score,time,target,code,predcit_time
-0.03284,2025-10-09,2025-10-16,sh.600000,2025-10-09 20:06:12.607750
-0.0328,2025-10-09,2025-10-16,sh.600000,2025-10-09 20:06:12.607750
0.1147,2025-10-09,2025-10-16,sh.600009,2025-10-09 20:06:12.607750
0.089,2025-10-09,2025-10-16,sh.600009,2025-10-09 20:06:12.607750
0.02486,2025-10-09,2025-10-16,sh.600010,2025-10-09 20:06:12.607750
0.02486,2025-10-09,2025-10-16,sh.600010,2025-10-09 20:06:12.607750
0.1274,2025-10-09,2025-10-16,sh.600011,2025-10-09 20:06:12.607750
0.1274,2025-10-09,2025-10-16,sh.600011,2025-10-09 20:06:12.607750
-0.01936,2025-10-09,2025-10-16,sh.600015,2025-10-09 20:06:12.607750
-0.01936,2025-10-09,2025-10-16,sh.600015,2025-10-09 20:06:12.607750
0.002687,2025-10-09,2025-10-16,sh.600016,2025-10-09 20:06:12.607750
0.01197,2025-10-09,2025-10-16,sh.600016,2025-10-09 20:06:12.607750
0.1504,2025-10-09,2025-10-16,sh.600018,2025-10-09 20:06:12.607750
0.1044,2025-10-09,2025-10-16,sh.600018,2025-10-09 20:06:12.607750
0.02023,2025-10-09,2025-10-16,sh.600019,2025-10-09 20:06:12.607750
0.02023,2025-10-09,2025-10-16,sh.600019,2025-10-09 20:06:12.607750
0.05188,2025-10-09,2025-10-16,sh.600023,2025-10-09 20:06:12.607750
0.05188,2025-10-09,2025-10-16,sh.600023,2025-10-09 20:06:12.607750
0.05826,2025-10-09,2025-10-16,sh.600025,2025-10-09 20:06:12.607750
0.05826,2025-10-09,2025-10-16,sh.600025,2025-10-09 20:06:12.607750
0.02393,2025-10-09,2025-10-16,sh.600026,2025-10-09 20:06:12.607750
0.02393,2025-10-09,2025-10-16,sh.600026,2025-10-09 20:06:12.607750
0.05118,2025-10-09,2025-10-16,sh.600027,2025-10-09 20:06:12.607750
0.05118,2025-10-09,2025-10-16,sh.600027,2025-10-09 20:06:12.607750
0.05225,2025-10-09,2025-10-16,sh.600028,2025-10-09 20:06:12.607750
0.03098,2025-10-09,2025-10-16,sh.600028,2025-10-09 20:06:12.607750
0.061,2025-10-09,2025-10-16,sh.600029,2025-10-09 20:06:12.607750
0.061,2025-10-09,2025-10-16,sh.600029,2025-10-09 20:06:12.607750
-0.0968,2025-10-09,2025-10-16,sh.600030,2025-10-09 20:06:12.607750
-0.1061,2025-10-09,2025-10-16,sh.600030,2025-10-09 20:06:12.607750
-0.1823,2025-10-09,2025-10-16,sh.600031,2025-10-09 20:06:12.607750
-0.1819,2025-10-09,2025-10-16,sh.600031,2025-10-09 20:06:12.607750
0.0722,2025-10-09,2025-10-16,sh.600036,2025-10-09 20:06:12.607750
0.0869,2025-10-09,2025-10-16,sh.600036,2025-10-09 20:06:12.607750
-0.2373,2025-10-09,2025-10-16,sh.600039,2025-10-09 20:06:12.607750
-0.2373,2025-10-09,2025-10-16,sh.600039,2025-10-09 20:06:12.607750
-0.2194,2025-10-09,2025-10-16,sh.600048,2025-10-09 20:06:12.607750
-0.2234,2025-10-09,2025-10-16,sh.600048,2025-10-09 20:06:12.607750
0.0438,2025-10-09,2025-10-16,sh.600050,2025-10-09 20:06:12.607750
0.0438,2025-10-09,2025-10-16,sh.600050,2025-10-09 20:06:12.607750
0.0407,2025-10-09,2025-10-16,sh.600061,2025-10-09 20:06:12.607750
0.0407,2025-10-09,2025-10-16,sh.600061,2025-10-09 20:06:12.607750
-0.247,2025-10-09,2025-10-16,sh.600066,2025-10-09 20:06:12.607750
-0.246,2025-10-09,2025-10-16,sh.600066,2025-10-09 20:06:12.607750
-0.10785,2025-10-09,2025-10-16,sh.600085,2025-10-09 20:06:12.607750
-0.10046,2025-10-09,2025-10-16,sh.600085,2025-10-09 20:06:12.607750
-0.1431,2025-10-09,2025-10-16,sh.600089,2025-10-09 20:06:12.607750
-0.1431,2025-10-09,2025-10-16,sh.600089,2025-10-09 20:06:12.607750
0.10095,2025-10-09,2025-10-16,sh.600104,2025-10-09 20:06:12.607750
0.10095,2025-10-09,2025-10-16,sh.600104,2025-10-09 20:06:12.607750
-0.511,2025-10-09,2025-10-16,sh.600111,2025-10-09 20:06:12.607750
-0.513,2025-10-09,2025-10-16,sh.600111,2025-10-09 20:06:12.607750
-0.00476,2025-10-09,2025-10-16,sh.600115,2025-10-09 20:06:12.607750
-0.00476,2025-10-09,2025-10-16,sh.600115,2025-10-09 20:06:12.607750
0.1364,2025-10-09,2025-10-16,sh.600150,2025-10-09 20:06:12.607750
0.1364,2025-10-09,2025-10-16,sh.600150,2025-10-09 20:06:12.607750
-0.2727,2025-10-09,2025-10-16,sh.600160,2025-10-09 20:06:12.607750
-0.2812,2025-10-09,2025-10-16,sh.600160,2025-10-09 20:06:12.607750
0.03217,2025-10-09,2025-10-16,sh.600161,2025-10-09 20:06:12.607750
0.03186,2025-10-09,2025-10-16,sh.600161,2025-10-09 20:06:12.607750
-0.371,2025-10-09,2025-10-16,sh.600176,2025-10-09 20:06:12.607750
-0.3733,2025-10-09,2025-10-16,sh.600176,2025-10-09 20:06:12.607750
-0.6074,2025-10-09,2025-10-16,sh.600183,2025-10-09 20:06:12.607750
-0.6055,2025-10-09,2025-10-16,sh.600183,2025-10-09 20:06:12.607750
0.2318,2025-10-09,2025-10-16,sh.600188,2025-10-09 20:06:12.607750
0.2358,2025-10-09,2025-10-16,sh.600188,2025-10-09 20:06:12.607750
-0.12274,2025-10-09,2025-10-16,sh.600196,2025-10-09 20:06:12.607750
-0.1228,2025-10-09,2025-10-16,sh.600196,2025-10-09 20:06:12.607750
0.0233,2025-10-09,2025-10-16,sh.600219,2025-10-09 20:06:12.607750
0.0233,2025-10-09,2025-10-16,sh.600219,2025-10-09 20:06:12.607750
-0.13,2025-10-09,2025-10-16,sh.600233,2025-10-09 20:06:12.607750
-0.118,2025-10-09,2025-10-16,sh.600233,2025-10-09 20:06:12.607750
-0.2966,2025-10-09,2025-10-16,sh.600276,2025-10-09 20:06:12.607750
