score,time,target,code,predcit_time
-0.618,2025-10-29,2025-11-05,sh.600000,2025-10-29 20:06:25.600976
-0.6123,2025-10-29,2025-11-05,sh.600000,2025-10-29 20:06:25.600976
0.1642,2025-10-29,2025-11-05,sh.600009,2025-10-29 20:06:25.600976
0.159,2025-10-29,2025-11-05,sh.600009,2025-10-29 20:06:25.600976
-0.02779,2025-10-29,2025-11-05,sh.600010,2025-10-29 20:06:25.600976
-0.02779,2025-10-29,2025-11-05,sh.600010,2025-10-29 20:06:25.600976
0.0686,2025-10-29,2025-11-05,sh.600011,2025-10-29 20:06:25.600976
0.0689,2025-10-29,2025-11-05,sh.600011,2025-10-29 20:06:25.600976
0.00553,2025-10-29,2025-11-05,sh.600015,2025-10-29 20:06:25.600976
0.00553,2025-10-29,2025-11-05,sh.600015,2025-10-29 20:06:25.600976
-0.04758,2025-10-29,2025-11-05,sh.600016,2025-10-29 20:06:25.600976
-0.04703,2025-10-29,2025-11-05,sh.600016,2025-10-29 20:06:25.600976
0.10785,2025-10-29,2025-11-05,sh.600018,2025-10-29 20:06:25.600976
0.1024,2025-10-29,2025-11-05,sh.600018,2025-10-29 20:06:25.600976
-0.01203,2025-10-29,2025-11-05,sh.600019,2025-10-29 20:06:25.600976
-0.03123,2025-10-29,2025-11-05,sh.600019,2025-10-29 20:06:25.600976
0.0417,2025-10-29,2025-11-05,sh.600023,2025-10-29 20:06:25.600976
0.0417,2025-10-29,2025-11-05,sh.600023,2025-10-29 20:06:25.600976
0.02267,2025-10-29,2025-11-05,sh.600025,2025-10-29 20:06:25.600976
0.02267,2025-10-29,2025-11-05,sh.600025,2025-10-29 20:06:25.600976
0.0939,2025-10-29,2025-11-05,sh.600026,2025-10-29 20:06:25.600976
0.0932,2025-10-29,2025-11-05,sh.600026,2025-10-29 20:06:25.600976
0.0578,2025-10-29,2025-11-05,sh.600027,2025-10-29 20:06:25.600976
0.0578,2025-10-29,2025-11-05,sh.600027,2025-10-29 20:06:25.600976
0.04868,2025-10-29,2025-11-05,sh.600028,2025-10-29 20:06:25.600976
0.04956,2025-10-29,2025-11-05,sh.600028,2025-10-29 20:06:25.600976
0.0778,2025-10-29,2025-11-05,sh.600029,2025-10-29 20:06:25.600976
0.0778,2025-10-29,2025-11-05,sh.600029,2025-10-29 20:06:25.600976
0.05954,2025-10-29,2025-11-05,sh.600030,2025-10-29 20:06:25.600976
0.05066,2025-10-29,2025-11-05,sh.600030,2025-10-29 20:06:25.600976
-0.11505,2025-10-29,2025-11-05,sh.600031,2025-10-29 20:06:25.600976
-0.1141,2025-10-29,2025-11-05,sh.600031,2025-10-29 20:06:25.600976
-0.1824,2025-10-29,2025-11-05,sh.600036,2025-10-29 20:06:25.600976
-0.182,2025-10-29,2025-11-05,sh.600036,2025-10-29 20:06:25.600976
0.03806,2025-10-29,2025-11-05,sh.600039,2025-10-29 20:06:25.600976
0.03806,2025-10-29,2025-11-05,sh.600039,2025-10-29 20:06:25.600976
-0.1582,2025-10-29,2025-11-05,sh.600048,2025-10-29 20:06:25.600976
-0.1648,2025-10-29,2025-11-05,sh.600048,2025-10-29 20:06:25.600976
0.02562,2025-10-29,2025-11-05,sh.600050,2025-10-29 20:06:25.600976
0.02562,2025-10-29,2025-11-05,sh.600050,2025-10-29 20:06:25.600976
0.0388,2025-10-29,2025-11-05,sh.600061,2025-10-29 20:06:25.600976
0.12103,2025-10-29,2025-11-05,sh.600061,2025-10-29 20:06:25.600976
-0.3472,2025-10-29,2025-11-05,sh.600066,2025-10-29 20:06:25.600976
-0.3462,2025-10-29,2025-11-05,sh.600066,2025-10-29 20:06:25.600976
-0.0883,2025-10-29,2025-11-05,sh.600085,2025-10-29 20:06:25.600976
-0.0836,2025-10-29,2025-11-05,sh.600085,2025-10-29 20:06:25.600976
-0.1552,2025-10-29,2025-11-05,sh.600089,2025-10-29 20:06:25.600976
