score,time,target,code,predcit_time
0.1368,2025-11-04,2025-11-11,sh.600000,2025-11-04 20:06:46.575249
0.1295,2025-11-04,2025-11-11,sh.600000,2025-11-04 20:06:46.575249
0.002947,2025-11-04,2025-11-11,sh.600009,2025-11-04 20:06:46.575249
0.0103,2025-11-04,2025-11-11,sh.600009,2025-11-04 20:06:46.575249
0.01097,2025-11-04,2025-11-11,sh.600010,2025-11-04 20:06:46.575249
0.01129,2025-11-04,2025-11-11,sh.600010,2025-11-04 20:06:46.575249
0.05838,2025-11-04,2025-11-11,sh.600011,2025-11-04 20:06:46.575249
0.05838,2025-11-04,2025-11-11,sh.600011,2025-11-04 20:06:46.575249
0.1,2025-11-04,2025-11-11,sh.600015,2025-11-04 20:06:46.575249
0.1,2025-11-04,2025-11-11,sh.600015,2025-11-04 20:06:46.575249
0.1816,2025-11-04,2025-11-11,sh.600016,2025-11-04 20:06:46.575249
0.1959,2025-11-04,2025-11-11,sh.600016,2025-11-04 20:06:46.575249
0.1249,2025-11-04,2025-11-11,sh.600018,2025-11-04 20:06:46.575249
0.1249,2025-11-04,2025-11-11,sh.600018,2025-11-04 20:06:46.575249
-0.01522,2025-11-04,2025-11-11,sh.600019,2025-11-04 20:06:46.575249
-0.0399,2025-11-04,2025-11-11,sh.600019,2025-11-04 20:06:46.575249
-0.001069,2025-11-04,2025-11-11,sh.600023,2025-11-04 20:06:46.575249
-0.001069,2025-11-04,2025-11-11,sh.600023,2025-11-04 20:06:46.575249
0.04816,2025-11-04,2025-11-11,sh.600025,2025-11-04 20:06:46.575249
0.04816,2025-11-04,2025-11-11,sh.600025,2025-11-04 20:06:46.575249
-0.1815,2025-11-04,2025-11-11,sh.600026,2025-11-04 20:06:46.575249
-0.1815,2025-11-04,2025-11-11,sh.600026,2025-11-04 20:06:46.575249
0.03485,2025-11-04,2025-11-11,sh.600027,2025-11-04 20:06:46.575249
0.03485,2025-11-04,2025-11-11,sh.600027,2025-11-04 20:06:46.575249
0.1301,2025-11-04,2025-11-11,sh.600028,2025-11-04 20:06:46.575249
0.1301,2025-11-04,2025-11-11,sh.600028,2025-11-04 20:06:46.575249
0.01883,2025-11-04,2025-11-11,sh.600029,2025-11-04 20:06:46.575249
0.01883,2025-11-04,2025-11-11,sh.600029,2025-11-04 20:06:46.575249
0.031,2025-11-04,2025-11-11,sh.600030,2025-11-04 20:06:46.575249
0.03955,2025-11-04,2025-11-11,sh.600030,2025-11-04 20:06:46.575249
-0.1715,2025-11-04,2025-11-11,sh.600031,2025-11-04 20:06:46.575249
-0.1705,2025-11-04,2025-11-11,sh.600031,2025-11-04 20:06:46.575249
0.1847,2025-11-04,2025-11-11,sh.600036,2025-11-04 20:06:46.575249
