score,time,target,code,predcit_time
-0.04758,2025-07-01,2025-07-08,sh.600000,2025-07-01 20:07:29.375880
-0.0438,2025-07-01,2025-07-08,sh.600000,2025-07-01 20:07:29.375880
0.02286,2025-07-01,2025-07-08,sh.600009,2025-07-01 20:07:29.375880
0.01701,2025-07-01,2025-07-08,sh.600009,2025-07-01 20:07:29.375880
0.07886,2025-07-01,2025-07-08,sh.600010,2025-07-01 20:07:29.375880
0.07886,2025-07-01,2025-07-08,sh.600010,2025-07-01 20:07:29.375880
0.07153,2025-07-01,2025-07-08,sh.600011,2025-07-01 20:07:29.375880
0.07153,2025-07-01,2025-07-08,sh.600011,2025-07-01 20:07:29.375880
0.011734,2025-07-01,2025-07-08,sh.600015,2025-07-01 20:07:29.375880
0.011734,2025-07-01,2025-07-08,sh.600015,2025-07-01 20:07:29.375880
0.1074,2025-07-01,2025-07-08,sh.600016,2025-07-01 20:07:29.375880
0.1132,2025-07-01,2025-07-08,sh.600016,2025-07-01 20:07:29.375880
0.1742,2025-07-01,2025-07-08,sh.600018,2025-07-01 20:07:29.375880
0.1764,2025-07-01,2025-07-08,sh.600018,2025-07-01 20:07:29.375880
0.0005627,2025-07-01,2025-07-08,sh.600019,2025-07-01 20:07:29.375880
-0.00186,2025-07-01,2025-07-08,sh.600019,2025-07-01 20:07:29.375880
0.05826,2025-07-01,2025-07-08,sh.600023,2025-07-01 20:07:29.375880
0.05826,2025-07-01,2025-07-08,sh.600023,2025-07-01 20:07:29.375880
0.0374,2025-07-01,2025-07-08,sh.600025,2025-07-01 20:07:29.375880
0.0374,2025-07-01,2025-07-08,sh.600025,2025-07-01 20:07:29.375880
0.1013,2025-07-01,2025-07-08,sh.600026,2025-07-01 20:07:29.375880
0.10156,2025-07-01,2025-07-08,sh.600026,2025-07-01 20:07:29.375880
0.07904,2025-07-01,2025-07-08,sh.600027,2025-07-01 20:07:29.375880
0.0794,2025-07-01,2025-07-08,sh.600027,2025-07-01 20:07:29.375880
0.005413,2025-07-01,2025-07-08,sh.600028,2025-07-01 20:07:29.375880
0.005413,2025-07-01,2025-07-08,sh.600028,2025-07-01 20:07:29.375880
0.1181,2025-07-01,2025-07-08,sh.600029,2025-07-01 20:07:29.375880
0.03366,2025-07-01,2025-07-08,sh.600029,2025-07-01 20:07:29.375880
-0.0702,2025-07-01,2025-07-08,sh.600030,2025-07-01 20:07:29.375880
-0.05286,2025-07-01,2025-07-08,sh.600030,2025-07-01 20:07:29.375880
-0.0964,2025-07-01,2025-07-08,sh.600031,2025-07-01 20:07:29.375880
-0.0965,2025-07-01,2025-07-08,sh.600031,2025-07-01 20:07:29.375880
0.0721,2025-07-01,2025-07-08,sh.600036,2025-07-01 20:07:29.375880
0.06198,2025-07-01,2025-07-08,sh.600036,2025-07-01 20:07:29.375880
-0.1072,2025-07-01,2025-07-08,sh.600039,2025-07-01 20:07:29.375880
-0.10736,2025-07-01,2025-07-08,sh.600039,2025-07-01 20:07:29.375880
-0.282,2025-07-01,2025-07-08,sh.600048,2025-07-01 20:07:29.375880
-0.2737,2025-07-01,2025-07-08,sh.600048,2025-07-01 20:07:29.375880
0.01659,2025-07-01,2025-07-08,sh.600050,2025-07-01 20:07:29.375880
0.01659,2025-07-01,2025-07-08,sh.600050,2025-07-01 20:07:29.375880
0.01388,2025-07-01,2025-07-08,sh.600061,2025-07-01 20:07:29.375880
0.01388,2025-07-01,2025-07-08,sh.600061,2025-07-01 20:07:29.375880
-0.2585,2025-07-01,2025-07-08,sh.600066,2025-07-01 20:07:29.375880
-0.2573,2025-07-01,2025-07-08,sh.600066,2025-07-01 20:07:29.375880
-0.05002,2025-07-01,2025-07-08,sh.600085,2025-07-01 20:07:29.375880
-0.05576,2025-07-01,2025-07-08,sh.600085,2025-07-01 20:07:29.375880
-0.003393,2025-07-01,2025-07-08,sh.600089,2025-07-01 20:07:29.375880
-0.002106,2025-07-01,2025-07-08,sh.600089,2025-07-01 20:07:29.375880
0.0976,2025-07-01,2025-07-08,sh.600104,2025-07-01 20:07:29.375880
0.0976,2025-07-01,2025-07-08,sh.600104,2025-07-01 20:07:29.375880
-0.0744,2025-07-01,2025-07-08,sh.600111,2025-07-01 20:07:29.375880
-0.07965,2025-07-01,2025-07-08,sh.600111,2025-07-01 20:07:29.375880
-0.01721,2025-07-01,2025-07-08,sh.600115,2025-07-01 20:07:29.375880
-0.01738,2025-07-01,2025-07-08,sh.600115,2025-07-01 20:07:29.375880
0.0972,2025-07-01,2025-07-08,sh.600150,2025-07-01 20:07:29.375880
0.0971,2025-07-01,2025-07-08,sh.600150,2025-07-01 20:07:29.375880
0.012314,2025-07-01,2025-07-08,sh.600160,2025-07-01 20:07:29.375880
0.013176,2025-07-01,2025-07-08,sh.600160,2025-07-01 20:07:29.375880
0.0506,2025-07-01,2025-07-08,sh.600161,2025-07-01 20:07:29.375880
0.0506,2025-07-01,2025-07-08,sh.600161,2025-07-01 20:07:29.375880
0.1156,2025-07-01,2025-07-08,sh.600176,2025-07-01 20:07:29.375880
0.1221,2025-07-01,2025-07-08,sh.600176,2025-07-01 20:07:29.375880
-0.06128,2025-07-01,2025-07-08,sh.600183,2025-07-01 20:07:29.375880
-0.0653,2025-07-01,2025-07-08,sh.600183,2025-07-01 20:07:29.375880
0.1521,2025-07-01,2025-07-08,sh.600188,2025-07-01 20:07:29.375880
0.1521,2025-07-01,2025-07-08,sh.600188,2025-07-01 20:07:29.375880
-0.0878,2025-07-01,2025-07-08,sh.600196,2025-07-01 20:07:29.375880
-0.0939,2025-07-01,2025-07-08,sh.600196,2025-07-01 20:07:29.375880
0.0262,2025-07-01,2025-07-08,sh.600219,2025-07-01 20:07:29.375880
0.02414,2025-07-01,2025-07-08,sh.600219,2025-07-01 20:07:29.375880
0.0737,2025-07-01,2025-07-08,sh.600233,2025-07-01 20:07:29.375880
0.07135,2025-07-01,2025-07-08,sh.600233,2025-07-01 20:07:29.375880
-0.2124,2025-07-01,2025-07-08,sh.600276,2025-07-01 20:07:29.375880
-0.2122,2025-07-01,2025-07-08,sh.600276,2025-07-01 20:07:29.375880
-0.1423,2025-07-01,2025-07-08,sh.600309,2025-07-01 20:07:29.375880
-0.1427,2025-07-01,2025-07-08,sh.600309,2025-07-01 20:07:29.375880
0.1133,2025-07-01,2025-07-08,sh.600332,2025-07-01 20:07:29.375880
0.1133,2025-07-01,2025-07-08,sh.600332,2025-07-01 20:07:29.375880
0.0376,2025-07-01,2025-07-08,sh.600346,2025-07-01 20:07:29.375880
0.03105,2025-07-01,2025-07-08,sh.600346,2025-07-01 20:07:29.375880
0.03937,2025-07-01,2025-07-08,sh.600362,2025-07-01 20:07:29.375880
0.03937,2025-07-01,2025-07-08,sh.600362,2025-07-01 20:07:29.375880
0.0903,2025-07-01,2025-07-08,sh.600372,2025-07-01 20:07:29.375880
0.06134,2025-07-01,2025-07-08,sh.600372,2025-07-01 20:07:29.375880
0.02898,2025-07-01,2025-07-08,sh.600377,2025-07-01 20:07:29.375880
0.0405,2025-07-01,2025-07-08,sh.600377,2025-07-01 20:07:29.375880
-0.06238,2025-07-01,2025-07-08,sh.600406,2025-07-01 20:07:29.375880
-0.06238,2025-07-01,2025-07-08,sh.600406,2025-07-01 20:07:29.375880
-1.0205,2025-07-01,2025-07-08,sh.600415,2025-07-01 20:07:29.375880
-1.02,2025-07-01,2025-07-08,sh.600415,2025-07-01 20:07:29.375880
-0.1165,2025-07-01,2025-07-08,sh.600426,2025-07-01 20:07:29.375880
-0.1165,2025-07-01,2025-07-08,sh.600426,2025-07-01 20:07:29.375880
-0.04422,2025-07-01,2025-07-08,sh.600436,2025-07-01 20:07:29.375880
-0.0436,2025-07-01,2025-07-08,sh.600436,2025-07-01 20:07:29.375880
-0.4192,2025-07-01,2025-07-08,sh.600438,2025-07-01 20:07:29.375880
-0.4207,2025-07-01,2025-07-08,sh.600438,2025-07-01 20:07:29.375880
-0.1744,2025-07-01,2025-07-08,sh.600460,2025-07-01 20:07:29.375880
-0.1819,2025-07-01,2025-07-08,sh.600460,2025-07-01 20:07:29.375880
-0.000723,2025-07-01,2025-07-08,sh.600482,2025-07-01 20:07:29.375880
-0.000723,2025-07-01,2025-07-08,sh.600482,2025-07-01 20:07:29.375880
0.0654,2025-07-01,2025-07-08,sh.600489,2025-07-01 20:07:29.375880
0.06757,2025-07-01,2025-07-08,sh.600489,2025-07-01 20:07:29.375880
-0.002441,2025-07-01,2025-07-08,sh.600515,2025-07-01 20:07:29.375880
-0.0023,2025-07-01,2025-07-08,sh.600515,2025-07-01 20:07:29.375880
-0.1771,2025-07-01,2025-07-08,sh.600519,2025-07-01 20:07:29.375880
-0.1771,2025-07-01,2025-07-08,sh.600519,2025-07-01 20:07:29.375880
-0.03433,2025-07-01,2025-07-08,sh.600547,2025-07-01 20:07:29.375880
-0.0421,2025-07-01,2025-07-08,sh.600547,2025-07-01 20:07:29.375880
-0.2234,2025-07-01,2025-07-08,sh.600570,2025-07-01 20:07:29.375880
-0.2234,2025-07-01,2025-07-08,sh.600570,2025-07-01 20:07:29.375880
-0.006863,2025-07-01,2025-07-08,sh.600584,2025-07-01 20:07:29.375880
-0.01572,2025-07-01,2025-07-08,sh.600584,2025-07-01 20:07:29.375880
0.132,2025-07-01,2025-07-08,sh.600585,2025-07-01 20:07:29.375880
0.1674,2025-07-01,2025-07-08,sh.600585,2025-07-01 20:07:29.375880
-0.331,2025-07-01,2025-07-08,sh.600588,2025-07-01 20:07:29.375880
-0.3318,2025-07-01,2025-07-08,sh.600588,2025-07-01 20:07:29.375880
0.14,2025-07-01,2025-07-08,sh.600600,2025-07-01 20:07:29.375880
0.1365,2025-07-01,2025-07-08,sh.600600,2025-07-01 20:07:29.375880
-0.278,2025-07-01,2025-07-08,sh.600660,2025-07-01 20:07:29.375880
-0.2778,2025-07-01,2025-07-08,sh.600660,2025-07-01 20:07:29.375880
0.1227,2025-07-01,2025-07-08,sh.600674,2025-07-01 20:07:29.375880
0.1227,2025-07-01,2025-07-08,sh.600674,2025-07-01 20:07:29.375880
-0.03958,2025-07-01,2025-07-08,sh.600690,2025-07-01 20:07:29.375880
-0.03958,2025-07-01,2025-07-08,sh.600690,2025-07-01 20:07:29.375880
-0.01762,2025-07-01,2025-07-08,sh.600741,2025-07-01 20:07:29.375880
-0.01819,2025-07-01,2025-07-08,sh.600741,2025-07-01 20:07:29.375880
-0.2612,2025-07-01,2025-07-08,sh.600760,2025-07-01 20:07:29.375880
-0.2583,2025-07-01,2025-07-08,sh.600760,2025-07-01 20:07:29.375880
-0.0988,2025-07-01,2025-07-08,sh.600795,2025-07-01 20:07:29.375880
-0.09827,2025-07-01,2025-07-08,sh.600795,2025-07-01 20:07:29.375880
0.01765,2025-07-01,2025-07-08,sh.600803,2025-07-01 20:07:29.375880
0.01944,2025-07-01,2025-07-08,sh.600803,2025-07-01 20:07:29.375880
-0.04187,2025-07-01,2025-07-08,sh.600809,2025-07-01 20:07:29.375880
-0.04175,2025-07-01,2025-07-08,sh.600809,2025-07-01 20:07:29.375880
-0.1337,2025-07-01,2025-07-08,sh.600845,2025-07-01 20:07:29.375880
-0.1342,2025-07-01,2025-07-08,sh.600845,2025-07-01 20:07:29.375880
0.1112,2025-07-01,2025-07-08,sh.600875,2025-07-01 20:07:29.375880
0.11237,2025-07-01,2025-07-08,sh.600875,2025-07-01 20:07:29.375880
0.02379,2025-07-01,2025-07-08,sh.600886,2025-07-01 20:07:29.375880
0.02519,2025-07-01,2025-07-08,sh.600886,2025-07-01 20:07:29.375880
-0.1918,2025-07-01,2025-07-08,sh.600887,2025-07-01 20:07:29.375880
