score,time,target,code,predcit_time
-0.1299,2025-06-04,2025-06-11,sh.600000,2025-06-04 20:06:19.613408
-0.1309,2025-06-04,2025-06-11,sh.600000,2025-06-04 20:06:19.613408
0.06287,2025-06-04,2025-06-11,sh.600009,2025-06-04 20:06:19.613408
0.0805,2025-06-04,2025-06-11,sh.600009,2025-06-04 20:06:19.613408
0.05002,2025-06-04,2025-06-11,sh.600010,2025-06-04 20:06:19.613408
0.05002,2025-06-04,2025-06-11,sh.600010,2025-06-04 20:06:19.613408
0.05222,2025-06-04,2025-06-11,sh.600011,2025-06-04 20:06:19.613408
0.05222,2025-06-04,2025-06-11,sh.600011,2025-06-04 20:06:19.613408
0.00232,2025-06-04,2025-06-11,sh.600015,2025-06-04 20:06:19.613408
0.001359,2025-06-04,2025-06-11,sh.600015,2025-06-04 20:06:19.613408
0.05307,2025-06-04,2025-06-11,sh.600016,2025-06-04 20:06:19.613408
0.05722,2025-06-04,2025-06-11,sh.600016,2025-06-04 20:06:19.613408
-0.032,2025-06-04,2025-06-11,sh.600018,2025-06-04 20:06:19.613408
-0.001547,2025-06-04,2025-06-11,sh.600018,2025-06-04 20:06:19.613408
0.01086,2025-06-04,2025-06-11,sh.600019,2025-06-04 20:06:19.613408
0.01086,2025-06-04,2025-06-11,sh.600019,2025-06-04 20:06:19.613408
0.0737,2025-06-04,2025-06-11,sh.600023,2025-06-04 20:06:19.613408
0.0737,2025-06-04,2025-06-11,sh.600023,2025-06-04 20:06:19.613408
0.01837,2025-06-04,2025-06-11,sh.600025,2025-06-04 20:06:19.613408
0.01332,2025-06-04,2025-06-11,sh.600025,2025-06-04 20:06:19.613408
0.1617,2025-06-04,2025-06-11,sh.600026,2025-06-04 20:06:19.613408
0.1617,2025-06-04,2025-06-11,sh.600026,2025-06-04 20:06:19.613408
0.07086,2025-06-04,2025-06-11,sh.600027,2025-06-04 20:06:19.613408
0.07086,2025-06-04,2025-06-11,sh.600027,2025-06-04 20:06:19.613408
0.01752,2025-06-04,2025-06-11,sh.600028,2025-06-04 20:06:19.613408
0.01752,2025-06-04,2025-06-11,sh.600028,2025-06-04 20:06:19.613408
0.05222,2025-06-04,2025-06-11,sh.600029,2025-06-04 20:06:19.613408
0.05222,2025-06-04,2025-06-11,sh.600029,2025-06-04 20:06:19.613408
0.1289,2025-06-04,2025-06-11,sh.600030,2025-06-04 20:06:19.613408
0.1289,2025-06-04,2025-06-11,sh.600030,2025-06-04 20:06:19.613408
-0.0737,2025-06-04,2025-06-11,sh.600031,2025-06-04 20:06:19.613408
-0.07263,2025-06-04,2025-06-11,sh.600031,2025-06-04 20:06:19.613408
0.05963,2025-06-04,2025-06-11,sh.600036,2025-06-04 20:06:19.613408
0.05963,2025-06-04,2025-06-11,sh.600036,2025-06-04 20:06:19.613408
0.07086,2025-06-04,2025-06-11,sh.600039,2025-06-04 20:06:19.613408
0.0711,2025-06-04,2025-06-11,sh.600039,2025-06-04 20:06:19.613408
-0.1671,2025-06-04,2025-06-11,sh.600048,2025-06-04 20:06:19.613408
-0.1512,2025-06-04,2025-06-11,sh.600048,2025-06-04 20:06:19.613408
0.03745,2025-06-04,2025-06-11,sh.600050,2025-06-04 20:06:19.613408
0.03745,2025-06-04,2025-06-11,sh.600050,2025-06-04 20:06:19.613408
0.098,2025-06-04,2025-06-11,sh.600061,2025-06-04 20:06:19.613408
0.098,2025-06-04,2025-06-11,sh.600061,2025-06-04 20:06:19.613408
-0.339,2025-06-04,2025-06-11,sh.600066,2025-06-04 20:06:19.613408
-0.338,2025-06-04,2025-06-11,sh.600066,2025-06-04 20:06:19.613408
-0.09766,2025-06-04,2025-06-11,sh.600085,2025-06-04 20:06:19.613408
-0.09625,2025-06-04,2025-06-11,sh.600085,2025-06-04 20:06:19.613408
-0.002796,2025-06-04,2025-06-11,sh.600089,2025-06-04 20:06:19.613408
-0.00397,2025-06-04,2025-06-11,sh.600089,2025-06-04 20:06:19.613408
0.10205,2025-06-04,2025-06-11,sh.600104,2025-06-04 20:06:19.613408
0.10095,2025-06-04,2025-06-11,sh.600104,2025-06-04 20:06:19.613408
-0.05545,2025-06-04,2025-06-11,sh.600111,2025-06-04 20:06:19.613408
-0.05298,2025-06-04,2025-06-11,sh.600111,2025-06-04 20:06:19.613408
0.005222,2025-06-04,2025-06-11,sh.600115,2025-06-04 20:06:19.613408
0.005222,2025-06-04,2025-06-11,sh.600115,2025-06-04 20:06:19.613408
0.1143,2025-06-04,2025-06-11,sh.600150,2025-06-04 20:06:19.613408
0.11426,2025-06-04,2025-06-11,sh.600150,2025-06-04 20:06:19.613408
-0.094,2025-06-04,2025-06-11,sh.600160,2025-06-04 20:06:19.613408
-0.0911,2025-06-04,2025-06-11,sh.600160,2025-06-04 20:06:19.613408
0.04385,2025-06-04,2025-06-11,sh.600161,2025-06-04 20:06:19.613408
0.03604,2025-06-04,2025-06-11,sh.600161,2025-06-04 20:06:19.613408
0.09235,2025-06-04,2025-06-11,sh.600176,2025-06-04 20:06:19.613408
0.0821,2025-06-04,2025-06-11,sh.600176,2025-06-04 20:06:19.613408
