score,time,target,code,predcit_time
0.02528,2025-06-03,2025-06-10,sh.600000,2025-06-03 20:06:31.028512
0.00959,2025-06-03,2025-06-10,sh.600000,2025-06-03 20:06:31.028512
0.1149,2025-06-03,2025-06-10,sh.600009,2025-06-03 20:06:31.028512
0.1357,2025-06-03,2025-06-10,sh.600009,2025-06-03 20:06:31.028512
0.05032,2025-06-03,2025-06-10,sh.600010,2025-06-03 20:06:31.028512
0.05032,2025-06-03,2025-06-10,sh.600010,2025-06-03 20:06:31.028512
0.10547,2025-06-03,2025-06-10,sh.600011,2025-06-03 20:06:31.028512
0.10547,2025-06-03,2025-06-10,sh.600011,2025-06-03 20:06:31.028512
0.05762,2025-06-03,2025-06-10,sh.600015,2025-06-03 20:06:31.028512
0.05762,2025-06-03,2025-06-10,sh.600015,2025-06-03 20:06:31.028512
0.0973,2025-06-03,2025-06-10,sh.600016,2025-06-03 20:06:31.028512
0.0967,2025-06-03,2025-06-10,sh.600016,2025-06-03 20:06:31.028512
0.09204,2025-06-03,2025-06-10,sh.600018,2025-06-03 20:06:31.028512
0.08997,2025-06-03,2025-06-10,sh.600018,2025-06-03 20:06:31.028512
-0.062,2025-06-03,2025-06-10,sh.600019,2025-06-03 20:06:31.028512
-0.062,2025-06-03,2025-06-10,sh.600019,2025-06-03 20:06:31.028512
0.00243,2025-06-03,2025-06-10,sh.600023,2025-06-03 20:06:31.028512
0.00465,2025-06-03,2025-06-10,sh.600023,2025-06-03 20:06:31.028512
0.02043,2025-06-03,2025-06-10,sh.600025,2025-06-03 20:06:31.028512
0.02043,2025-06-03,2025-06-10,sh.600025,2025-06-03 20:06:31.028512
0.07043,2025-06-03,2025-06-10,sh.600026,2025-06-03 20:06:31.028512
0.07043,2025-06-03,2025-06-10,sh.600026,2025-06-03 20:06:31.028512
0.006546,2025-06-03,2025-06-10,sh.600027,2025-06-03 20:06:31.028512
0.006546,2025-06-03,2025-06-10,sh.600027,2025-06-03 20:06:31.028512
0.0008225,2025-06-03,2025-06-10,sh.600028,2025-06-03 20:06:31.028512
0.02246,2025-06-03,2025-06-10,sh.600028,2025-06-03 20:06:31.028512
0.0721,2025-06-03,2025-06-10,sh.600029,2025-06-03 20:06:31.028512
0.0721,2025-06-03,2025-06-10,sh.600029,2025-06-03 20:06:31.028512
0.07623,2025-06-03,2025-06-10,sh.600030,2025-06-03 20:06:31.028512
0.1119,2025-06-03,2025-06-10,sh.600030,2025-06-03 20:06:31.028512
-0.281,2025-06-03,2025-06-10,sh.600031,2025-06-03 20:06:31.028512
-0.2805,2025-06-03,2025-06-10,sh.600031,2025-06-03 20:06:31.028512
0.05542,2025-06-03,2025-06-10,sh.600036,2025-06-03 20:06:31.028512
0.05542,2025-06-03,2025-06-10,sh.600036,2025-06-03 20:06:31.028512
-0.08527,2025-06-03,2025-06-10,sh.600039,2025-06-03 20:06:31.028512
-0.08527,2025-06-03,2025-06-10,sh.600039,2025-06-03 20:06:31.028512
-0.1788,2025-06-03,2025-06-10,sh.600048,2025-06-03 20:06:31.028512
-0.181,2025-06-03,2025-06-10,sh.600048,2025-06-03 20:06:31.028512
0.0304,2025-06-03,2025-06-10,sh.600050,2025-06-03 20:06:31.028512
0.0304,2025-06-03,2025-06-10,sh.600050,2025-06-03 20:06:31.028512
0.132,2025-06-03,2025-06-10,sh.600061,2025-06-03 20:06:31.028512
0.132,2025-06-03,2025-06-10,sh.600061,2025-06-03 20:06:31.028512
-0.2732,2025-06-03,2025-06-10,sh.600066,2025-06-03 20:06:31.028512
-0.2727,2025-06-03,2025-06-10,sh.600066,2025-06-03 20:06:31.028512
-0.03558,2025-06-03,2025-06-10,sh.600085,2025-06-03 20:06:31.028512
-0.03244,2025-06-03,2025-06-10,sh.600085,2025-06-03 20:06:31.028512
-0.0128,2025-06-03,2025-06-10,sh.600089,2025-06-03 20:06:31.028512
-0.01381,2025-06-03,2025-06-10,sh.600089,2025-06-03 20:06:31.028512
-0.5537,2025-06-03,2025-06-10,sh.600104,2025-06-03 20:06:31.028512
-0.5464,2025-06-03,2025-06-10,sh.600104,2025-06-03 20:06:31.028512
-0.03726,2025-06-03,2025-06-10,sh.600111,2025-06-03 20:06:31.028512
-0.04523,2025-06-03,2025-06-10,sh.600111,2025-06-03 20:06:31.028512
0.010284,2025-06-03,2025-06-10,sh.600115,2025-06-03 20:06:31.028512
0.010284,2025-06-03,2025-06-10,sh.600115,2025-06-03 20:06:31.028512
0.0654,2025-06-03,2025-06-10,sh.600150,2025-06-03 20:06:31.028512
0.11035,2025-06-03,2025-06-10,sh.600150,2025-06-03 20:06:31.028512
-0.00978,2025-06-03,2025-06-10,sh.600160,2025-06-03 20:06:31.028512
-0.0004747,2025-06-03,2025-06-10,sh.600160,2025-06-03 20:06:31.028512
0.0582,2025-06-03,2025-06-10,sh.600161,2025-06-03 20:06:31.028512
0.05792,2025-06-03,2025-06-10,sh.600161,2025-06-03 20:06:31.028512
-0.05005,2025-06-03,2025-06-10,sh.600176,2025-06-03 20:06:31.028512
-0.05206,2025-06-03,2025-06-10,sh.600176,2025-06-03 20:06:31.028512
-0.2137,2025-06-03,2025-06-10,sh.600183,2025-06-03 20:06:31.028512
-0.2183,2025-06-03,2025-06-10,sh.600183,2025-06-03 20:06:31.028512
0.05655,2025-06-03,2025-06-10,sh.600188,2025-06-03 20:06:31.028512
0.0941,2025-06-03,2025-06-10,sh.600188,2025-06-03 20:06:31.028512
-0.105,2025-06-03,2025-06-10,sh.600196,2025-06-03 20:06:31.028512
-0.0949,2025-06-03,2025-06-10,sh.600196,2025-06-03 20:06:31.028512
0.0245,2025-06-03,2025-06-10,sh.600219,2025-06-03 20:06:31.028512
0.03427,2025-06-03,2025-06-10,sh.600219,2025-06-03 20:06:31.028512
