score,time,target,code,predcit_time
-0.0993,2025-06-19,2025-06-26,sh.600000,2025-06-19 20:08:31.073813
-0.09436,2025-06-19,2025-06-26,sh.600000,2025-06-19 20:08:31.073813
0.007526,2025-06-19,2025-06-26,sh.600009,2025-06-19 20:08:31.073813
0.01235,2025-06-19,2025-06-26,sh.600009,2025-06-19 20:08:31.073813
0.011566,2025-06-19,2025-06-26,sh.600010,2025-06-19 20:08:31.073813
0.011566,2025-06-19,2025-06-26,sh.600010,2025-06-19 20:08:31.073813
0.01956,2025-06-19,2025-06-26,sh.600011,2025-06-19 20:08:31.073813
0.01956,2025-06-19,2025-06-26,sh.600011,2025-06-19 20:08:31.073813
0.01924,2025-06-19,2025-06-26,sh.600015,2025-06-19 20:08:31.073813
0.01924,2025-06-19,2025-06-26,sh.600015,2025-06-19 20:08:31.073813
-0.126,2025-06-19,2025-06-26,sh.600016,2025-06-19 20:08:31.073813
-0.164,2025-06-19,2025-06-26,sh.600016,2025-06-19 20:08:31.073813
0.01897,2025-06-19,2025-06-26,sh.600018,2025-06-19 20:08:31.073813
0.01897,2025-06-19,2025-06-26,sh.600018,2025-06-19 20:08:31.073813
-0.0656,2025-06-19,2025-06-26,sh.600019,2025-06-19 20:08:31.073813
-0.0656,2025-06-19,2025-06-26,sh.600019,2025-06-19 20:08:31.073813
0.00231,2025-06-19,2025-06-26,sh.600023,2025-06-19 20:08:31.073813
0.00231,2025-06-19,2025-06-26,sh.600023,2025-06-19 20:08:31.073813
0.07574,2025-06-19,2025-06-26,sh.600025,2025-06-19 20:08:31.073813
0.03586,2025-06-19,2025-06-26,sh.600025,2025-06-19 20:08:31.073813
0.1292,2025-06-19,2025-06-26,sh.600026,2025-06-19 20:08:31.073813
0.0891,2025-06-19,2025-06-26,sh.600026,2025-06-19 20:08:31.073813
-0.0737,2025-06-19,2025-06-26,sh.600027,2025-06-19 20:08:31.073813
-0.07355,2025-06-19,2025-06-26,sh.600027,2025-06-19 20:08:31.073813
0.04193,2025-06-19,2025-06-26,sh.600028,2025-06-19 20:08:31.073813
0.04193,2025-06-19,2025-06-26,sh.600028,2025-06-19 20:08:31.073813
0.0307,2025-06-19,2025-06-26,sh.600029,2025-06-19 20:08:31.073813
0.0307,2025-06-19,2025-06-26,sh.600029,2025-06-19 20:08:31.073813
-0.1707,2025-06-19,2025-06-26,sh.600030,2025-06-19 20:08:31.073813
-0.1694,2025-06-19,2025-06-26,sh.600030,2025-06-19 20:08:31.073813
-0.1472,2025-06-19,2025-06-26,sh.600031,2025-06-19 20:08:31.073813
-0.1455,2025-06-19,2025-06-26,sh.600031,2025-06-19 20:08:31.073813
-0.04633,2025-06-19,2025-06-26,sh.600036,2025-06-19 20:08:31.073813
-0.047,2025-06-19,2025-06-26,sh.600036,2025-06-19 20:08:31.073813
-0.069,2025-06-19,2025-06-26,sh.600039,2025-06-19 20:08:31.073813
-0.05505,2025-06-19,2025-06-26,sh.600039,2025-06-19 20:08:31.073813
