score,time,target,code,predcit_time
-0.2617,2025-09-22,2025-09-29,sh.600000,2025-09-22 20:06:28.975057
-0.256,2025-09-22,2025-09-29,sh.600000,2025-09-22 20:06:28.975057
0.02527,2025-09-22,2025-09-29,sh.600009,2025-09-22 20:06:28.975057
0.01351,2025-09-22,2025-09-29,sh.600009,2025-09-22 20:06:28.975057
0.001408,2025-09-22,2025-09-29,sh.600010,2025-09-22 20:06:28.975057
0.001408,2025-09-22,2025-09-29,sh.600010,2025-09-22 20:06:28.975057
-0.04935,2025-09-22,2025-09-29,sh.600011,2025-09-22 20:06:28.975057
-0.04935,2025-09-22,2025-09-29,sh.600011,2025-09-22 20:06:28.975057
0.01462,2025-09-22,2025-09-29,sh.600015,2025-09-22 20:06:28.975057
0.01462,2025-09-22,2025-09-29,sh.600015,2025-09-22 20:06:28.975057
0.06525,2025-09-22,2025-09-29,sh.600016,2025-09-22 20:06:28.975057
0.082,2025-09-22,2025-09-29,sh.600016,2025-09-22 20:06:28.975057
0.0587,2025-09-22,2025-09-29,sh.600018,2025-09-22 20:06:28.975057
0.06207,2025-09-22,2025-09-29,sh.600018,2025-09-22 20:06:28.975057
0.06085,2025-09-22,2025-09-29,sh.600019,2025-09-22 20:06:28.975057
0.07886,2025-09-22,2025-09-29,sh.600019,2025-09-22 20:06:28.975057
0.006546,2025-09-22,2025-09-29,sh.600023,2025-09-22 20:06:28.975057
0.006546,2025-09-22,2025-09-29,sh.600023,2025-09-22 20:06:28.975057
0.0329,2025-09-22,2025-09-29,sh.600025,2025-09-22 20:06:28.975057
0.011154,2025-09-22,2025-09-29,sh.600025,2025-09-22 20:06:28.975057
-0.1053,2025-09-22,2025-09-29,sh.600026,2025-09-22 20:06:28.975057
-0.1053,2025-09-22,2025-09-29,sh.600026,2025-09-22 20:06:28.975057
0.04297,2025-09-22,2025-09-29,sh.600027,2025-09-22 20:06:28.975057
0.04297,2025-09-22,2025-09-29,sh.600027,2025-09-22 20:06:28.975057
0.04752,2025-09-22,2025-09-29,sh.600028,2025-09-22 20:06:28.975057
0.04752,2025-09-22,2025-09-29,sh.600028,2025-09-22 20:06:28.975057
0.0834,2025-09-22,2025-09-29,sh.600029,2025-09-22 20:06:28.975057
0.0829,2025-09-22,2025-09-29,sh.600029,2025-09-22 20:06:28.975057
0.11224,2025-09-22,2025-09-29,sh.600030,2025-09-22 20:06:28.975057
0.1125,2025-09-22,2025-09-29,sh.600030,2025-09-22 20:06:28.975057
-0.2037,2025-09-22,2025-09-29,sh.600031,2025-09-22 20:06:28.975057
-0.2017,2025-09-22,2025-09-29,sh.600031,2025-09-22 20:06:28.975057
-0.007187,2025-09-22,2025-09-29,sh.600036,2025-09-22 20:06:28.975057
