score,time,target,code,predcit_time
-0.12213,2025-06-05,2025-06-12,sh.600000,2025-06-05 20:06:39.822746
-0.12244,2025-06-05,2025-06-12,sh.600000,2025-06-05 20:06:39.822746
0.05267,2025-06-05,2025-06-12,sh.600009,2025-06-05 20:06:39.822746
0.0688,2025-06-05,2025-06-12,sh.600009,2025-06-05 20:06:39.822746
0.01733,2025-06-05,2025-06-12,sh.600010,2025-06-05 20:06:39.822746
0.01733,2025-06-05,2025-06-12,sh.600010,2025-06-05 20:06:39.822746
0.05203,2025-06-05,2025-06-12,sh.600011,2025-06-05 20:06:39.822746
0.05203,2025-06-05,2025-06-12,sh.600011,2025-06-05 20:06:39.822746
-0.0735,2025-06-05,2025-06-12,sh.600015,2025-06-05 20:06:39.822746
-0.0769,2025-06-05,2025-06-12,sh.600015,2025-06-05 20:06:39.822746
-0.1247,2025-06-05,2025-06-12,sh.600016,2025-06-05 20:06:39.822746
-0.1549,2025-06-05,2025-06-12,sh.600016,2025-06-05 20:06:39.822746
-0.03738,2025-06-05,2025-06-12,sh.600018,2025-06-05 20:06:39.822746
-0.03738,2025-06-05,2025-06-12,sh.600018,2025-06-05 20:06:39.822746
-0.03336,2025-06-05,2025-06-12,sh.600019,2025-06-05 20:06:39.822746
-0.03336,2025-06-05,2025-06-12,sh.600019,2025-06-05 20:06:39.822746
0.06757,2025-06-05,2025-06-12,sh.600023,2025-06-05 20:06:39.822746
0.05737,2025-06-05,2025-06-12,sh.600023,2025-06-05 20:06:39.822746
0.007996,2025-06-05,2025-06-12,sh.600025,2025-06-05 20:06:39.822746
0.007996,2025-06-05,2025-06-12,sh.600025,2025-06-05 20:06:39.822746
0.10944,2025-06-05,2025-06-12,sh.600026,2025-06-05 20:06:39.822746
0.0804,2025-06-05,2025-06-12,sh.600026,2025-06-05 20:06:39.822746
0.05933,2025-06-05,2025-06-12,sh.600027,2025-06-05 20:06:39.822746
0.05933,2025-06-05,2025-06-12,sh.600027,2025-06-05 20:06:39.822746
0.004852,2025-06-05,2025-06-12,sh.600028,2025-06-05 20:06:39.822746
0.004852,2025-06-05,2025-06-12,sh.600028,2025-06-05 20:06:39.822746
0.07886,2025-06-05,2025-06-12,sh.600029,2025-06-05 20:06:39.822746
0.0659,2025-06-05,2025-06-12,sh.600029,2025-06-05 20:06:39.822746
0.12427,2025-06-05,2025-06-12,sh.600030,2025-06-05 20:06:39.822746
0.1091,2025-06-05,2025-06-12,sh.600030,2025-06-05 20:06:39.822746
-0.04956,2025-06-05,2025-06-12,sh.600031,2025-06-05 20:06:39.822746
-0.05014,2025-06-05,2025-06-12,sh.600031,2025-06-05 20:06:39.822746
0.1012,2025-06-05,2025-06-12,sh.600036,2025-06-05 20:06:39.822746
0.1012,2025-06-05,2025-06-12,sh.600036,2025-06-05 20:06:39.822746
0.07837,2025-06-05,2025-06-12,sh.600039,2025-06-05 20:06:39.822746
0.0825,2025-06-05,2025-06-12,sh.600039,2025-06-05 20:06:39.822746
-0.1844,2025-06-05,2025-06-12,sh.600048,2025-06-05 20:06:39.822746
-0.1846,2025-06-05,2025-06-12,sh.600048,2025-06-05 20:06:39.822746
0.0344,2025-06-05,2025-06-12,sh.600050,2025-06-05 20:06:39.822746
0.0344,2025-06-05,2025-06-12,sh.600050,2025-06-05 20:06:39.822746
0.1034,2025-06-05,2025-06-12,sh.600061,2025-06-05 20:06:39.822746
0.05807,2025-06-05,2025-06-12,sh.600061,2025-06-05 20:06:39.822746
-0.278,2025-06-05,2025-06-12,sh.600066,2025-06-05 20:06:39.822746
-0.2761,2025-06-05,2025-06-12,sh.600066,2025-06-05 20:06:39.822746
-0.1808,2025-06-05,2025-06-12,sh.600085,2025-06-05 20:06:39.822746
-0.1885,2025-06-05,2025-06-12,sh.600085,2025-06-05 20:06:39.822746
-0.0379,2025-06-05,2025-06-12,sh.600089,2025-06-05 20:06:39.822746
-0.0385,2025-06-05,2025-06-12,sh.600089,2025-06-05 20:06:39.822746
0.1053,2025-06-05,2025-06-12,sh.600104,2025-06-05 20:06:39.822746
0.1053,2025-06-05,2025-06-12,sh.600104,2025-06-05 20:06:39.822746
-0.1742,2025-06-05,2025-06-12,sh.600111,2025-06-05 20:06:39.822746
-0.166,2025-06-05,2025-06-12,sh.600111,2025-06-05 20:06:39.822746
0.00454,2025-06-05,2025-06-12,sh.600115,2025-06-05 20:06:39.822746
0.00454,2025-06-05,2025-06-12,sh.600115,2025-06-05 20:06:39.822746
0.0733,2025-06-05,2025-06-12,sh.600150,2025-06-05 20:06:39.822746
0.09375,2025-06-05,2025-06-12,sh.600150,2025-06-05 20:06:39.822746
