score,time,target,code,predcit_time
-0.06168,2025-09-19,2025-09-26,sh.600000,2025-09-19 20:06:21.445342
-0.06775,2025-09-19,2025-09-26,sh.600000,2025-09-19 20:06:21.445342
0.1311,2025-09-19,2025-09-26,sh.600009,2025-09-19 20:06:21.445342
0.1326,2025-09-19,2025-09-26,sh.600009,2025-09-19 20:06:21.445342
-0.0956,2025-09-19,2025-09-26,sh.600010,2025-09-19 20:06:21.445342
0.002064,2025-09-19,2025-09-26,sh.600010,2025-09-19 20:06:21.445342
0.06116,2025-09-19,2025-09-26,sh.600011,2025-09-19 20:06:21.445342
0.06116,2025-09-19,2025-09-26,sh.600011,2025-09-19 20:06:21.445342
0.0242,2025-09-19,2025-09-26,sh.600015,2025-09-19 20:06:21.445342
0.03952,2025-09-19,2025-09-26,sh.600015,2025-09-19 20:06:21.445342
0.03342,2025-09-19,2025-09-26,sh.600016,2025-09-19 20:06:21.445342
0.04773,2025-09-19,2025-09-26,sh.600016,2025-09-19 20:06:21.445342
0.0866,2025-09-19,2025-09-26,sh.600018,2025-09-19 20:06:21.445342
0.0866,2025-09-19,2025-09-26,sh.600018,2025-09-19 20:06:21.445342
0.07294,2025-09-19,2025-09-26,sh.600019,2025-09-19 20:06:21.445342
0.0731,2025-09-19,2025-09-26,sh.600019,2025-09-19 20:06:21.445342
0.07056,2025-09-19,2025-09-26,sh.600023,2025-09-19 20:06:21.445342
0.07056,2025-09-19,2025-09-26,sh.600023,2025-09-19 20:06:21.445342
0.0326,2025-09-19,2025-09-26,sh.600025,2025-09-19 20:06:21.445342
0.011024,2025-09-19,2025-09-26,sh.600025,2025-09-19 20:06:21.445342
0.0642,2025-09-19,2025-09-26,sh.600026,2025-09-19 20:06:21.445342
0.0642,2025-09-19,2025-09-26,sh.600026,2025-09-19 20:06:21.445342
0.002977,2025-09-19,2025-09-26,sh.600027,2025-09-19 20:06:21.445342
0.0010805,2025-09-19,2025-09-26,sh.600027,2025-09-19 20:06:21.445342
0.0449,2025-09-19,2025-09-26,sh.600028,2025-09-19 20:06:21.445342
0.04666,2025-09-19,2025-09-26,sh.600028,2025-09-19 20:06:21.445342
0.07855,2025-09-19,2025-09-26,sh.600029,2025-09-19 20:06:21.445342
0.0783,2025-09-19,2025-09-26,sh.600029,2025-09-19 20:06:21.445342
0.014946,2025-09-19,2025-09-26,sh.600030,2025-09-19 20:06:21.445342
0.00963,2025-09-19,2025-09-26,sh.600030,2025-09-19 20:06:21.445342
-0.0804,2025-09-19,2025-09-26,sh.600031,2025-09-19 20:06:21.445342
-0.0778,2025-09-19,2025-09-26,sh.600031,2025-09-19 20:06:21.445342
0.03506,2025-09-19,2025-09-26,sh.600036,2025-09-19 20:06:21.445342
0.03506,2025-09-19,2025-09-26,sh.600036,2025-09-19 20:06:21.445342
0.09753,2025-09-19,2025-09-26,sh.600039,2025-09-19 20:06:21.445342
0.1057,2025-09-19,2025-09-26,sh.600039,2025-09-19 20:06:21.445342
-0.1663,2025-09-19,2025-09-26,sh.600048,2025-09-19 20:06:21.445342
-0.1671,2025-09-19,2025-09-26,sh.600048,2025-09-19 20:06:21.445342
0.00884,2025-09-19,2025-09-26,sh.600050,2025-09-19 20:06:21.445342
0.00884,2025-09-19,2025-09-26,sh.600050,2025-09-19 20:06:21.445342
0.04456,2025-09-19,2025-09-26,sh.600061,2025-09-19 20:06:21.445342
0.04456,2025-09-19,2025-09-26,sh.600061,2025-09-19 20:06:21.445342
-0.2683,2025-09-19,2025-09-26,sh.600066,2025-09-19 20:06:21.445342
-0.2666,2025-09-19,2025-09-26,sh.600066,2025-09-19 20:06:21.445342
-0.10913,2025-09-19,2025-09-26,sh.600085,2025-09-19 20:06:21.445342
-0.1073,2025-09-19,2025-09-26,sh.600085,2025-09-19 20:06:21.445342
-0.0806,2025-09-19,2025-09-26,sh.600089,2025-09-19 20:06:21.445342
-0.0806,2025-09-19,2025-09-26,sh.600089,2025-09-19 20:06:21.445342
0.1011,2025-09-19,2025-09-26,sh.600104,2025-09-19 20:06:21.445342
0.1052,2025-09-19,2025-09-26,sh.600104,2025-09-19 20:06:21.445342
-0.651,2025-09-19,2025-09-26,sh.600111,2025-09-19 20:06:21.445342
-0.6484,2025-09-19,2025-09-26,sh.600111,2025-09-19 20:06:21.445342
-0.005844,2025-09-19,2025-09-26,sh.600115,2025-09-19 20:06:21.445342
-0.005844,2025-09-19,2025-09-26,sh.600115,2025-09-19 20:06:21.445342
0.0894,2025-09-19,2025-09-26,sh.600150,2025-09-19 20:06:21.445342
0.09467,2025-09-19,2025-09-26,sh.600150,2025-09-19 20:06:21.445342
-0.2512,2025-09-19,2025-09-26,sh.600160,2025-09-19 20:06:21.445342
-0.2491,2025-09-19,2025-09-26,sh.600160,2025-09-19 20:06:21.445342
-0.0545,2025-09-19,2025-09-26,sh.600161,2025-09-19 20:06:21.445342
-0.0426,2025-09-19,2025-09-26,sh.600161,2025-09-19 20:06:21.445342
0.051,2025-09-19,2025-09-26,sh.600176,2025-09-19 20:06:21.445342
0.052,2025-09-19,2025-09-26,sh.600176,2025-09-19 20:06:21.445342
-0.8076,2025-09-19,2025-09-26,sh.600183,2025-09-19 20:06:21.445342
-0.8047,2025-09-19,2025-09-26,sh.600183,2025-09-19 20:06:21.445342
0.2795,2025-09-19,2025-09-26,sh.600188,2025-09-19 20:06:21.445342
0.2491,2025-09-19,2025-09-26,sh.600188,2025-09-19 20:06:21.445342
-0.3418,2025-09-19,2025-09-26,sh.600196,2025-09-19 20:06:21.445342
-0.3416,2025-09-19,2025-09-26,sh.600196,2025-09-19 20:06:21.445342
0.0314,2025-09-19,2025-09-26,sh.600219,2025-09-19 20:06:21.445342
0.0314,2025-09-19,2025-09-26,sh.600219,2025-09-19 20:06:21.445342
-0.1534,2025-09-19,2025-09-26,sh.600233,2025-09-19 20:06:21.445342
-0.1534,2025-09-19,2025-09-26,sh.600233,2025-09-19 20:06:21.445342
-0.2979,2025-09-19,2025-09-26,sh.600276,2025-09-19 20:06:21.445342
-0.2979,2025-09-19,2025-09-26,sh.600276,2025-09-19 20:06:21.445342
-0.1936,2025-09-19,2025-09-26,sh.600309,2025-09-19 20:06:21.445342
-0.1938,2025-09-19,2025-09-26,sh.600309,2025-09-19 20:06:21.445342
0.07916,2025-09-19,2025-09-26,sh.600332,2025-09-19 20:06:21.445342
0.07916,2025-09-19,2025-09-26,sh.600332,2025-09-19 20:06:21.445342
0.1654,2025-09-19,2025-09-26,sh.600346,2025-09-19 20:06:21.445342
0.1654,2025-09-19,2025-09-26,sh.600346,2025-09-19 20:06:21.445342
-0.04266,2025-09-19,2025-09-26,sh.600362,2025-09-19 20:06:21.445342
-0.0427,2025-09-19,2025-09-26,sh.600362,2025-09-19 20:06:21.445342
0.1976,2025-09-19,2025-09-26,sh.600372,2025-09-19 20:06:21.445342
0.1497,2025-09-19,2025-09-26,sh.600372,2025-09-19 20:06:21.445342
0.03143,2025-09-19,2025-09-26,sh.600377,2025-09-19 20:06:21.445342
0.03152,2025-09-19,2025-09-26,sh.600377,2025-09-19 20:06:21.445342
-0.05984,2025-09-19,2025-09-26,sh.600406,2025-09-19 20:06:21.445342
-0.0597,2025-09-19,2025-09-26,sh.600406,2025-09-19 20:06:21.445342
-0.5293,2025-09-19,2025-09-26,sh.600415,2025-09-19 20:06:21.445342
-0.5283,2025-09-19,2025-09-26,sh.600415,2025-09-19 20:06:21.445342
-0.00963,2025-09-19,2025-09-26,sh.600426,2025-09-19 20:06:21.445342
-0.00963,2025-09-19,2025-09-26,sh.600426,2025-09-19 20:06:21.445342
-0.05136,2025-09-19,2025-09-26,sh.600436,2025-09-19 20:06:21.445342
-0.05115,2025-09-19,2025-09-26,sh.600436,2025-09-19 20:06:21.445342
-0.3599,2025-09-19,2025-09-26,sh.600438,2025-09-19 20:06:21.445342
-0.3496,2025-09-19,2025-09-26,sh.600438,2025-09-19 20:06:21.445342
-0.148,2025-09-19,2025-09-26,sh.600460,2025-09-19 20:06:21.445342
-0.152,2025-09-19,2025-09-26,sh.600460,2025-09-19 20:06:21.445342
0.04364,2025-09-19,2025-09-26,sh.600482,2025-09-19 20:06:21.445342
0.04364,2025-09-19,2025-09-26,sh.600482,2025-09-19 20:06:21.445342
-0.04163,2025-09-19,2025-09-26,sh.600489,2025-09-19 20:06:21.445342
-0.0524,2025-09-19,2025-09-26,sh.600489,2025-09-19 20:06:21.445342
0.04205,2025-09-19,2025-09-26,sh.600515,2025-09-19 20:06:21.445342
0.07886,2025-09-19,2025-09-26,sh.600515,2025-09-19 20:06:21.445342
-0.1658,2025-09-19,2025-09-26,sh.600519,2025-09-19 20:06:21.445342
-0.1658,2025-09-19,2025-09-26,sh.600519,2025-09-19 20:06:21.445342
-0.1558,2025-09-19,2025-09-26,sh.600547,2025-09-19 20:06:21.445342
-0.1519,2025-09-19,2025-09-26,sh.600547,2025-09-19 20:06:21.445342
-0.1733,2025-09-19,2025-09-26,sh.600570,2025-09-19 20:06:21.445342
-0.1733,2025-09-19,2025-09-26,sh.600570,2025-09-19 20:06:21.445342
-0.2805,2025-09-19,2025-09-26,sh.600584,2025-09-19 20:06:21.445342
-0.2637,2025-09-19,2025-09-26,sh.600584,2025-09-19 20:06:21.445342
0.1926,2025-09-19,2025-09-26,sh.600585,2025-09-19 20:06:21.445342
0.1921,2025-09-19,2025-09-26,sh.600585,2025-09-19 20:06:21.445342
-0.2135,2025-09-19,2025-09-26,sh.600588,2025-09-19 20:06:21.445342
-0.2139,2025-09-19,2025-09-26,sh.600588,2025-09-19 20:06:21.445342
0.1378,2025-09-19,2025-09-26,sh.600600,2025-09-19 20:06:21.445342
0.1615,2025-09-19,2025-09-26,sh.600600,2025-09-19 20:06:21.445342
-0.289,2025-09-19,2025-09-26,sh.600660,2025-09-19 20:06:21.445342
-0.289,2025-09-19,2025-09-26,sh.600660,2025-09-19 20:06:21.445342
0.1132,2025-09-19,2025-09-26,sh.600674,2025-09-19 20:06:21.445342
0.11597,2025-09-19,2025-09-26,sh.600674,2025-09-19 20:06:21.445342
-0.0745,2025-09-19,2025-09-26,sh.600690,2025-09-19 20:06:21.445342
-0.07574,2025-09-19,2025-09-26,sh.600690,2025-09-19 20:06:21.445342
-0.1088,2025-09-19,2025-09-26,sh.600741,2025-09-19 20:06:21.445342
-0.10803,2025-09-19,2025-09-26,sh.600741,2025-09-19 20:06:21.445342
0.007812,2025-09-19,2025-09-26,sh.600760,2025-09-19 20:06:21.445342
0.006924,2025-09-19,2025-09-26,sh.600760,2025-09-19 20:06:21.445342
-0.126,2025-09-19,2025-09-26,sh.600795,2025-09-19 20:06:21.445342
-0.1257,2025-09-19,2025-09-26,sh.600795,2025-09-19 20:06:21.445342
0.1252,2025-09-19,2025-09-26,sh.600803,2025-09-19 20:06:21.445342
0.1263,2025-09-19,2025-09-26,sh.600803,2025-09-19 20:06:21.445342
-0.07367,2025-09-19,2025-09-26,sh.600809,2025-09-19 20:06:21.445342
-0.0746,2025-09-19,2025-09-26,sh.600809,2025-09-19 20:06:21.445342
-0.1561,2025-09-19,2025-09-26,sh.600845,2025-09-19 20:06:21.445342
-0.1561,2025-09-19,2025-09-26,sh.600845,2025-09-19 20:06:21.445342
0.1059,2025-09-19,2025-09-26,sh.600875,2025-09-19 20:06:21.445342
0.09125,2025-09-19,2025-09-26,sh.600875,2025-09-19 20:06:21.445342
0.013435,2025-09-19,2025-09-26,sh.600886,2025-09-19 20:06:21.445342
0.01447,2025-09-19,2025-09-26,sh.600886,2025-09-19 20:06:21.445342
-0.1864,2025-09-19,2025-09-26,sh.600887,2025-09-19 20:06:21.445342
-0.1864,2025-09-19,2025-09-26,sh.600887,2025-09-19 20:06:21.445342
0.1444,2025-09-19,2025-09-26,sh.600893,2025-09-19 20:06:21.445342
0.1309,2025-09-19,2025-09-26,sh.600893,2025-09-19 20:06:21.445342
0.1066,2025-09-19,2025-09-26,sh.600900,2025-09-19 20:06:21.445342
0.10034,2025-09-19,2025-09-26,sh.600900,2025-09-19 20:06:21.445342
0.0289,2025-09-19,2025-09-26,sh.600905,2025-09-19 20:06:21.445342
0.0289,2025-09-19,2025-09-26,sh.600905,2025-09-19 20:06:21.445342
0.01292,2025-09-19,2025-09-26,sh.600918,2025-09-19 20:06:21.445342
0.01292,2025-09-19,2025-09-26,sh.600918,2025-09-19 20:06:21.445342
0.04718,2025-09-19,2025-09-26,sh.600919,2025-09-19 20:06:21.445342
0.04718,2025-09-19,2025-09-26,sh.600919,2025-09-19 20:06:21.445342
0.09235,2025-09-19,2025-09-26,sh.600926,2025-09-19 20:06:21.445342
0.0753,2025-09-19,2025-09-26,sh.600926,2025-09-19 20:06:21.445342
0.02127,2025-09-19,2025-09-26,sh.600938,2025-09-19 20:06:21.445342
0.02792,2025-09-19,2025-09-26,sh.600938,2025-09-19 20:06:21.445342
0.1683,2025-09-19,2025-09-26,sh.600941,2025-09-19 20:06:21.445342
0.1716,2025-09-19,2025-09-26,sh.600941,2025-09-19 20:06:21.445342
0.0828,2025-09-19,2025-09-26,sh.600958,2025-09-19 20:06:21.445342
0.0724,2025-09-19,2025-09-26,sh.600958,2025-09-19 20:06:21.445342
0.0423,2025-09-19,2025-09-26,sh.600989,2025-09-19 20:06:21.445342
0.0423,2025-09-19,2025-09-26,sh.600989,2025-09-19 20:06:21.445342
0.03574,2025-09-19,2025-09-26,sh.600999,2025-09-19 20:06:21.445342
0.03574,2025-09-19,2025-09-26,sh.600999,2025-09-19 20:06:21.445342
0.0516,2025-09-19,2025-09-26,sh.601006,2025-09-19 20:06:21.445342
0.0516,2025-09-19,2025-09-26,sh.601006,2025-09-19 20:06:21.445342
0.04446,2025-09-19,2025-09-26,sh.601009,2025-09-19 20:06:21.445342
0.04446,2025-09-19,2025-09-26,sh.601009,2025-09-19 20:06:21.445342
-0.3687,2025-09-19,2025-09-26,sh.601012,2025-09-19 20:06:21.445342
-0.3699,2025-09-19,2025-09-26,sh.601012,2025-09-19 20:06:21.445342
0.1021,2025-09-19,2025-09-26,sh.601021,2025-09-19 20:06:21.445342
0.1134,2025-09-19,2025-09-26,sh.601021,2025-09-19 20:06:21.445342
0.04175,2025-09-19,2025-09-26,sh.601058,2025-09-19 20:06:21.445342
0.04065,2025-09-19,2025-09-26,sh.601058,2025-09-19 20:06:21.445342
-0.02222,2025-09-19,2025-09-26,sh.601066,2025-09-19 20:06:21.445342
-0.02222,2025-09-19,2025-09-26,sh.601066,2025-09-19 20:06:21.445342
-0.002888,2025-09-19,2025-09-26,sh.601077,2025-09-19 20:06:21.445342
-0.002888,2025-09-19,2025-09-26,sh.601077,2025-09-19 20:06:21.445342
0.0556,2025-09-19,2025-09-26,sh.601088,2025-09-19 20:06:21.445342
0.0858,2025-09-19,2025-09-26,sh.601088,2025-09-19 20:06:21.445342
-0.1997,2025-09-19,2025-09-26,sh.601100,2025-09-19 20:06:21.445342
-0.2087,2025-09-19,2025-09-26,sh.601100,2025-09-19 20:06:21.445342
0.00946,2025-09-19,2025-09-26,sh.601111,2025-09-19 20:06:21.445342
0.00946,2025-09-19,2025-09-26,sh.601111,2025-09-19 20:06:21.445342
0.01964,2025-09-19,2025-09-26,sh.601117,2025-09-19 20:06:21.445342
0.01964,2025-09-19,2025-09-26,sh.601117,2025-09-19 20:06:21.445342
-0.1553,2025-09-19,2025-09-26,sh.601127,2025-09-19 20:06:21.445342
-0.1552,2025-09-19,2025-09-26,sh.601127,2025-09-19 20:06:21.445342
-0.289,2025-09-19,2025-09-26,sh.601138,2025-09-19 20:06:21.445342
-0.2915,2025-09-19,2025-09-26,sh.601138,2025-09-19 20:06:21.445342
0.01813,2025-09-19,2025-09-26,sh.601166,2025-09-19 20:06:21.445342
0.01813,2025-09-19,2025-09-26,sh.601166,2025-09-19 20:06:21.445342
0.03146,2025-09-19,2025-09-26,sh.601169,2025-09-19 20:06:21.445342
0.03146,2025-09-19,2025-09-26,sh.601169,2025-09-19 20:06:21.445342
0.0449,2025-09-19,2025-09-26,sh.601186,2025-09-19 20:06:21.445342
0.0449,2025-09-19,2025-09-26,sh.601186,2025-09-19 20:06:21.445342
0.02177,2025-09-19,2025-09-26,sh.601211,2025-09-19 20:06:21.445342
0.02177,2025-09-19,2025-09-26,sh.601211,2025-09-19 20:06:21.445342
0.069,2025-09-19,2025-09-26,sh.601225,2025-09-19 20:06:21.445342
0.069,2025-09-19,2025-09-26,sh.601225,2025-09-19 20:06:21.445342
-0.03757,2025-09-19,2025-09-26,sh.601229,2025-09-19 20:06:21.445342
-0.04108,2025-09-19,2025-09-26,sh.601229,2025-09-19 20:06:21.445342
0.03342,2025-09-19,2025-09-26,sh.601236,2025-09-19 20:06:21.445342
0.02797,2025-09-19,2025-09-26,sh.601236,2025-09-19 20:06:21.445342
0.1087,2025-09-19,2025-09-26,sh.601238,2025-09-19 20:06:21.445342
0.1087,2025-09-19,2025-09-26,sh.601238,2025-09-19 20:06:21.445342
0.001548,2025-09-19,2025-09-26,sh.601288,2025-09-19 20:06:21.445342
0.000985,2025-09-19,2025-09-26,sh.601288,2025-09-19 20:06:21.445342
0.0739,2025-09-19,2025-09-26,sh.601298,2025-09-19 20:06:21.445342
0.07416,2025-09-19,2025-09-26,sh.601298,2025-09-19 20:06:21.445342
-0.03125,2025-09-19,2025-09-26,sh.601318,2025-09-19 20:06:21.445342
-0.03146,2025-09-19,2025-09-26,sh.601318,2025-09-19 20:06:21.445342
-0.005566,2025-09-19,2025-09-26,sh.601319,2025-09-19 20:06:21.445342
0.01078,2025-09-19,2025-09-26,sh.601319,2025-09-19 20:06:21.445342
0.0507,2025-09-19,2025-09-26,sh.601328,2025-09-19 20:06:21.445342
0.0507,2025-09-19,2025-09-26,sh.601328,2025-09-19 20:06:21.445342
-0.1611,2025-09-19,2025-09-26,sh.601336,2025-09-19 20:06:21.445342
-0.1606,2025-09-19,2025-09-26,sh.601336,2025-09-19 20:06:21.445342
0.01142,2025-09-19,2025-09-26,sh.601360,2025-09-19 20:06:21.445342
0.01466,2025-09-19,2025-09-26,sh.601360,2025-09-19 20:06:21.445342
0.07947,2025-09-19,2025-09-26,sh.601377,2025-09-19 20:06:21.445342
0.07947,2025-09-19,2025-09-26,sh.601377,2025-09-19 20:06:21.445342
