code,time,target,score,predcit_time
sh.600346,2025-09-29,2025-10-06,0.1622314453125,2025-09-29 20:02:30.032217
sh.600362,2025-09-29,2025-10-06,0.1474609375,2025-09-29 20:02:30.032217
sh.600372,2025-09-29,2025-10-06,0.12939453125,2025-09-29 20:02:30.032217
sh.600377,2025-09-29,2025-10-06,0.14306640625,2025-09-29 20:02:30.032217
sh.600406,2025-09-29,2025-10-06,0.128173828125,2025-09-29 20:02:30.032217
sh.600415,2025-09-29,2025-10-06,0.07476806640625,2025-09-29 20:02:30.032217
sh.600426,2025-09-29,2025-10-06,0.1260986328125,2025-09-29 20:02:30.032217
sh.600436,2025-09-29,2025-10-06,0.09857177734375,2025-09-29 20:02:30.032217
sh.600438,2025-09-29,2025-10-06,0.0709228515625,2025-09-29 20:02:30.032217
sh.600460,2025-09-29,2025-10-06,0.2039794921875,2025-09-29 20:02:30.032217
sh.600482,2025-09-29,2025-10-06,0.090576171875,2025-09-29 20:02:30.032217
sh.600489,2025-09-29,2025-10-06,0.1766357421875,2025-09-29 20:02:30.032217
sh.600515,2025-09-29,2025-10-06,0.10430908203125,2025-09-29 20:02:30.032217
sh.600519,2025-09-29,2025-10-06,0.1181640625,2025-09-29 20:02:30.032217
sh.600547,2025-09-29,2025-10-06,0.1395263671875,2025-09-29 20:02:30.032217
sh.600570,2025-09-29,2025-10-06,0.06890869140625,2025-09-29 20:02:30.032217
sh.600584,2025-09-29,2025-10-06,0.11993408203125,2025-09-29 20:02:30.032217
sh.600585,2025-09-29,2025-10-06,0.1015625,2025-09-29 20:02:30.032217
sh.600588,2025-09-29,2025-10-06,0.0728759765625,2025-09-29 20:02:30.032217
sh.600600,2025-09-29,2025-10-06,0.150634765625,2025-09-29 20:02:30.032217
sh.600660,2025-09-29,2025-10-06,0.07574462890625,2025-09-29 20:02:30.032217
sh.600674,2025-09-29,2025-10-06,0.12432861328125,2025-09-29 20:02:30.032217
sh.600690,2025-09-29,2025-10-06,0.1317138671875,2025-09-29 20:02:30.032217
sh.600741,2025-09-29,2025-10-06,0.116943359375,2025-09-29 20:02:30.032217
sh.600760,2025-09-29,2025-10-06,0.11737060546875,2025-09-29 20:02:30.032217
sh.600795,2025-09-29,2025-10-06,0.12066650390625,2025-09-29 20:02:30.032217
sh.600803,2025-09-29,2025-10-06,0.13037109375,2025-09-29 20:02:30.032217
sh.600809,2025-09-29,2025-10-06,0.07574462890625,2025-09-29 20:02:30.032217
sh.600845,2025-09-29,2025-10-06,0.0889892578125,2025-09-29 20:02:30.032217
sh.600875,2025-09-29,2025-10-06,0.0849609375,2025-09-29 20:02:30.032217
sh.600886,2025-09-29,2025-10-06,0.13818359375,2025-09-29 20:02:30.032217
sh.600887,2025-09-29,2025-10-06,0.1217041015625,2025-09-29 20:02:30.032217
sh.600893,2025-09-29,2025-10-06,0.1177978515625,2025-09-29 20:02:30.032217
sh.600900,2025-09-29,2025-10-06,0.19482421875,2025-09-29 20:02:30.032217
sh.600905,2025-09-29,2025-10-06,0.115966796875,2025-09-29 20:02:30.032217
sh.600918,2025-09-29,2025-10-06,0.093505859375,2025-09-29 20:02:30.032217
sh.600919,2025-09-29,2025-10-06,0.08154296875,2025-09-29 20:02:30.032217
sh.600926,2025-09-29,2025-10-06,0.09515380859375,2025-09-29 20:02:30.032217
sh.600938,2025-09-29,2025-10-06,0.1348876953125,2025-09-29 20:02:30.032217
sh.600941,2025-09-29,2025-10-06,0.12158203125,2025-09-29 20:02:30.032217
sh.600958,2025-09-29,2025-10-06,0.11102294921875,2025-09-29 20:02:30.032217
sh.600989,2025-09-29,2025-10-06,0.222412109375,2025-09-29 20:02:30.032217
sh.600999,2025-09-29,2025-10-06,0.10723876953125,2025-09-29 20:02:30.032217
sh.601006,2025-09-29,2025-10-06,0.1617431640625,2025-09-29 20:02:30.032217
sh.601009,2025-09-29,2025-10-06,0.103759765625,2025-09-29 20:02:30.032217
sh.601012,2025-09-29,2025-10-06,0.0709228515625,2025-09-29 20:02:30.032217
sh.601021,2025-09-29,2025-10-06,0.1607666015625,2025-09-29 20:02:30.032217
sh.601058,2025-09-29,2025-10-06,0.12548828125,2025-09-29 20:02:30.032217
sh.601066,2025-09-29,2025-10-06,0.07977294921875,2025-09-29 20:02:30.032217
sh.601077,2025-09-29,2025-10-06,0.09234619140625,2025-09-29 20:02:30.032217
sh.601088,2025-09-29,2025-10-06,0.12548828125,2025-09-29 20:02:30.032217
sh.601100,2025-09-29,2025-10-06,0.1300048828125,2025-09-29 20:02:30.032217
sh.601111,2025-09-29,2025-10-06,0.12432861328125,2025-09-29 20:02:30.032217
sh.601117,2025-09-29,2025-10-06,0.11029052734375,2025-09-29 20:02:30.032217
sh.601127,2025-09-29,2025-10-06,0.1470947265625,2025-09-29 20:02:30.032217
sh.601138,2025-09-29,2025-10-06,0.16357421875,2025-09-29 20:02:30.032217
sh.601166,2025-09-29,2025-10-06,0.11419677734375,2025-09-29 20:02:30.032217
sh.601169,2025-09-29,2025-10-06,0.12646484375,2025-09-29 20:02:30.032217
sh.601186,2025-09-29,2025-10-06,0.09912109375,2025-09-29 20:02:30.032217
sh.601211,2025-09-29,2025-10-06,0.06939697265625,2025-09-29 20:02:30.032217
sh.601225,2025-09-29,2025-10-06,0.1519775390625,2025-09-29 20:02:30.032217
sh.601229,2025-09-29,2025-10-06,0.10992431640625,2025-09-29 20:02:30.032217
sh.601236,2025-09-29,2025-10-06,0.07305908203125,2025-09-29 20:02:30.032217
sh.601238,2025-09-29,2025-10-06,0.07330322265625,2025-09-29 20:02:30.032217
sh.601288,2025-09-29,2025-10-06,0.07977294921875,2025-09-29 20:02:30.032217
sh.601298,2025-09-29,2025-10-06,0.1346435546875,2025-09-29 20:02:30.032217
sh.601318,2025-09-29,2025-10-06,0.13037109375,2025-09-29 20:02:30.032217
sh.601319,2025-09-29,2025-10-06,0.0740966796875,2025-09-29 20:02:30.032217
sh.601328,2025-09-29,2025-10-06,0.0965576171875,2025-09-29 20:02:30.032217
sh.601336,2025-09-29,2025-10-06,0.1246337890625,2025-09-29 20:02:30.032217
sh.601360,2025-09-29,2025-10-06,0.1077880859375,2025-09-29 20:02:30.032217
sh.601377,2025-09-29,2025-10-06,0.1077880859375,2025-09-29 20:02:30.032217
sh.601390,2025-09-29,2025-10-06,0.0982666015625,2025-09-29 20:02:30.032217
sh.601398,2025-09-29,2025-10-06,0.1251220703125,2025-09-29 20:02:30.032217
sh.601600,2025-09-29,2025-10-06,0.147705078125,2025-09-29 20:02:30.032217
sh.601601,2025-09-29,2025-10-06,0.12139892578125,2025-09-29 20:02:30.032217
sh.601607,2025-09-29,2025-10-06,0.1390380859375,2025-09-29 20:02:30.032217
sh.601618,2025-09-29,2025-10-06,0.10797119140625,2025-09-29 20:02:30.032217
sh.601628,2025-09-29,2025-10-06,0.1346435546875,2025-09-29 20:02:30.032217
sh.601633,2025-09-29,2025-10-06,0.08880615234375,2025-09-29 20:02:30.032217
sh.601658,2025-09-29,2025-10-06,0.1573486328125,2025-09-29 20:02:30.032217
sh.601668,2025-09-29,2025-10-06,0.0894775390625,2025-09-29 20:02:30.032217
sh.601669,2025-09-29,2025-10-06,0.09515380859375,2025-09-29 20:02:30.032217
sh.601688,2025-09-29,2025-10-06,0.1455078125,2025-09-29 20:02:30.032217
sh.601689,2025-09-29,2025-10-06,0.10723876953125,2025-09-29 20:02:30.032217
sh.601698,2025-09-29,2025-10-06,0.08270263671875,2025-09-29 20:02:30.032217
sh.601699,2025-09-29,2025-10-06,0.1346435546875,2025-09-29 20:02:30.032217
sh.601728,2025-09-29,2025-10-06,0.1195068359375,2025-09-29 20:02:30.032217
sh.601766,2025-09-29,2025-10-06,0.0782470703125,2025-09-29 20:02:30.032217
sh.601788,2025-09-29,2025-10-06,0.1187744140625,2025-09-29 20:02:30.032217
sh.601799,2025-09-29,2025-10-06,0.1339111328125,2025-09-29 20:02:30.032217
sh.601800,2025-09-29,2025-10-06,0.0775146484375,2025-09-29 20:02:30.032217
sh.601808,2025-09-29,2025-10-06,0.11968994140625,2025-09-29 20:02:30.032217
sh.601816,2025-09-29,2025-10-06,0.10052490234375,2025-09-29 20:02:30.032217
sh.601818,2025-09-29,2025-10-06,0.12890625,2025-09-29 20:02:30.032217
sh.601825,2025-09-29,2025-10-06,0.1007080078125,2025-09-29 20:02:30.032217
sh.601838,2025-09-29,2025-10-06,0.0830078125,2025-09-29 20:02:30.032217
sh.601857,2025-09-29,2025-10-06,0.10858154296875,2025-09-29 20:02:30.032217
sh.601865,2025-09-29,2025-10-06,0.0867919921875,2025-09-29 20:02:30.032217
sh.601868,2025-09-29,2025-10-06,0.08978271484375,2025-09-29 20:02:30.032217
sh.601872,2025-09-29,2025-10-06,0.11358642578125,2025-09-29 20:02:30.032217
sh.601877,2025-09-29,2025-10-06,0.1602783203125,2025-09-29 20:02:30.032217
sh.601878,2025-09-29,2025-10-06,0.09967041015625,2025-09-29 20:02:30.032217
sh.601881,2025-09-29,2025-10-06,0.09857177734375,2025-09-29 20:02:30.032217
sh.601888,2025-09-29,2025-10-06,0.08599853515625,2025-09-29 20:02:30.032217
sh.601898,2025-09-29,2025-10-06,0.1351318359375,2025-09-29 20:02:30.032217
sh.601899,2025-09-29,2025-10-06,0.1416015625,2025-09-29 20:02:30.032217
sh.601901,2025-09-29,2025-10-06,0.1279296875,2025-09-29 20:02:30.032217
sh.601916,2025-09-29,2025-10-06,0.133056640625,2025-09-29 20:02:30.032217
sh.601919,2025-09-29,2025-10-06,0.1199951171875,2025-09-29 20:02:30.032217
sh.601939,2025-09-29,2025-10-06,0.116943359375,2025-09-29 20:02:30.032217
sh.601985,2025-09-29,2025-10-06,0.12890625,2025-09-29 20:02:30.032217
sh.601988,2025-09-29,2025-10-06,0.1402587890625,2025-09-29 20:02:30.032217
sh.601995,2025-09-29,2025-10-06,0.08978271484375,2025-09-29 20:02:30.032217
sh.601998,2025-09-29,2025-10-06,0.137939453125,2025-09-29 20:02:30.032217
sh.603019,2025-09-29,2025-10-06,0.143798828125,2025-09-29 20:02:30.032217
sh.603195,2025-09-29,2025-10-06,0.09600830078125,2025-09-29 20:02:30.032217
sh.603259,2025-09-29,2025-10-06,0.1396484375,2025-09-29 20:02:30.032217
sh.603260,2025-09-29,2025-10-06,0.183349609375,2025-09-29 20:02:30.032217
sh.603288,2025-09-29,2025-10-06,0.1683349609375,2025-09-29 20:02:30.032217
sh.603369,2025-09-29,2025-10-06,0.07708740234375,2025-09-29 20:02:30.032217
sh.603392,2025-09-29,2025-10-06,0.18359375,2025-09-29 20:02:30.032217
sh.603501,2025-09-29,2025-10-06,0.110107421875,2025-09-29 20:02:30.032217
sh.603799,2025-09-29,2025-10-06,0.142822265625,2025-09-29 20:02:30.032217
sh.603806,2025-09-29,2025-10-06,0.087890625,2025-09-29 20:02:30.032217
sh.603833,2025-09-29,2025-10-06,0.10931396484375,2025-09-29 20:02:30.032217
sh.603986,2025-09-29,2025-10-06,0.0831298828125,2025-09-29 20:02:30.032217
sh.603993,2025-09-29,2025-10-06,0.1292724609375,2025-09-29 20:02:30.032217
sh.605117,2025-09-29,2025-10-06,0.1898193359375,2025-09-29 20:02:30.032217
sh.605499,2025-09-29,2025-10-06,0.116943359375,2025-09-29 20:02:30.032217
sh.688008,2025-09-29,2025-10-06,0.1873779296875,2025-09-29 20:02:30.032217
sh.688009,2025-09-29,2025-10-06,0.09027099609375,2025-09-29 20:02:30.032217
sh.688012,2025-09-29,2025-10-06,0.294921875,2025-09-29 20:02:30.032217
sh.688036,2025-09-29,2025-10-06,0.2034912109375,2025-09-29 20:02:30.032217
sh.688041,2025-09-29,2025-10-06,0.1688232421875,2025-09-29 20:02:30.032217
sh.688047,2025-09-29,2025-10-06,0.15625,2025-09-29 20:02:30.032217
sh.688082,2025-09-29,2025-10-06,0.22802734375,2025-09-29 20:02:30.032217
sh.688111,2025-09-29,2025-10-06,0.09515380859375,2025-09-29 20:02:30.032217
sh.688126,2025-09-29,2025-10-06,0.224365234375,2025-09-29 20:02:30.032217
sh.688169,2025-09-29,2025-10-06,0.097900390625,2025-09-29 20:02:30.032217
sh.688187,2025-09-29,2025-10-06,0.100341796875,2025-09-29 20:02:30.032217
sh.688223,2025-09-29,2025-10-06,0.0850830078125,2025-09-29 20:02:30.032217
sh.688256,2025-09-29,2025-10-06,0.11065673828125,2025-09-29 20:02:30.032217
sh.688271,2025-09-29,2025-10-06,0.1304931640625,2025-09-29 20:02:30.032217
sh.688303,2025-09-29,2025-10-06,0.09283447265625,2025-09-29 20:02:30.032217
sh.688396,2025-09-29,2025-10-06,0.11419677734375,2025-09-29 20:02:30.032217
sh.688599,2025-09-29,2025-10-06,0.1282958984375,2025-09-29 20:02:30.032217
sh.688981,2025-09-29,2025-10-06,0.240234375,2025-09-29 20:02:30.032217
sz.000001,2025-09-29,2025-10-06,0.09967041015625,2025-09-29 20:02:30.032217
sz.000002,2025-09-29,2025-10-06,0.08819580078125,2025-09-29 20:02:30.032217
sz.000063,2025-09-29,2025-10-06,0.07696533203125,2025-09-29 20:02:30.032217
sz.000100,2025-09-29,2025-10-06,0.12103271484375,2025-09-29 20:02:30.032217
sz.000157,2025-09-29,2025-10-06,0.09173583984375,2025-09-29 20:02:30.032217
sz.000166,2025-09-29,2025-10-06,0.132080078125,2025-09-29 20:02:30.032217
sz.000301,2025-09-29,2025-10-06,0.1697998046875,2025-09-29 20:02:30.032217
sz.000333,2025-09-29,2025-10-06,0.140869140625,2025-09-29 20:02:30.032217
sz.000338,2025-09-29,2025-10-06,0.093017578125,2025-09-29 20:02:30.032217
sz.000408,2025-09-29,2025-10-06,0.1121826171875,2025-09-29 20:02:30.032217
sz.000425,2025-09-29,2025-10-06,0.199462890625,2025-09-29 20:02:30.032217
sz.000538,2025-09-29,2025-10-06,0.0999755859375,2025-09-29 20:02:30.032217
sz.000568,2025-09-29,2025-10-06,0.1143798828125,2025-09-29 20:02:30.032217
sz.000596,2025-09-29,2025-10-06,0.1280517578125,2025-09-29 20:02:30.032217
sz.000617,2025-09-29,2025-10-06,0.0843505859375,2025-09-29 20:02:30.032217
sz.000625,2025-09-29,2025-10-06,0.1253662109375,2025-09-29 20:02:30.032217
sz.000630,2025-09-29,2025-10-06,0.263671875,2025-09-29 20:02:30.032217
sz.000651,2025-09-29,2025-10-06,0.114990234375,2025-09-29 20:02:30.032217
sz.000661,2025-09-29,2025-10-06,0.1319580078125,2025-09-29 20:02:30.032217
sz.000708,2025-09-29,2025-10-06,0.1798095703125,2025-09-29 20:02:30.032217
sz.000725,2025-09-29,2025-10-06,0.09552001953125,2025-09-29 20:02:30.032217
sz.000768,2025-09-29,2025-10-06,0.1361083984375,2025-09-29 20:02:30.032217
sz.000776,2025-09-29,2025-10-06,0.1417236328125,2025-09-29 20:02:30.032217
sz.000786,2025-09-29,2025-10-06,0.10174560546875,2025-09-29 20:02:30.032217
sz.000792,2025-09-29,2025-10-06,0.1680908203125,2025-09-29 20:02:30.032217
sz.000800,2025-09-29,2025-10-06,0.107421875,2025-09-29 20:02:30.032217
sz.000807,2025-09-29,2025-10-06,0.13916015625,2025-09-29 20:02:30.032217
sz.000858,2025-09-29,2025-10-06,0.07464599609375,2025-09-29 20:02:30.032217
sz.000876,2025-09-29,2025-10-06,0.09967041015625,2025-09-29 20:02:30.032217
sz.000895,2025-09-29,2025-10-06,0.087890625,2025-09-29 20:02:30.032217
sz.000938,2025-09-29,2025-10-06,0.10211181640625,2025-09-29 20:02:30.032217
sz.000963,2025-09-29,2025-10-06,0.1397705078125,2025-09-29 20:02:30.032217
sz.000975,2025-09-29,2025-10-06,0.12359619140625,2025-09-29 20:02:30.032217
sz.000977,2025-09-29,2025-10-06,0.09808349609375,2025-09-29 20:02:30.032217
sz.000983,2025-09-29,2025-10-06,0.1480712890625,2025-09-29 20:02:30.032217
sz.000999,2025-09-29,2025-10-06,0.14599609375,2025-09-29 20:02:30.032217
sz.001289,2025-09-29,2025-10-06,0.1494140625,2025-09-29 20:02:30.032217
sz.001965,2025-09-29,2025-10-06,0.11376953125,2025-09-29 20:02:30.032217
sz.001979,2025-09-29,2025-10-06,0.2337646484375,2025-09-29 20:02:30.032217
sz.002001,2025-09-29,2025-10-06,0.08050537109375,2025-09-29 20:02:30.032217
sz.002027,2025-09-29,2025-10-06,0.09027099609375,2025-09-29 20:02:30.032217
sz.002028,2025-09-29,2025-10-06,0.1346435546875,2025-09-29 20:02:30.032217
sz.002049,2025-09-29,2025-10-06,0.10595703125,2025-09-29 20:02:30.032217
sz.002050,2025-09-29,2025-10-06,0.11260986328125,2025-09-29 20:02:30.032217
sz.002074,2025-09-29,2025-10-06,0.0850830078125,2025-09-29 20:02:30.032217
sz.002129,2025-09-29,2025-10-06,0.11676025390625,2025-09-29 20:02:30.032217
sz.002142,2025-09-29,2025-10-06,0.08599853515625,2025-09-29 20:02:30.032217
sz.002179,2025-09-29,2025-10-06,0.0823974609375,2025-09-29 20:02:30.032217
sz.002180,2025-09-29,2025-10-06,0.1383056640625,2025-09-29 20:02:30.032217
sz.002230,2025-09-29,2025-10-06,0.10614013671875,2025-09-29 20:02:30.032217
sz.002236,2025-09-29,2025-10-06,0.1217041015625,2025-09-29 20:02:30.032217
sz.002241,2025-09-29,2025-10-06,0.0953369140625,2025-09-29 20:02:30.032217
sz.002252,2025-09-29,2025-10-06,0.165771484375,2025-09-29 20:02:30.032217
sz.002304,2025-09-29,2025-10-06,0.07708740234375,2025-09-29 20:02:30.032217
sz.002311,2025-09-29,2025-10-06,0.115966796875,2025-09-29 20:02:30.032217
sz.002352,2025-09-29,2025-10-06,0.10211181640625,2025-09-29 20:02:30.032217
sz.002371,2025-09-29,2025-10-06,0.11102294921875,2025-09-29 20:02:30.032217
sz.002415,2025-09-29,2025-10-06,0.08709716796875,2025-09-29 20:02:30.032217
sz.002422,2025-09-29,2025-10-06,0.1259765625,2025-09-29 20:02:30.032217
sz.002459,2025-09-29,2025-10-06,0.1697998046875,2025-09-29 20:02:30.032217
sz.002460,2025-09-29,2025-10-06,0.26220703125,2025-09-29 20:02:30.032217
sz.002463,2025-09-29,2025-10-06,0.372314453125,2025-09-29 20:02:30.032217
sz.002466,2025-09-29,2025-10-06,0.276123046875,2025-09-29 20:02:30.032217
sz.002475,2025-09-29,2025-10-06,0.309814453125,2025-09-29 20:02:30.032217
sz.002493,2025-09-29,2025-10-06,0.136962890625,2025-09-29 20:02:30.032217
sz.002594,2025-09-29,2025-10-06,0.081787109375,2025-09-29 20:02:30.032217
sz.002600,2025-09-29,2025-10-06,0.317138671875,2025-09-29 20:02:30.032217
sz.002601,2025-09-29,2025-10-06,0.2171630859375,2025-09-29 20:02:30.032217
sz.002648,2025-09-29,2025-10-06,0.159423828125,2025-09-29 20:02:30.032217
sz.002709,2025-09-29,2025-10-06,0.290283203125,2025-09-29 20:02:30.032217
sz.002714,2025-09-29,2025-10-06,0.23876953125,2025-09-29 20:02:30.032217
sz.002736,2025-09-29,2025-10-06,0.0885009765625,2025-09-29 20:02:30.032217
sz.002916,2025-09-29,2025-10-06,0.15087890625,2025-09-29 20:02:30.032217
sz.002920,2025-09-29,2025-10-06,0.162109375,2025-09-29 20:02:30.032217
sz.002938,2025-09-29,2025-10-06,0.3408203125,2025-09-29 20:02:30.032217
sz.003816,2025-09-29,2025-10-06,0.1248779296875,2025-09-29 20:02:30.032217
sz.300014,2025-09-29,2025-10-06,0.2197265625,2025-09-29 20:02:30.032217
sz.300015,2025-09-29,2025-10-06,0.091552734375,2025-09-29 20:02:30.032217
sz.300033,2025-09-29,2025-10-06,0.17333984375,2025-09-29 20:02:30.032217
sz.300059,2025-09-29,2025-10-06,0.12890625,2025-09-29 20:02:30.032217
sz.300122,2025-09-29,2025-10-06,0.106689453125,2025-09-29 20:02:30.032217
sz.300124,2025-09-29,2025-10-06,0.275634765625,2025-09-29 20:02:30.032217
sz.300274,2025-09-29,2025-10-06,0.082275390625,2025-09-29 20:02:30.032217
sz.300308,2025-09-29,2025-10-06,0.25634765625,2025-09-29 20:02:30.032217
sz.300316,2025-09-29,2025-10-06,0.1788330078125,2025-09-29 20:02:30.032217
sz.300347,2025-09-29,2025-10-06,0.12249755859375,2025-09-29 20:02:30.032217
sz.300394,2025-09-29,2025-10-06,0.350830078125,2025-09-29 20:02:30.032217
sz.300408,2025-09-29,2025-10-06,0.20166015625,2025-09-29 20:02:30.032217
sz.300413,2025-09-29,2025-10-06,0.09503173828125,2025-09-29 20:02:30.032217
sz.300418,2025-09-29,2025-10-06,0.0994873046875,2025-09-29 20:02:30.032217
sz.300433,2025-09-29,2025-10-06,0.251708984375,2025-09-29 20:02:30.032217
sz.300442,2025-09-29,2025-10-06,0.2005615234375,2025-09-29 20:02:30.032217
sz.300498,2025-09-29,2025-10-06,0.12158203125,2025-09-29 20:02:30.032217
sz.300502,2025-09-29,2025-10-06,0.083740234375,2025-09-29 20:02:30.032217
sz.300628,2025-09-29,2025-10-06,0.1763916015625,2025-09-29 20:02:30.032217
sz.300661,2025-09-29,2025-10-06,0.086181640625,2025-09-29 20:02:30.032217
sz.300750,2025-09-29,2025-10-06,0.250244140625,2025-09-29 20:02:30.032217
sz.300759,2025-09-29,2025-10-06,0.09686279296875,2025-09-29 20:02:30.032217
sz.300760,2025-09-29,2025-10-06,0.136474609375,2025-09-29 20:02:30.032217
sz.300782,2025-09-29,2025-10-06,0.12744140625,2025-09-29 20:02:30.032217
sz.300832,2025-09-29,2025-10-06,0.1766357421875,2025-09-29 20:02:30.032217
sz.300896,2025-09-29,2025-10-06,0.124755859375,2025-09-29 20:02:30.032217
sz.300979,2025-09-29,2025-10-06,0.1693115234375,2025-09-29 20:02:30.032217
sz.300999,2025-09-29,2025-10-06,0.116943359375,2025-09-29 20:02:30.032217
sz.301236,2025-09-29,2025-10-06,0.118408203125,2025-09-29 20:02:30.032217
sz.301269,2025-09-29,2025-10-06,0.1375732421875,2025-09-29 20:02:30.032217
sz.302132,2025-09-29,2025-10-06,0.1424560546875,2025-09-29 20:02:30.032217
