code,time,target,score,predcit_time
sh.601077,2025-07-01,2025-07-08,0.1114501953125,2025-07-01 20:03:54.208475
sh.601088,2025-07-01,2025-07-08,0.2000732421875,2025-07-01 20:03:54.208475
sh.601100,2025-07-01,2025-07-08,0.1395263671875,2025-07-01 20:03:54.208475
sh.601111,2025-07-01,2025-07-08,0.1275634765625,2025-07-01 20:03:54.208475
sh.601117,2025-07-01,2025-07-08,0.1337890625,2025-07-01 20:03:54.208475
sh.601127,2025-07-01,2025-07-08,0.1094970703125,2025-07-01 20:03:54.208475
sh.601138,2025-07-01,2025-07-08,0.161376953125,2025-07-01 20:03:54.208475
sh.601166,2025-07-01,2025-07-08,0.193115234375,2025-07-01 20:03:54.208475
sh.601169,2025-07-01,2025-07-08,0.1917724609375,2025-07-01 20:03:54.208475
sh.601186,2025-07-01,2025-07-08,0.1309814453125,2025-07-01 20:03:54.208475
sh.601211,2025-07-01,2025-07-08,0.1646728515625,2025-07-01 20:03:54.208475
sh.601225,2025-07-01,2025-07-08,0.12359619140625,2025-07-01 20:03:54.208475
sh.601229,2025-07-01,2025-07-08,0.097900390625,2025-07-01 20:03:54.208475
sh.601236,2025-07-01,2025-07-08,0.1578369140625,2025-07-01 20:03:54.208475
sh.601238,2025-07-01,2025-07-08,0.1529541015625,2025-07-01 20:03:54.208475
sh.601288,2025-07-01,2025-07-08,0.2069091796875,2025-07-01 20:03:54.208475
sh.601318,2025-07-01,2025-07-08,0.2430419921875,2025-07-01 20:03:54.208475
sh.601319,2025-07-01,2025-07-08,0.271728515625,2025-07-01 20:03:54.208475
sh.601328,2025-07-01,2025-07-08,0.20263671875,2025-07-01 20:03:54.208475
sh.601336,2025-07-01,2025-07-08,0.2247314453125,2025-07-01 20:03:54.208475
sh.601360,2025-07-01,2025-07-08,0.114990234375,2025-07-01 20:03:54.208475
sh.601377,2025-07-01,2025-07-08,0.1710205078125,2025-07-01 20:03:54.208475
sh.601390,2025-07-01,2025-07-08,0.12451171875,2025-07-01 20:03:54.208475
sh.601398,2025-07-01,2025-07-08,0.160400390625,2025-07-01 20:03:54.208475
sh.601600,2025-07-01,2025-07-08,0.24365234375,2025-07-01 20:03:54.208475
sh.601601,2025-07-01,2025-07-08,0.229736328125,2025-07-01 20:03:54.208475
sh.601607,2025-07-01,2025-07-08,0.1292724609375,2025-07-01 20:03:54.208475
sh.601618,2025-07-01,2025-07-08,0.1593017578125,2025-07-01 20:03:54.208475
sh.601628,2025-07-01,2025-07-08,0.1358642578125,2025-07-01 20:03:54.208475
sh.601633,2025-07-01,2025-07-08,0.18115234375,2025-07-01 20:03:54.208475
sh.601658,2025-07-01,2025-07-08,0.2093505859375,2025-07-01 20:03:54.208475
sh.601668,2025-07-01,2025-07-08,0.146240234375,2025-07-01 20:03:54.208475
sh.601669,2025-07-01,2025-07-08,0.1307373046875,2025-07-01 20:03:54.208475
sh.601688,2025-07-01,2025-07-08,0.191162109375,2025-07-01 20:03:54.208475
sh.601689,2025-07-01,2025-07-08,0.1337890625,2025-07-01 20:03:54.208475
sh.601698,2025-07-01,2025-07-08,0.153076171875,2025-07-01 20:03:54.208475
sh.601699,2025-07-01,2025-07-08,0.12213134765625,2025-07-01 20:03:54.208475
sh.601728,2025-07-01,2025-07-08,0.1181640625,2025-07-01 20:03:54.208475
sh.601766,2025-07-01,2025-07-08,0.1407470703125,2025-07-01 20:03:54.208475
sh.601788,2025-07-01,2025-07-08,0.1697998046875,2025-07-01 20:03:54.208475
sh.601799,2025-07-01,2025-07-08,0.18115234375,2025-07-01 20:03:54.208475
sh.601800,2025-07-01,2025-07-08,0.153076171875,2025-07-01 20:03:54.208475
sh.601808,2025-07-01,2025-07-08,0.140380859375,2025-07-01 20:03:54.208475
sh.601816,2025-07-01,2025-07-08,0.151611328125,2025-07-01 20:03:54.208475
sh.601818,2025-07-01,2025-07-08,0.185546875,2025-07-01 20:03:54.208475
sh.601825,2025-07-01,2025-07-08,0.2998046875,2025-07-01 20:03:54.208475
sh.601838,2025-07-01,2025-07-08,0.2147216796875,2025-07-01 20:03:54.208475
sh.601857,2025-07-01,2025-07-08,0.154296875,2025-07-01 20:03:54.208475
sh.601865,2025-07-01,2025-07-08,0.118408203125,2025-07-01 20:03:54.208475
sh.601868,2025-07-01,2025-07-08,0.131591796875,2025-07-01 20:03:54.208475
sh.601872,2025-07-01,2025-07-08,0.174072265625,2025-07-01 20:03:54.208475
sh.601877,2025-07-01,2025-07-08,0.158935546875,2025-07-01 20:03:54.208475
sh.601878,2025-07-01,2025-07-08,0.138671875,2025-07-01 20:03:54.208475
sh.601881,2025-07-01,2025-07-08,0.1796875,2025-07-01 20:03:54.208475
sh.601888,2025-07-01,2025-07-08,0.1171875,2025-07-01 20:03:54.208475
sh.601898,2025-07-01,2025-07-08,0.1453857421875,2025-07-01 20:03:54.208475
sh.601899,2025-07-01,2025-07-08,0.261474609375,2025-07-01 20:03:54.208475
sh.601901,2025-07-01,2025-07-08,0.164794921875,2025-07-01 20:03:54.208475
sh.601916,2025-07-01,2025-07-08,0.3154296875,2025-07-01 20:03:54.208475
sh.601919,2025-07-01,2025-07-08,0.24658203125,2025-07-01 20:03:54.208475
sh.601939,2025-07-01,2025-07-08,0.186279296875,2025-07-01 20:03:54.208475
sh.601985,2025-07-01,2025-07-08,0.0999755859375,2025-07-01 20:03:54.208475
sh.601988,2025-07-01,2025-07-08,0.0869140625,2025-07-01 20:03:54.208475
sh.601989,2025-07-01,2025-07-08,0.177001953125,2025-07-01 20:03:54.208475
sh.601995,2025-07-01,2025-07-08,0.146728515625,2025-07-01 20:03:54.208475
sh.601998,2025-07-01,2025-07-08,0.271240234375,2025-07-01 20:03:54.208475
sh.603019,2025-07-01,2025-07-08,0.15185546875,2025-07-01 20:03:54.208475
sh.603195,2025-07-01,2025-07-08,0.1466064453125,2025-07-01 20:03:54.208475
sh.603259,2025-07-01,2025-07-08,0.23388671875,2025-07-01 20:03:54.208475
sh.603260,2025-07-01,2025-07-08,0.2861328125,2025-07-01 20:03:54.208475
sh.603288,2025-07-01,2025-07-08,0.1844482421875,2025-07-01 20:03:54.208475
sh.603369,2025-07-01,2025-07-08,0.293212890625,2025-07-01 20:03:54.208475
sh.603392,2025-07-01,2025-07-08,0.1181640625,2025-07-01 20:03:54.208475
sh.603501,2025-07-01,2025-07-08,0.134521484375,2025-07-01 20:03:54.208475
sh.603799,2025-07-01,2025-07-08,0.1973876953125,2025-07-01 20:03:54.208475
sh.603806,2025-07-01,2025-07-08,0.1539306640625,2025-07-01 20:03:54.208475
sh.603833,2025-07-01,2025-07-08,0.365966796875,2025-07-01 20:03:54.208475
sh.603986,2025-07-01,2025-07-08,0.1397705078125,2025-07-01 20:03:54.208475
sh.603993,2025-07-01,2025-07-08,0.312255859375,2025-07-01 20:03:54.208475
sh.605117,2025-07-01,2025-07-08,0.13330078125,2025-07-01 20:03:54.208475
sh.605499,2025-07-01,2025-07-08,0.081787109375,2025-07-01 20:03:54.208475
sh.688008,2025-07-01,2025-07-08,0.170654296875,2025-07-01 20:03:54.208475
sh.688009,2025-07-01,2025-07-08,0.16455078125,2025-07-01 20:03:54.208475
sh.688012,2025-07-01,2025-07-08,0.0953369140625,2025-07-01 20:03:54.208475
sh.688036,2025-07-01,2025-07-08,0.1488037109375,2025-07-01 20:03:54.208475
sh.688047,2025-07-01,2025-07-08,0.07305908203125,2025-07-01 20:03:54.208475
sh.688082,2025-07-01,2025-07-08,0.1087646484375,2025-07-01 20:03:54.208475
sh.688111,2025-07-01,2025-07-08,0.1368408203125,2025-07-01 20:03:54.208475
sh.688126,2025-07-01,2025-07-08,0.09515380859375,2025-07-01 20:03:54.208475
sh.688169,2025-07-01,2025-07-08,0.154296875,2025-07-01 20:03:54.208475
sh.688187,2025-07-01,2025-07-08,0.0885009765625,2025-07-01 20:03:54.208475
sh.688223,2025-07-01,2025-07-08,0.1600341796875,2025-07-01 20:03:54.208475
sh.688256,2025-07-01,2025-07-08,0.1656494140625,2025-07-01 20:03:54.208475
sh.688303,2025-07-01,2025-07-08,0.1253662109375,2025-07-01 20:03:54.208475
sh.688396,2025-07-01,2025-07-08,0.134033203125,2025-07-01 20:03:54.208475
sh.688599,2025-07-01,2025-07-08,0.11358642578125,2025-07-01 20:03:54.208475
sh.688981,2025-07-01,2025-07-08,0.1314697265625,2025-07-01 20:03:54.208475
sz.000001,2025-07-01,2025-07-08,0.2587890625,2025-07-01 20:03:54.208475
sz.000002,2025-07-01,2025-07-08,0.1378173828125,2025-07-01 20:03:54.208475
sz.000063,2025-07-01,2025-07-08,0.08526611328125,2025-07-01 20:03:54.208475
sz.000100,2025-07-01,2025-07-08,0.1300048828125,2025-07-01 20:03:54.208475
sz.000157,2025-07-01,2025-07-08,0.11260986328125,2025-07-01 20:03:54.208475
sz.000166,2025-07-01,2025-07-08,0.1561279296875,2025-07-01 20:03:54.208475
sz.000301,2025-07-01,2025-07-08,0.089599609375,2025-07-01 20:03:54.208475
sz.000333,2025-07-01,2025-07-08,0.1536865234375,2025-07-01 20:03:54.208475
sz.000338,2025-07-01,2025-07-08,0.1177978515625,2025-07-01 20:03:54.208475
sz.000408,2025-07-01,2025-07-08,0.1923828125,2025-07-01 20:03:54.208475
sz.000425,2025-07-01,2025-07-08,0.0762939453125,2025-07-01 20:03:54.208475
sz.000538,2025-07-01,2025-07-08,0.118408203125,2025-07-01 20:03:54.208475
sz.000568,2025-07-01,2025-07-08,0.1685791015625,2025-07-01 20:03:54.208475
sz.000596,2025-07-01,2025-07-08,0.22216796875,2025-07-01 20:03:54.208475
sz.000617,2025-07-01,2025-07-08,0.14453125,2025-07-01 20:03:54.208475
sz.000625,2025-07-01,2025-07-08,0.109130859375,2025-07-01 20:03:54.208475
sz.000630,2025-07-01,2025-07-08,0.2064208984375,2025-07-01 20:03:54.208475
sz.000651,2025-07-01,2025-07-08,0.122314453125,2025-07-01 20:03:54.208475
sz.000661,2025-07-01,2025-07-08,0.1341552734375,2025-07-01 20:03:54.208475
sz.000708,2025-07-01,2025-07-08,0.161865234375,2025-07-01 20:03:54.208475
sz.000725,2025-07-01,2025-07-08,0.1783447265625,2025-07-01 20:03:54.208475
sz.000768,2025-07-01,2025-07-08,0.218505859375,2025-07-01 20:03:54.208475
sz.000776,2025-07-01,2025-07-08,0.1580810546875,2025-07-01 20:03:54.208475
sz.000786,2025-07-01,2025-07-08,0.1654052734375,2025-07-01 20:03:54.208475
sz.000792,2025-07-01,2025-07-08,0.10430908203125,2025-07-01 20:03:54.208475
sz.000800,2025-07-01,2025-07-08,0.1827392578125,2025-07-01 20:03:54.208475
sz.000807,2025-07-01,2025-07-08,0.2105712890625,2025-07-01 20:03:54.208475
sz.000858,2025-07-01,2025-07-08,0.248046875,2025-07-01 20:03:54.208475
sz.000876,2025-07-01,2025-07-08,0.116943359375,2025-07-01 20:03:54.208475
sz.000895,2025-07-01,2025-07-08,0.11181640625,2025-07-01 20:03:54.208475
sz.000938,2025-07-01,2025-07-08,0.1300048828125,2025-07-01 20:03:54.208475
sz.000963,2025-07-01,2025-07-08,0.17138671875,2025-07-01 20:03:54.208475
sz.000975,2025-07-01,2025-07-08,0.263671875,2025-07-01 20:03:54.208475
sz.000977,2025-07-01,2025-07-08,0.14501953125,2025-07-01 20:03:54.208475
sz.000983,2025-07-01,2025-07-08,0.12249755859375,2025-07-01 20:03:54.208475
sz.000999,2025-07-01,2025-07-08,0.1480712890625,2025-07-01 20:03:54.208475
sz.001289,2025-07-01,2025-07-08,0.11456298828125,2025-07-01 20:03:54.208475
sz.001965,2025-07-01,2025-07-08,0.32666015625,2025-07-01 20:03:54.208475
sz.001979,2025-07-01,2025-07-08,0.1292724609375,2025-07-01 20:03:54.208475
sz.002001,2025-07-01,2025-07-08,0.1309814453125,2025-07-01 20:03:54.208475
sz.002027,2025-07-01,2025-07-08,0.134033203125,2025-07-01 20:03:54.208475
sz.002028,2025-07-01,2025-07-08,0.1175537109375,2025-07-01 20:03:54.208475
sz.002049,2025-07-01,2025-07-08,0.10211181640625,2025-07-01 20:03:54.208475
sz.002050,2025-07-01,2025-07-08,0.146240234375,2025-07-01 20:03:54.208475
sz.002074,2025-07-01,2025-07-08,0.169921875,2025-07-01 20:03:54.208475
sz.002129,2025-07-01,2025-07-08,0.12359619140625,2025-07-01 20:03:54.208475
sz.002142,2025-07-01,2025-07-08,0.130859375,2025-07-01 20:03:54.208475
sz.002179,2025-07-01,2025-07-08,0.1375732421875,2025-07-01 20:03:54.208475
sz.002180,2025-07-01,2025-07-08,0.1422119140625,2025-07-01 20:03:54.208475
sz.002230,2025-07-01,2025-07-08,0.142822265625,2025-07-01 20:03:54.208475
sz.002236,2025-07-01,2025-07-08,0.118408203125,2025-07-01 20:03:54.208475
sz.002241,2025-07-01,2025-07-08,0.1630859375,2025-07-01 20:03:54.208475
sz.002252,2025-07-01,2025-07-08,0.1492919921875,2025-07-01 20:03:54.208475
sz.002304,2025-07-01,2025-07-08,0.0838623046875,2025-07-01 20:03:54.208475
sz.002311,2025-07-01,2025-07-08,0.1217041015625,2025-07-01 20:03:54.208475
sz.002352,2025-07-01,2025-07-08,0.1536865234375,2025-07-01 20:03:54.208475
sz.002371,2025-07-01,2025-07-08,0.1292724609375,2025-07-01 20:03:54.208475
sz.002415,2025-07-01,2025-07-08,0.1229248046875,2025-07-01 20:03:54.208475
sz.002422,2025-07-01,2025-07-08,0.1781005859375,2025-07-01 20:03:54.208475
sz.002459,2025-07-01,2025-07-08,0.13427734375,2025-07-01 20:03:54.208475
sz.002460,2025-07-01,2025-07-08,0.1947021484375,2025-07-01 20:03:54.208475
sz.002463,2025-07-01,2025-07-08,0.2486572265625,2025-07-01 20:03:54.208475
sz.002466,2025-07-01,2025-07-08,0.1868896484375,2025-07-01 20:03:54.208475
sz.002475,2025-07-01,2025-07-08,0.215576171875,2025-07-01 20:03:54.208475
sz.002493,2025-07-01,2025-07-08,0.09967041015625,2025-07-01 20:03:54.208475
sz.002594,2025-07-01,2025-07-08,0.269775390625,2025-07-01 20:03:54.208475
sz.002600,2025-07-01,2025-07-08,0.138916015625,2025-07-01 20:03:54.208475
sz.002601,2025-07-01,2025-07-08,0.08978271484375,2025-07-01 20:03:54.208475
sz.002648,2025-07-01,2025-07-08,0.1300048828125,2025-07-01 20:03:54.208475
sz.002709,2025-07-01,2025-07-08,0.1424560546875,2025-07-01 20:03:54.208475
sz.002714,2025-07-01,2025-07-08,0.1429443359375,2025-07-01 20:03:54.208475
sz.002736,2025-07-01,2025-07-08,0.137939453125,2025-07-01 20:03:54.208475
sz.002916,2025-07-01,2025-07-08,0.1851806640625,2025-07-01 20:03:54.208475
sz.002920,2025-07-01,2025-07-08,0.09368896484375,2025-07-01 20:03:54.208475
sz.002938,2025-07-01,2025-07-08,0.1669921875,2025-07-01 20:03:54.208475
sz.003816,2025-07-01,2025-07-08,0.1705322265625,2025-07-01 20:03:54.208475
sz.300014,2025-07-01,2025-07-08,0.1455078125,2025-07-01 20:03:54.208475
sz.300015,2025-07-01,2025-07-08,0.120361328125,2025-07-01 20:03:54.208475
sz.300033,2025-07-01,2025-07-08,0.1385498046875,2025-07-01 20:03:54.208475
sz.300059,2025-07-01,2025-07-08,0.16748046875,2025-07-01 20:03:54.208475
sz.300122,2025-07-01,2025-07-08,0.1312255859375,2025-07-01 20:03:54.208475
sz.300124,2025-07-01,2025-07-08,0.13232421875,2025-07-01 20:03:54.208475
sz.300274,2025-07-01,2025-07-08,0.1890869140625,2025-07-01 20:03:54.208475
sz.300308,2025-07-01,2025-07-08,0.312744140625,2025-07-01 20:03:54.208475
sz.300316,2025-07-01,2025-07-08,0.1014404296875,2025-07-01 20:03:54.208475
sz.300347,2025-07-01,2025-07-08,0.269287109375,2025-07-01 20:03:54.208475
sz.300394,2025-07-01,2025-07-08,0.247802734375,2025-07-01 20:03:54.208475
sz.300408,2025-07-01,2025-07-08,0.1295166015625,2025-07-01 20:03:54.208475
sz.300413,2025-07-01,2025-07-08,0.13916015625,2025-07-01 20:03:54.208475
sz.300418,2025-07-01,2025-07-08,0.14111328125,2025-07-01 20:03:54.208475
sz.300433,2025-07-01,2025-07-08,0.1588134765625,2025-07-01 20:03:54.208475
sz.300442,2025-07-01,2025-07-08,0.137939453125,2025-07-01 20:03:54.208475
sz.300498,2025-07-01,2025-07-08,0.1341552734375,2025-07-01 20:03:54.208475
sz.300502,2025-07-01,2025-07-08,0.3095703125,2025-07-01 20:03:54.208475
sz.300628,2025-07-01,2025-07-08,0.1275634765625,2025-07-01 20:03:54.208475
sz.300661,2025-07-01,2025-07-08,0.10540771484375,2025-07-01 20:03:54.208475
sz.300750,2025-07-01,2025-07-08,0.1629638671875,2025-07-01 20:03:54.208475
sz.300759,2025-07-01,2025-07-08,0.2142333984375,2025-07-01 20:03:54.208475
sz.300760,2025-07-01,2025-07-08,0.0706787109375,2025-07-01 20:03:54.208475
sz.300782,2025-07-01,2025-07-08,0.1710205078125,2025-07-01 20:03:54.208475
sz.300832,2025-07-01,2025-07-08,0.1339111328125,2025-07-01 20:03:54.208475
sz.300896,2025-07-01,2025-07-08,0.1177978515625,2025-07-01 20:03:54.208475
sz.300979,2025-07-01,2025-07-08,0.1357421875,2025-07-01 20:03:54.208475
sz.300999,2025-07-01,2025-07-08,0.12646484375,2025-07-01 20:03:54.208475
sz.301236,2025-07-01,2025-07-08,0.12939453125,2025-07-01 20:03:54.208475
sz.302132,2025-07-01,2025-07-08,0.144775390625,2025-07-01 20:03:54.208475
