code,time,score,target,create_time
sh.600150,2025-04-08,0.5986328125,2025-04-15,2025-04-08 18:15:36.440445
sh.600160,2025-04-08,0.6025390625,2025-04-15,2025-04-08 18:15:36.440445
sh.600161,2025-04-08,0.62646484375,2025-04-15,2025-04-08 18:15:36.440445
sh.600176,2025-04-08,0.58251953125,2025-04-15,2025-04-08 18:15:36.440445
sh.600183,2025-04-08,0.433837890625,2025-04-15,2025-04-08 18:15:36.440445
sh.600188,2025-04-08,0.6181640625,2025-04-15,2025-04-08 18:15:36.440445
sh.600196,2025-04-08,0.583984375,2025-04-15,2025-04-08 18:15:36.440445
sh.600219,2025-04-08,0.556640625,2025-04-15,2025-04-08 18:15:36.440445
sh.600233,2025-04-08,0.58837890625,2025-04-15,2025-04-08 18:15:36.440445
sh.600276,2025-04-08,0.5380859375,2025-04-15,2025-04-08 18:15:36.440445
sh.600309,2025-04-08,0.5390625,2025-04-15,2025-04-08 18:15:36.440445
sh.600332,2025-04-08,0.57763671875,2025-04-15,2025-04-08 18:15:36.440445
sh.600346,2025-04-08,0.58056640625,2025-04-15,2025-04-08 18:15:36.440445
sh.600362,2025-04-08,0.53125,2025-04-15,2025-04-08 18:15:36.440445
sh.600372,2025-04-08,0.59912109375,2025-04-15,2025-04-08 18:15:36.440445
sh.600377,2025-04-08,0.58203125,2025-04-15,2025-04-08 18:15:36.440445
sh.600406,2025-04-08,0.62939453125,2025-04-15,2025-04-08 18:15:36.440445
sh.600415,2025-04-08,0.455078125,2025-04-15,2025-04-08 18:15:36.440445
sh.600426,2025-04-08,0.6142578125,2025-04-15,2025-04-08 18:15:36.440445
sh.600436,2025-04-08,0.60107421875,2025-04-15,2025-04-08 18:15:36.440445
sh.600438,2025-04-08,0.55615234375,2025-04-15,2025-04-08 18:15:36.440445
sh.600460,2025-04-08,0.5322265625,2025-04-15,2025-04-08 18:15:36.440445
sh.600482,2025-04-08,0.61669921875,2025-04-15,2025-04-08 18:15:36.440445
sh.600489,2025-04-08,0.58544921875,2025-04-15,2025-04-08 18:15:36.440445
sh.600515,2025-04-08,0.5732421875,2025-04-15,2025-04-08 18:15:36.440445
sh.600519,2025-04-08,0.53857421875,2025-04-15,2025-04-08 18:15:36.440445
sh.600547,2025-04-08,0.61181640625,2025-04-15,2025-04-08 18:15:36.440445
sh.600570,2025-04-08,0.4990234375,2025-04-15,2025-04-08 18:15:36.440445
sh.600584,2025-04-08,0.481689453125,2025-04-15,2025-04-08 18:15:36.440445
sh.600585,2025-04-08,0.59765625,2025-04-15,2025-04-08 18:15:36.440445
sh.600588,2025-04-08,0.51025390625,2025-04-15,2025-04-08 18:15:36.440445
sh.600600,2025-04-08,0.56298828125,2025-04-15,2025-04-08 18:15:36.440445
sh.600660,2025-04-08,0.54833984375,2025-04-15,2025-04-08 18:15:36.440445
sh.600674,2025-04-08,0.568359375,2025-04-15,2025-04-08 18:15:36.440445
sh.600690,2025-04-08,0.61962890625,2025-04-15,2025-04-08 18:15:36.440445
sh.600741,2025-04-08,0.5556640625,2025-04-15,2025-04-08 18:15:36.440445
sh.600745,2025-04-08,0.50634765625,2025-04-15,2025-04-08 18:15:36.440445
sh.600760,2025-04-08,0.5771484375,2025-04-15,2025-04-08 18:15:36.440445
sh.600795,2025-04-08,0.5859375,2025-04-15,2025-04-08 18:15:36.440445
sh.600803,2025-04-08,0.6015625,2025-04-15,2025-04-08 18:15:36.440445
sh.600809,2025-04-08,0.5703125,2025-04-15,2025-04-08 18:15:36.440445
sh.600845,2025-04-08,0.5478515625,2025-04-15,2025-04-08 18:15:36.440445
sh.600875,2025-04-08,0.59228515625,2025-04-15,2025-04-08 18:15:36.440445
sh.600886,2025-04-08,0.57373046875,2025-04-15,2025-04-08 18:15:36.440445
sh.600887,2025-04-08,0.5673828125,2025-04-15,2025-04-08 18:15:36.440445
sh.600893,2025-04-08,0.58740234375,2025-04-15,2025-04-08 18:15:36.440445
sh.600900,2025-04-08,0.53369140625,2025-04-15,2025-04-08 18:15:36.440445
sh.600905,2025-04-08,0.58154296875,2025-04-15,2025-04-08 18:15:36.440445
sh.600918,2025-04-08,0.5546875,2025-04-15,2025-04-08 18:15:36.440445
sh.600919,2025-04-08,0.556640625,2025-04-15,2025-04-08 18:15:36.440445
sh.600926,2025-04-08,0.58984375,2025-04-15,2025-04-08 18:15:36.440445
sh.600938,2025-04-08,0.57470703125,2025-04-15,2025-04-08 18:15:36.440445
sh.600941,2025-04-08,0.5546875,2025-04-15,2025-04-08 18:15:36.440445
sh.600958,2025-04-08,0.5615234375,2025-04-15,2025-04-08 18:15:36.440445
sh.600989,2025-04-08,0.5888671875,2025-04-15,2025-04-08 18:15:36.440445
sh.600999,2025-04-08,0.58837890625,2025-04-15,2025-04-08 18:15:36.440445
sh.601006,2025-04-08,0.60302734375,2025-04-15,2025-04-08 18:15:36.440445
sh.601009,2025-04-08,0.578125,2025-04-15,2025-04-08 18:15:36.440445
sh.601012,2025-04-08,0.5517578125,2025-04-15,2025-04-08 18:15:36.440445
sh.601021,2025-04-08,0.58935546875,2025-04-15,2025-04-08 18:15:36.440445
sh.601058,2025-04-08,0.4873046875,2025-04-15,2025-04-08 18:15:36.440445
sh.601059,2025-04-08,0.52197265625,2025-04-15,2025-04-08 18:15:36.440445
sh.601066,2025-04-08,0.53076171875,2025-04-15,2025-04-08 18:15:36.440445
sh.601088,2025-04-08,0.580078125,2025-04-15,2025-04-08 18:15:36.440445
sh.601100,2025-04-08,0.51025390625,2025-04-15,2025-04-08 18:15:36.440445
sh.601111,2025-04-08,0.55712890625,2025-04-15,2025-04-08 18:15:36.440445
sh.601117,2025-04-08,0.583984375,2025-04-15,2025-04-08 18:15:36.440445
sh.601127,2025-04-08,0.560546875,2025-04-15,2025-04-08 18:15:36.440445
sh.601136,2025-04-08,0.50634765625,2025-04-15,2025-04-08 18:15:36.440445
sh.601138,2025-04-08,0.45263671875,2025-04-15,2025-04-08 18:15:36.440445
sh.601166,2025-04-08,0.57080078125,2025-04-15,2025-04-08 18:15:36.440445
sh.601169,2025-04-08,0.5830078125,2025-04-15,2025-04-08 18:15:36.440445
sh.601186,2025-04-08,0.599609375,2025-04-15,2025-04-08 18:15:36.440445
sh.601211,2025-04-08,0.57666015625,2025-04-15,2025-04-08 18:15:36.440445
sh.601225,2025-04-08,0.5634765625,2025-04-15,2025-04-08 18:15:36.440445
sh.601229,2025-04-08,0.5732421875,2025-04-15,2025-04-08 18:15:36.440445
sh.601236,2025-04-08,0.5478515625,2025-04-15,2025-04-08 18:15:36.440445
sh.601238,2025-04-08,0.5751953125,2025-04-15,2025-04-08 18:15:36.440445
sh.601288,2025-04-08,0.552734375,2025-04-15,2025-04-08 18:15:36.440445
sh.601318,2025-04-08,0.51318359375,2025-04-15,2025-04-08 18:15:36.440445
sh.601319,2025-04-08,0.56591796875,2025-04-15,2025-04-08 18:15:36.440445
sh.601328,2025-04-08,0.57373046875,2025-04-15,2025-04-08 18:15:36.440445
sh.601336,2025-04-08,0.52978515625,2025-04-15,2025-04-08 18:15:36.440445
sh.601360,2025-04-08,0.541015625,2025-04-15,2025-04-08 18:15:36.440445
sh.601377,2025-04-08,0.57470703125,2025-04-15,2025-04-08 18:15:36.440445
sh.601390,2025-04-08,0.58544921875,2025-04-15,2025-04-08 18:15:36.440445
sh.601398,2025-04-08,0.56298828125,2025-04-15,2025-04-08 18:15:36.440445
sh.601600,2025-04-08,0.55517578125,2025-04-15,2025-04-08 18:15:36.440445
sh.601601,2025-04-08,0.56005859375,2025-04-15,2025-04-08 18:15:36.440445
sh.601607,2025-04-08,0.615234375,2025-04-15,2025-04-08 18:15:36.440445
sh.601618,2025-04-08,0.56640625,2025-04-15,2025-04-08 18:15:36.440445
sh.601628,2025-04-08,0.5986328125,2025-04-15,2025-04-08 18:15:36.440445
sh.601633,2025-04-08,0.55322265625,2025-04-15,2025-04-08 18:15:36.440445
sh.601658,2025-04-08,0.57666015625,2025-04-15,2025-04-08 18:15:36.440445
sh.601668,2025-04-08,0.603515625,2025-04-15,2025-04-08 18:15:36.440445
sh.601669,2025-04-08,0.5751953125,2025-04-15,2025-04-08 18:15:36.440445
sh.601688,2025-04-08,0.5341796875,2025-04-15,2025-04-08 18:15:36.440445
sh.601689,2025-04-08,0.45849609375,2025-04-15,2025-04-08 18:15:36.440445
sh.601698,2025-04-08,0.58544921875,2025-04-15,2025-04-08 18:15:36.440445
sh.601699,2025-04-08,0.6103515625,2025-04-15,2025-04-08 18:15:36.440445
sh.601728,2025-04-08,0.587890625,2025-04-15,2025-04-08 18:15:36.440445
sh.601766,2025-04-08,0.6123046875,2025-04-15,2025-04-08 18:15:36.440445
sh.601788,2025-04-08,0.55029296875,2025-04-15,2025-04-08 18:15:36.440445
sh.601799,2025-04-08,0.61865234375,2025-04-15,2025-04-08 18:15:36.440445
sh.601800,2025-04-08,0.59423828125,2025-04-15,2025-04-08 18:15:36.440445
sh.601808,2025-04-08,0.56884765625,2025-04-15,2025-04-08 18:15:36.440445
sh.601816,2025-04-08,0.6015625,2025-04-15,2025-04-08 18:15:36.440445
sh.601818,2025-04-08,0.57763671875,2025-04-15,2025-04-08 18:15:36.440445
sh.601838,2025-04-08,0.55419921875,2025-04-15,2025-04-08 18:15:36.440445
sh.601857,2025-04-08,0.5888671875,2025-04-15,2025-04-08 18:15:36.440445
sh.601865,2025-04-08,0.52294921875,2025-04-15,2025-04-08 18:15:36.440445
sh.601868,2025-04-08,0.55615234375,2025-04-15,2025-04-08 18:15:36.440445
sh.601872,2025-04-08,0.5830078125,2025-04-15,2025-04-08 18:15:36.440445
sh.601877,2025-04-08,0.5087890625,2025-04-15,2025-04-08 18:15:36.440445
sh.601878,2025-04-08,0.5380859375,2025-04-15,2025-04-08 18:15:36.440445
sh.601881,2025-04-08,0.52685546875,2025-04-15,2025-04-08 18:15:36.440445
sh.601888,2025-04-08,0.62939453125,2025-04-15,2025-04-08 18:15:36.440445
sh.601898,2025-04-08,0.58447265625,2025-04-15,2025-04-08 18:15:36.440445
sh.601899,2025-04-08,0.5439453125,2025-04-15,2025-04-08 18:15:36.440445
sh.601901,2025-04-08,0.5361328125,2025-04-15,2025-04-08 18:15:36.440445
sh.601916,2025-04-08,0.57421875,2025-04-15,2025-04-08 18:15:36.440445
sh.601919,2025-04-08,0.56494140625,2025-04-15,2025-04-08 18:15:36.440445
sh.601939,2025-04-08,0.58251953125,2025-04-15,2025-04-08 18:15:36.440445
sh.601985,2025-04-08,0.56298828125,2025-04-15,2025-04-08 18:15:36.440445
sh.601988,2025-04-08,0.58203125,2025-04-15,2025-04-08 18:15:36.440445
sh.601989,2025-04-08,0.5830078125,2025-04-15,2025-04-08 18:15:36.440445
sh.601995,2025-04-08,0.54345703125,2025-04-15,2025-04-08 18:15:36.440445
sh.601998,2025-04-08,0.57470703125,2025-04-15,2025-04-08 18:15:36.440445
sh.603019,2025-04-08,0.56103515625,2025-04-15,2025-04-08 18:15:36.440445
sh.603195,2025-04-08,0.5693359375,2025-04-15,2025-04-08 18:15:36.440445
sh.603259,2025-04-08,0.446044921875,2025-04-15,2025-04-08 18:15:36.440445
sh.603260,2025-04-08,0.6279296875,2025-04-15,2025-04-08 18:15:36.440445
sh.603288,2025-04-08,0.6220703125,2025-04-15,2025-04-08 18:15:36.440445
sh.603296,2025-04-08,0.432861328125,2025-04-15,2025-04-08 18:15:36.440445
sh.603369,2025-04-08,0.619140625,2025-04-15,2025-04-08 18:15:36.440445
sh.603392,2025-04-08,0.61474609375,2025-04-15,2025-04-08 18:15:36.440445
sh.603501,2025-04-08,0.475830078125,2025-04-15,2025-04-08 18:15:36.440445
sh.603659,2025-04-08,0.5029296875,2025-04-15,2025-04-08 18:15:36.440445
sh.603799,2025-04-08,0.49267578125,2025-04-15,2025-04-08 18:15:36.440445
sh.603806,2025-04-08,0.52685546875,2025-04-15,2025-04-08 18:15:36.440445
sh.603833,2025-04-08,0.66064453125,2025-04-15,2025-04-08 18:15:36.440445
sh.603986,2025-04-08,0.50830078125,2025-04-15,2025-04-08 18:15:36.440445
sh.603993,2025-04-08,0.5009765625,2025-04-15,2025-04-08 18:15:36.440445
sh.605117,2025-04-08,0.52392578125,2025-04-15,2025-04-08 18:15:36.440445
sh.605499,2025-04-08,0.546875,2025-04-15,2025-04-08 18:15:36.440445
sh.688008,2025-04-08,0.49462890625,2025-04-15,2025-04-08 18:15:36.440445
sh.688009,2025-04-08,0.5830078125,2025-04-15,2025-04-08 18:15:36.440445
sh.688012,2025-04-08,0.52001953125,2025-04-15,2025-04-08 18:15:36.440445
sh.688036,2025-04-08,0.6171875,2025-04-15,2025-04-08 18:15:36.440445
sh.688041,2025-04-08,0.476806640625,2025-04-15,2025-04-08 18:15:36.440445
sh.688082,2025-04-08,0.5048828125,2025-04-15,2025-04-08 18:15:36.440445
sh.688111,2025-04-08,0.56396484375,2025-04-15,2025-04-08 18:15:36.440445
sh.688126,2025-04-08,0.56787109375,2025-04-15,2025-04-08 18:15:36.440445
sh.688169,2025-04-08,0.50634765625,2025-04-15,2025-04-08 18:15:36.440445
sh.688187,2025-04-08,0.60546875,2025-04-15,2025-04-08 18:15:36.440445
sh.688223,2025-04-08,0.568359375,2025-04-15,2025-04-08 18:15:36.440445
sh.688256,2025-04-08,0.5009765625,2025-04-15,2025-04-08 18:15:36.440445
sh.688271,2025-04-08,0.623046875,2025-04-15,2025-04-08 18:15:36.440445
sh.688303,2025-04-08,0.58642578125,2025-04-15,2025-04-08 18:15:36.440445
sh.688396,2025-04-08,0.60595703125,2025-04-15,2025-04-08 18:15:36.440445
sh.688472,2025-04-08,0.55908203125,2025-04-15,2025-04-08 18:15:36.440445
sh.688506,2025-04-08,0.55078125,2025-04-15,2025-04-08 18:15:36.440445
sh.688599,2025-04-08,0.56396484375,2025-04-15,2025-04-08 18:15:36.440445
sh.688981,2025-04-08,0.4921875,2025-04-15,2025-04-08 18:15:36.440445
sz.000001,2025-04-08,0.56494140625,2025-04-15,2025-04-08 18:15:36.440445
sz.000002,2025-04-08,0.58935546875,2025-04-15,2025-04-08 18:15:36.440445
sz.000063,2025-04-08,0.49169921875,2025-04-15,2025-04-08 18:15:36.440445
sz.000100,2025-04-08,0.5107421875,2025-04-15,2025-04-08 18:15:36.440445
sz.000157,2025-04-08,0.5615234375,2025-04-15,2025-04-08 18:15:36.440445
sz.000166,2025-04-08,0.5595703125,2025-04-15,2025-04-08 18:15:36.440445
sz.000301,2025-04-08,0.59716796875,2025-04-15,2025-04-08 18:15:36.440445
sz.000333,2025-04-08,0.5625,2025-04-15,2025-04-08 18:15:36.440445
sz.000338,2025-04-08,0.578125,2025-04-15,2025-04-08 18:15:36.440445
sz.000408,2025-04-08,0.5244140625,2025-04-15,2025-04-08 18:15:36.440445
sz.000425,2025-04-08,0.5830078125,2025-04-15,2025-04-08 18:15:36.440445
sz.000538,2025-04-08,0.59912109375,2025-04-15,2025-04-08 18:15:36.440445
sz.000568,2025-04-08,0.55078125,2025-04-15,2025-04-08 18:15:36.440445
sz.000596,2025-04-08,0.6162109375,2025-04-15,2025-04-08 18:15:36.440445
sz.000617,2025-04-08,0.58984375,2025-04-15,2025-04-08 18:15:36.440445
sz.000625,2025-04-08,0.56201171875,2025-04-15,2025-04-08 18:15:36.440445
sz.000630,2025-04-08,0.493896484375,2025-04-15,2025-04-08 18:15:36.440445
sz.000651,2025-04-08,0.541015625,2025-04-15,2025-04-08 18:15:36.440445
sz.000661,2025-04-08,0.568359375,2025-04-15,2025-04-08 18:15:36.440445
sz.000708,2025-04-08,0.57958984375,2025-04-15,2025-04-08 18:15:36.440445
sz.000725,2025-04-08,0.5263671875,2025-04-15,2025-04-08 18:15:36.440445
sz.000768,2025-04-08,0.59765625,2025-04-15,2025-04-08 18:15:36.440445
sz.000776,2025-04-08,0.59814453125,2025-04-15,2025-04-08 18:15:36.440445
sz.000786,2025-04-08,0.548828125,2025-04-15,2025-04-08 18:15:36.440445
sz.000792,2025-04-08,0.58984375,2025-04-15,2025-04-08 18:15:36.440445
sz.000800,2025-04-08,0.583984375,2025-04-15,2025-04-08 18:15:36.440445
sz.000807,2025-04-08,0.479736328125,2025-04-15,2025-04-08 18:15:36.440445
sz.000858,2025-04-08,0.5625,2025-04-15,2025-04-08 18:15:36.440445
sz.000876,2025-04-08,0.646484375,2025-04-15,2025-04-08 18:15:36.440445
sz.000895,2025-04-08,0.58935546875,2025-04-15,2025-04-08 18:15:36.440445
sz.000938,2025-04-08,0.484130859375,2025-04-15,2025-04-08 18:15:36.440445
sz.000963,2025-04-08,0.51611328125,2025-04-15,2025-04-08 18:15:36.440445
sz.000975,2025-04-08,0.55615234375,2025-04-15,2025-04-08 18:15:36.440445
sz.000977,2025-04-08,0.476318359375,2025-04-15,2025-04-08 18:15:36.440445
sz.000983,2025-04-08,0.59228515625,2025-04-15,2025-04-08 18:15:36.440445
sz.000999,2025-04-08,0.53857421875,2025-04-15,2025-04-08 18:15:36.440445
sz.001289,2025-04-08,0.58203125,2025-04-15,2025-04-08 18:15:36.440445
sz.001965,2025-04-08,0.59375,2025-04-15,2025-04-08 18:15:36.440445
sz.001979,2025-04-08,0.57421875,2025-04-15,2025-04-08 18:15:36.440445
sz.002001,2025-04-08,0.56689453125,2025-04-15,2025-04-08 18:15:36.440445
sz.002007,2025-04-08,0.59033203125,2025-04-15,2025-04-08 18:15:36.440445
sz.002027,2025-04-08,0.55908203125,2025-04-15,2025-04-08 18:15:36.440445
sz.002028,2025-04-08,0.484375,2025-04-15,2025-04-08 18:15:36.440445
sz.002049,2025-04-08,0.51123046875,2025-04-15,2025-04-08 18:15:36.440445
sz.002050,2025-04-08,0.44921875,2025-04-15,2025-04-08 18:15:36.440445
sz.002074,2025-04-08,0.50830078125,2025-04-15,2025-04-08 18:15:36.440445
sz.002129,2025-04-08,0.5,2025-04-15,2025-04-08 18:15:36.440445
sz.002142,2025-04-08,0.55615234375,2025-04-15,2025-04-08 18:15:36.440445
sz.002179,2025-04-08,0.60791015625,2025-04-15,2025-04-08 18:15:36.440445
sz.002180,2025-04-08,0.59375,2025-04-15,2025-04-08 18:15:36.440445
sz.002230,2025-04-08,0.5244140625,2025-04-15,2025-04-08 18:15:36.440445
sz.002236,2025-04-08,0.52587890625,2025-04-15,2025-04-08 18:15:36.440445
sz.002241,2025-04-08,0.53076171875,2025-04-15,2025-04-08 18:15:36.440445
sz.002252,2025-04-08,0.5849609375,2025-04-15,2025-04-08 18:15:36.440445
sz.002271,2025-04-08,0.59375,2025-04-15,2025-04-08 18:15:36.440445
sz.002304,2025-04-08,0.5712890625,2025-04-15,2025-04-08 18:15:36.440445
sz.002311,2025-04-08,0.59326171875,2025-04-15,2025-04-08 18:15:36.440445
sz.002352,2025-04-08,0.560546875,2025-04-15,2025-04-08 18:15:36.440445
sz.002371,2025-04-08,0.5126953125,2025-04-15,2025-04-08 18:15:36.440445
sz.002415,2025-04-08,0.54248046875,2025-04-15,2025-04-08 18:15:36.440445
sz.002422,2025-04-08,0.53369140625,2025-04-15,2025-04-08 18:15:36.440445
sz.002459,2025-04-08,0.5498046875,2025-04-15,2025-04-08 18:15:36.440445
sz.002460,2025-04-08,0.525390625,2025-04-15,2025-04-08 18:15:36.440445
sz.002463,2025-04-08,0.46923828125,2025-04-15,2025-04-08 18:15:36.440445
sz.002466,2025-04-08,0.54150390625,2025-04-15,2025-04-08 18:15:36.440445
sz.002475,2025-04-08,0.49658203125,2025-04-15,2025-04-08 18:15:36.440445
sz.002493,2025-04-08,0.6015625,2025-04-15,2025-04-08 18:15:36.440445
sz.002555,2025-04-08,0.5263671875,2025-04-15,2025-04-08 18:15:36.440445
sz.002594,2025-04-08,0.494873046875,2025-04-15,2025-04-08 18:15:36.440445
sz.002601,2025-04-08,0.513671875,2025-04-15,2025-04-08 18:15:36.440445
sz.002648,2025-04-08,0.51513671875,2025-04-15,2025-04-08 18:15:36.440445
sz.002709,2025-04-08,0.5078125,2025-04-15,2025-04-08 18:15:36.440445
sz.002714,2025-04-08,0.63916015625,2025-04-15,2025-04-08 18:15:36.440445
sz.002736,2025-04-08,0.5546875,2025-04-15,2025-04-08 18:15:36.440445
sz.002812,2025-04-08,0.560546875,2025-04-15,2025-04-08 18:15:36.440445
sz.002916,2025-04-08,0.494873046875,2025-04-15,2025-04-08 18:15:36.440445
sz.002920,2025-04-08,0.52685546875,2025-04-15,2025-04-08 18:15:36.440445
sz.002938,2025-04-08,0.481201171875,2025-04-15,2025-04-08 18:15:36.440445
sz.003816,2025-04-08,0.5703125,2025-04-15,2025-04-08 18:15:36.440445
sz.300014,2025-04-08,0.5712890625,2025-04-15,2025-04-08 18:15:36.440445
sz.300015,2025-04-08,0.56982421875,2025-04-15,2025-04-08 18:15:36.440445
sz.300033,2025-04-08,0.5283203125,2025-04-15,2025-04-08 18:15:36.440445
sz.300059,2025-04-08,0.5283203125,2025-04-15,2025-04-08 18:15:36.440445
sz.300122,2025-04-08,0.57080078125,2025-04-15,2025-04-08 18:15:36.440445
sz.300124,2025-04-08,0.52880859375,2025-04-15,2025-04-08 18:15:36.440445
