score,y,profit,time,target,code,predcit_time
-3.8855124,0.051805377,0.051805377,2025-06-19,2025-06-26,sh.600000,2025-06-26 20:39:31.205078
-4.135095,0.014682412,0.014682412,2025-06-19,2025-06-26,sh.600009,2025-06-26 20:39:31.205078
-3.9351995,0.028735638,0.028735638,2025-06-19,2025-06-26,sh.600010,2025-06-26 20:39:31.205078
-4.008078,-0.008119047,-0.008119047,2025-06-19,2025-06-26,sh.600011,2025-06-26 20:39:31.205078
-3.9760826,0.008750081,0.008750081,2025-06-19,2025-06-26,sh.600015,2025-06-26 20:39:31.205078
-3.7454731,0.027777791,0.027777791,2025-06-19,2025-06-26,sh.600016,2025-06-26 20:39:31.205078
-3.8923094,0.017361164,0.017361164,2025-06-19,2025-06-26,sh.600018,2025-06-26 20:39:31.205078
-4.1091495,0.013867497,0.013867497,2025-06-19,2025-06-26,sh.600019,2025-06-26 20:39:31.205078
-3.943549,0.0056602955,0.0056602955,2025-06-19,2025-06-26,sh.600023,2025-06-26 20:39:31.205078
-3.9817975,-0.0090909,-0.0090909,2025-06-19,2025-06-26,sh.600025,2025-06-26 20:39:31.205078
-4.0145946,-0.050228298,-0.050228298,2025-06-19,2025-06-26,sh.600026,2025-06-26 20:39:31.205078
-3.8844965,-0.014059782,-0.014059782,2025-06-19,2025-06-26,sh.600027,2025-06-26 20:39:31.205078
-3.969814,-0.027397275,-0.027397275,2025-06-19,2025-06-26,sh.600028,2025-06-26 20:39:31.205078
-3.994282,0.02439022,0.02439022,2025-06-19,2025-06-26,sh.600029,2025-06-26 20:39:31.205078
-3.827295,0.07989192,0.07989192,2025-06-19,2025-06-26,sh.600030,2025-06-26 20:39:31.205078
-3.8532465,0.032110095,0.032110095,2025-06-19,2025-06-26,sh.600031,2025-06-26 20:39:31.205078
-4.0003886,0.040762663,0.040762663,2025-06-19,2025-06-26,sh.600036,2025-06-26 20:39:31.205078
-4.128684,0.023373961,0.023373961,2025-06-19,2025-06-26,sh.600039,2025-06-26 20:39:31.205078
-3.8047228,0.021573663,0.021573663,2025-06-19,2025-06-26,sh.600048,2025-06-26 20:39:31.205078
-3.9874504,0.028680682,0.028680682,2025-06-19,2025-06-26,sh.600050,2025-06-26 20:39:31.205078
-3.7013004,0.064156175,0.064156175,2025-06-19,2025-06-26,sh.600061,2025-06-26 20:39:31.205078
-3.8824258,0.03858924,0.03858924,2025-06-19,2025-06-26,sh.600066,2025-06-26 20:39:31.205078
-4.2601447,0.020362735,0.020362735,2025-06-19,2025-06-26,sh.600085,2025-06-26 20:39:31.205078
-3.8951569,0.021720171,0.021720171,2025-06-19,2025-06-26,sh.600089,2025-06-26 20:39:31.205078
-3.902515,0.032713294,0.032713294,2025-06-19,2025-06-26,sh.600104,2025-06-26 20:39:31.205078
-3.3918905,0.019031882,0.019031882,2025-06-19,2025-06-26,sh.600111,2025-06-26 20:39:31.205078
-3.9749372,0.025188923,0.025188923,2025-06-19,2025-06-26,sh.600115,2025-06-26 20:39:31.205078
-3.8003242,0.029141784,0.029141784,2025-06-19,2025-06-26,sh.600150,2025-06-26 20:39:31.205078
-3.8316426,-0.013111293,-0.013111293,2025-06-19,2025-06-26,sh.600160,2025-06-26 20:39:31.205078
-4.0770802,0.011554599,0.011554599,2025-06-19,2025-06-26,sh.600161,2025-06-26 20:39:31.205078
-4.005457,0.027247906,0.027247906,2025-06-19,2025-06-26,sh.600176,2025-06-26 20:39:31.205078
-3.9141634,0.01644969,0.01644969,2025-06-19,2025-06-26,sh.600183,2025-06-26 20:39:31.205078
-4.2078485,0.010770559,0.010770559,2025-06-19,2025-06-26,sh.600188,2025-06-26 20:39:31.205078
-4.3795714,0.010569096,0.010569096,2025-06-19,2025-06-26,sh.600196,2025-06-26 20:39:31.205078
-3.9630816,-0.002652526,-0.002652526,2025-06-19,2025-06-26,sh.600219,2025-06-26 20:39:31.205078
-4.109029,0.031570673,0.031570673,2025-06-19,2025-06-26,sh.600233,2025-06-26 20:39:31.205078
-4.1255302,0.019775152,0.019775152,2025-06-19,2025-06-26,sh.600276,2025-06-26 20:39:31.205078
-3.770154,0.0022472143,0.0022472143,2025-06-19,2025-06-26,sh.600309,2025-06-26 20:39:31.205078
-4.044758,0.018224,0.018224,2025-06-19,2025-06-26,sh.600332,2025-06-26 20:39:31.205078
-3.9584434,0.0014103651,0.0014103651,2025-06-19,2025-06-26,sh.600346,2025-06-26 20:39:31.205078
-4.151344,0.024965405,0.024965405,2025-06-19,2025-06-26,sh.600362,2025-06-26 20:39:31.205078
-4.040241,0.023725867,0.023725867,2025-06-19,2025-06-26,sh.600372,2025-06-26 20:39:31.205078
-3.9857562,-0.0038022995,-0.0038022995,2025-06-19,2025-06-26,sh.600377,2025-06-26 20:39:31.205078
-3.853873,0.0129003525,0.0129003525,2025-06-19,2025-06-26,sh.600406,2025-06-26 20:39:31.205078
-3.8885393,0.12532103,0.12532103,2025-06-19,2025-06-26,sh.600415,2025-06-26 20:39:31.205078
-3.907873,-0.0122615695,-0.0122615695,2025-06-19,2025-06-26,sh.600426,2025-06-26 20:39:31.205078
-3.7477682,0.00944531,0.00944531,2025-06-19,2025-06-26,sh.600436,2025-06-26 20:39:31.205078
-4.054885,0.052069426,0.052069426,2025-06-19,2025-06-26,sh.600438,2025-06-26 20:39:31.205078
-4.241215,0.041038513,0.041038513,2025-06-19,2025-06-26,sh.600460,2025-06-26 20:39:31.205078
-4.011145,0.036986947,0.036986947,2025-06-19,2025-06-26,sh.600482,2025-06-26 20:39:31.205078
-3.9256551,-0.004854381,-0.004854381,2025-06-19,2025-06-26,sh.600489,2025-06-26 20:39:31.205078
-4.0066166,0.04242432,0.04242432,2025-06-19,2025-06-26,sh.600515,2025-06-26 20:39:31.205078
-4.216483,-0.007713914,-0.007713914,2025-06-19,2025-06-26,sh.600519,2025-06-26 20:39:31.205078
-4.021417,-0.012666106,-0.012666106,2025-06-19,2025-06-26,sh.600547,2025-06-26 20:39:31.205078
-3.9643314,0.12847221,0.12847221,2025-06-19,2025-06-26,sh.600570,2025-06-26 20:39:31.205078
-3.8595679,0.046496868,0.046496868,2025-06-19,2025-06-26,sh.600584,2025-06-26 20:39:31.205078
-3.781432,0.017471313,0.017471313,2025-06-19,2025-06-26,sh.600585,2025-06-26 20:39:31.205078
-3.554515,0.03220737,0.03220737,2025-06-19,2025-06-26,sh.600588,2025-06-26 20:39:31.205078
-3.8038814,0.011515379,0.011515379,2025-06-19,2025-06-26,sh.600600,2025-06-26 20:39:31.205078
-3.9993021,0.019701004,0.019701004,2025-06-19,2025-06-26,sh.600660,2025-06-26 20:39:31.205078
-3.7306736,-0.0012422204,-0.0012422204,2025-06-19,2025-06-26,sh.600674,2025-06-26 20:39:31.205078
