score,time,target,code,predcit_time
-3.7068646,2025-09-11,2025-09-18,sh.600000,2025-09-11 20:12:47.795338
-3.8307602,2025-09-11,2025-09-18,sh.600009,2025-09-11 20:12:47.795338
-4.0607543,2025-09-11,2025-09-18,sh.600010,2025-09-11 20:12:47.795338
-3.9179876,2025-09-11,2025-09-18,sh.600011,2025-09-11 20:12:47.795338
-3.916219,2025-09-11,2025-09-18,sh.600015,2025-09-11 20:12:47.795338
-3.785319,2025-09-11,2025-09-18,sh.600016,2025-09-11 20:12:47.795338
-4.0652947,2025-09-11,2025-09-18,sh.600018,2025-09-11 20:12:47.795338
-4.0512257,2025-09-11,2025-09-18,sh.600019,2025-09-11 20:12:47.795338
-3.981355,2025-09-11,2025-09-18,sh.600023,2025-09-11 20:12:47.795338
-4.0610275,2025-09-11,2025-09-18,sh.600025,2025-09-11 20:12:47.795338
-4.265151,2025-09-11,2025-09-18,sh.600026,2025-09-11 20:12:47.795338
-4.053024,2025-09-11,2025-09-18,sh.600027,2025-09-11 20:12:47.795338
-4.0152903,2025-09-11,2025-09-18,sh.600028,2025-09-11 20:12:47.795338
-3.970637,2025-09-11,2025-09-18,sh.600029,2025-09-11 20:12:47.795338
-4.004542,2025-09-11,2025-09-18,sh.600030,2025-09-11 20:12:47.795338
-4.0316253,2025-09-11,2025-09-18,sh.600031,2025-09-11 20:12:47.795338
-3.5801904,2025-09-11,2025-09-18,sh.600036,2025-09-11 20:12:47.795338
-4.0164304,2025-09-11,2025-09-18,sh.600039,2025-09-11 20:12:47.795338
-4.0174704,2025-09-11,2025-09-18,sh.600048,2025-09-11 20:12:47.795338
-3.957482,2025-09-11,2025-09-18,sh.600050,2025-09-11 20:12:47.795338
-3.9900682,2025-09-11,2025-09-18,sh.600061,2025-09-11 20:12:47.795338
-4.418578,2025-09-11,2025-09-18,sh.600066,2025-09-11 20:12:47.795338
-3.933973,2025-09-11,2025-09-18,sh.600085,2025-09-11 20:12:47.795338
-3.9596307,2025-09-11,2025-09-18,sh.600089,2025-09-11 20:12:47.795338
-3.9958875,2025-09-11,2025-09-18,sh.600104,2025-09-11 20:12:47.795338
-4.299803,2025-09-11,2025-09-18,sh.600111,2025-09-11 20:12:47.795338
-3.966637,2025-09-11,2025-09-18,sh.600115,2025-09-11 20:12:47.795338
-4.1577115,2025-09-11,2025-09-18,sh.600150,2025-09-11 20:12:47.795338
-4.2530284,2025-09-11,2025-09-18,sh.600160,2025-09-11 20:12:47.795338
-3.863877,2025-09-11,2025-09-18,sh.600161,2025-09-11 20:12:47.795338
-4.158669,2025-09-11,2025-09-18,sh.600176,2025-09-11 20:12:47.795338
