score,y,profit,time,target,code,predcit_time
-3.9134185,0.0067617893,0.0067617893,2025-06-23,2025-06-30,sh.600000,2025-06-30 20:13:07.871321
-4.1899934,0.016299129,0.016299129,2025-06-23,2025-06-30,sh.600009,2025-06-30 20:13:07.871321
-3.870168,0.017142892,0.017142892,2025-06-23,2025-06-30,sh.600010,2025-06-30 20:13:07.871321
-4.011157,-0.023611188,-0.023611188,2025-06-23,2025-06-30,sh.600011,2025-06-30 20:13:07.871321
-3.9738386,-0.016056418,-0.016056418,2025-06-23,2025-06-30,sh.600015,2025-06-30 20:13:07.871321
-3.9041245,-0.010416746,-0.010416746,2025-06-23,2025-06-30,sh.600016,2025-06-30 20:13:07.871321
-3.926565,-0.025423706,-0.025423706,2025-06-23,2025-06-30,sh.600018,2025-06-30 20:13:07.871321
-4.082069,0.01700151,0.01700151,2025-06-23,2025-06-30,sh.600019,2025-06-30 20:13:07.871321
-3.9310706,0.0037807226,0.0037807226,2025-06-23,2025-06-30,sh.600023,2025-06-30 20:13:07.871321
-3.9822147,-0.016393423,-0.016393423,2025-06-23,2025-06-30,sh.600025,2025-06-30 20:13:07.871321
-4.087287,-0.097539485,-0.097539485,2025-06-23,2025-06-30,sh.600026,2025-06-30 20:13:07.871321
-3.8278995,-0.023381352,-0.023381352,2025-06-23,2025-06-30,sh.600027,2025-06-30 20:13:07.871321
-4.004613,-0.008756518,-0.008756518,2025-06-23,2025-06-30,sh.600028,2025-06-30 20:13:07.871321
-3.9924734,0.026086926,0.026086926,2025-06-23,2025-06-30,sh.600029,2025-06-30 20:13:07.871321
-3.966069,0.05261147,0.05261147,2025-06-23,2025-06-30,sh.600030,2025-06-30 20:13:07.871321
-3.9054387,0.01528883,0.01528883,2025-06-23,2025-06-30,sh.600031,2025-06-30 20:13:07.871321
-3.9950907,-0.0025945902,-0.0025945902,2025-06-23,2025-06-30,sh.600036,2025-06-30 20:13:07.871321
-4.1170053,0.014184356,0.014184356,2025-06-23,2025-06-30,sh.600039,2025-06-30 20:13:07.871321
-4.019328,0.022842646,0.022842646,2025-06-23,2025-06-30,sh.600048,2025-06-30 20:13:07.871321
-3.97733,0.015172958,0.015172958,2025-06-23,2025-06-30,sh.600050,2025-06-30 20:13:07.871321
-3.7741432,0.05000007,0.05000007,2025-06-23,2025-06-30,sh.600061,2025-06-30 20:13:07.871321
-4.078054,0.008032203,0.008032203,2025-06-23,2025-06-30,sh.600066,2025-06-30 20:13:07.871321
-4.1820464,0.004166603,0.004166603,2025-06-23,2025-06-30,sh.600085,2025-06-30 20:13:07.871321
-3.9017246,0.033854246,0.033854246,2025-06-23,2025-06-30,sh.600089,2025-06-30 20:13:07.871321
-3.851857,0.026957631,0.026957631,2025-06-23,2025-06-30,sh.600104,2025-06-30 20:13:07.871321
-3.799505,0.01910305,0.01910305,2025-06-23,2025-06-30,sh.600111,2025-06-30 20:13:07.871321
-3.9809659,0.03553295,0.03553295,2025-06-23,2025-06-30,sh.600115,2025-06-30 20:13:07.871321
-3.779372,0.034149528,0.034149528,2025-06-23,2025-06-30,sh.600150,2025-06-30 20:13:07.871321
-3.7885058,0.022083163,0.022083163,2025-06-23,2025-06-30,sh.600160,2025-06-30 20:13:07.871321
-4.0226827,0.005768299,0.005768299,2025-06-23,2025-06-30,sh.600161,2025-06-30 20:13:07.871321
-3.9443123,0.0035778284,0.0035778284,2025-06-23,2025-06-30,sh.600176,2025-06-30 20:13:07.871321
-4.0336246,0.053180337,0.053180337,2025-06-23,2025-06-30,sh.600183,2025-06-30 20:13:07.871321
-4.2364955,-0.0065253377,-0.0065253377,2025-06-23,2025-06-30,sh.600188,2025-06-30 20:13:07.871321
-4.408317,0.0036525726,0.0036525726,2025-06-23,2025-06-30,sh.600196,2025-06-30 20:13:07.871321
-3.9473202,0.034852505,0.034852505,2025-06-23,2025-06-30,sh.600219,2025-06-30 20:13:07.871321
-4.0060287,0.023566365,0.023566365,2025-06-23,2025-06-30,sh.600233,2025-06-30 20:13:07.871321
-4.0140185,-0.0009622574,-0.0009622574,2025-06-23,2025-06-30,sh.600276,2025-06-30 20:13:07.871321
-3.7847412,0.016371489,0.016371489,2025-06-23,2025-06-30,sh.600309,2025-06-30 20:13:07.871321
-4.1200905,0.020542502,0.020542502,2025-06-23,2025-06-30,sh.600332,2025-06-30 20:13:07.871321
-3.9527986,0.0049295425,0.0049295425,2025-06-23,2025-06-30,sh.600346,2025-06-30 20:13:07.871321
-4.071785,0.108545065,0.108545065,2025-06-23,2025-06-30,sh.600362,2025-06-30 20:13:07.871321
-3.9698503,0.03674543,0.03674543,2025-06-23,2025-06-30,sh.600372,2025-06-30 20:13:07.871321
-4.1198044,-0.032156408,-0.032156408,2025-06-23,2025-06-30,sh.600377,2025-06-30 20:13:07.871321
-3.9121323,-0.0013181567,-0.0013181567,2025-06-23,2025-06-30,sh.600406,2025-06-30 20:13:07.871321
-4.5057416,0.015503883,0.015503883,2025-06-23,2025-06-30,sh.600415,2025-06-30 20:13:07.871321
-3.9823463,-0.013774097,-0.013774097,2025-06-23,2025-06-30,sh.600426,2025-06-30 20:13:07.871321
-3.780389,0.009150267,0.009150267,2025-06-23,2025-06-30,sh.600436,2025-06-30 20:13:07.871321
-4.1222606,0.07569718,0.07569718,2025-06-23,2025-06-30,sh.600438,2025-06-30 20:13:07.871321
-4.145054,0.033291698,0.033291698,2025-06-23,2025-06-30,sh.600460,2025-06-30 20:13:07.871321
