score,time,target,code,predcit_time
-3.7653372,2025-07-17,2025-07-24,sh.600000,2025-07-17 20:13:04.557447
-3.8789492,2025-07-17,2025-07-24,sh.600009,2025-07-17 20:13:04.557447
-3.9925644,2025-07-17,2025-07-24,sh.600010,2025-07-17 20:13:04.557447
-3.940758,2025-07-17,2025-07-24,sh.600011,2025-07-17 20:13:04.557447
-3.9952877,2025-07-17,2025-07-24,sh.600015,2025-07-17 20:13:04.557447
-3.8169324,2025-07-17,2025-07-24,sh.600016,2025-07-17 20:13:04.557447
-3.8830216,2025-07-17,2025-07-24,sh.600018,2025-07-17 20:13:04.557447
-4.022647,2025-07-17,2025-07-24,sh.600019,2025-07-17 20:13:04.557447
-4.0400314,2025-07-17,2025-07-24,sh.600023,2025-07-17 20:13:04.557447
-3.9993565,2025-07-17,2025-07-24,sh.600025,2025-07-17 20:13:04.557447
-4.0956674,2025-07-17,2025-07-24,sh.600026,2025-07-17 20:13:04.557447
-3.8818953,2025-07-17,2025-07-24,sh.600027,2025-07-17 20:13:04.557447
-3.916022,2025-07-17,2025-07-24,sh.600028,2025-07-17 20:13:04.557447
-3.9666636,2025-07-17,2025-07-24,sh.600029,2025-07-17 20:13:04.557447
-4.044616,2025-07-17,2025-07-24,sh.600030,2025-07-17 20:13:04.557447
-3.8592746,2025-07-17,2025-07-24,sh.600031,2025-07-17 20:13:04.557447
-3.746733,2025-07-17,2025-07-24,sh.600036,2025-07-17 20:13:04.557447
-3.9008656,2025-07-17,2025-07-24,sh.600039,2025-07-17 20:13:04.557447
-3.750131,2025-07-17,2025-07-24,sh.600048,2025-07-17 20:13:04.557447
-3.9971206,2025-07-17,2025-07-24,sh.600050,2025-07-17 20:13:04.557447
-4.006148,2025-07-17,2025-07-24,sh.600061,2025-07-17 20:13:04.557447
-4.1120343,2025-07-17,2025-07-24,sh.600066,2025-07-17 20:13:04.557447
-4.154585,2025-07-17,2025-07-24,sh.600085,2025-07-17 20:13:04.557447
-3.9673564,2025-07-17,2025-07-24,sh.600089,2025-07-17 20:13:04.557447
-3.70874,2025-07-17,2025-07-24,sh.600104,2025-07-17 20:13:04.557447
-4.181154,2025-07-17,2025-07-24,sh.600111,2025-07-17 20:13:04.557447
-3.9537895,2025-07-17,2025-07-24,sh.600115,2025-07-17 20:13:04.557447
-3.9913657,2025-07-17,2025-07-24,sh.600150,2025-07-17 20:13:04.557447
