score,time,target,code,predcit_time
-3.6650712,2025-09-03,2025-09-10,sh.600000,2025-09-03 20:12:24.884648
-3.7020938,2025-09-03,2025-09-10,sh.600009,2025-09-03 20:12:24.884648
-4.117936,2025-09-03,2025-09-10,sh.600010,2025-09-03 20:12:24.884648
-4.0129147,2025-09-03,2025-09-10,sh.600011,2025-09-03 20:12:24.884648
-3.9114692,2025-09-03,2025-09-10,sh.600015,2025-09-03 20:12:24.884648
-3.7098374,2025-09-03,2025-09-10,sh.600016,2025-09-03 20:12:24.884648
-4.0274315,2025-09-03,2025-09-10,sh.600018,2025-09-03 20:12:24.884648
-4.1049514,2025-09-03,2025-09-10,sh.600019,2025-09-03 20:12:24.884648
-4.0413623,2025-09-03,2025-09-10,sh.600023,2025-09-03 20:12:24.884648
-4.167771,2025-09-03,2025-09-10,sh.600025,2025-09-03 20:12:24.884648
-4.2553663,2025-09-03,2025-09-10,sh.600026,2025-09-03 20:12:24.884648
-4.1117425,2025-09-03,2025-09-10,sh.600027,2025-09-03 20:12:24.884648
-4.024068,2025-09-03,2025-09-10,sh.600028,2025-09-03 20:12:24.884648
-3.9692628,2025-09-03,2025-09-10,sh.600029,2025-09-03 20:12:24.884648
-3.773271,2025-09-03,2025-09-10,sh.600030,2025-09-03 20:12:24.884648
-3.979533,2025-09-03,2025-09-10,sh.600031,2025-09-03 20:12:24.884648
-3.5525277,2025-09-03,2025-09-10,sh.600036,2025-09-03 20:12:24.884648
-4.076634,2025-09-03,2025-09-10,sh.600039,2025-09-03 20:12:24.884648
-4.0917263,2025-09-03,2025-09-10,sh.600048,2025-09-03 20:12:24.884648
-3.9549525,2025-09-03,2025-09-10,sh.600050,2025-09-03 20:12:24.884648
-3.9312341,2025-09-03,2025-09-10,sh.600061,2025-09-03 20:12:24.884648
-4.3515816,2025-09-03,2025-09-10,sh.600066,2025-09-03 20:12:24.884648
-3.8009238,2025-09-03,2025-09-10,sh.600085,2025-09-03 20:12:24.884648
-3.9756982,2025-09-03,2025-09-10,sh.600089,2025-09-03 20:12:24.884648
-3.9267032,2025-09-03,2025-09-10,sh.600104,2025-09-03 20:12:24.884648
-4.188631,2025-09-03,2025-09-10,sh.600111,2025-09-03 20:12:24.884648
-3.9667404,2025-09-03,2025-09-10,sh.600115,2025-09-03 20:12:24.884648
-3.9088147,2025-09-03,2025-09-10,sh.600150,2025-09-03 20:12:24.884648
-4.1402683,2025-09-03,2025-09-10,sh.600160,2025-09-03 20:12:24.884648
-3.7757657,2025-09-03,2025-09-10,sh.600161,2025-09-03 20:12:24.884648
-4.080957,2025-09-03,2025-09-10,sh.600176,2025-09-03 20:12:24.884648
-3.8022406,2025-09-03,2025-09-10,sh.600183,2025-09-03 20:12:24.884648
-4.254027,2025-09-03,2025-09-10,sh.600188,2025-09-03 20:12:24.884648
-4.282835,2025-09-03,2025-09-10,sh.600196,2025-09-03 20:12:24.884648
-4.2094846,2025-09-03,2025-09-10,sh.600219,2025-09-03 20:12:24.884648
-4.1520624,2025-09-03,2025-09-10,sh.600233,2025-09-03 20:12:24.884648
-4.641368,2025-09-03,2025-09-10,sh.600276,2025-09-03 20:12:24.884648
-3.8125474,2025-09-03,2025-09-10,sh.600309,2025-09-03 20:12:24.884648
-4.0165153,2025-09-03,2025-09-10,sh.600332,2025-09-03 20:12:24.884648
-4.37317,2025-09-03,2025-09-10,sh.600346,2025-09-03 20:12:24.884648
-3.9416392,2025-09-03,2025-09-10,sh.600362,2025-09-03 20:12:24.884648
-4.075182,2025-09-03,2025-09-10,sh.600372,2025-09-03 20:12:24.884648
-4.0867376,2025-09-03,2025-09-10,sh.600377,2025-09-03 20:12:24.884648
-3.9156797,2025-09-03,2025-09-10,sh.600406,2025-09-03 20:12:24.884648
-3.8143113,2025-09-03,2025-09-10,sh.600415,2025-09-03 20:12:24.884648
-4.1174273,2025-09-03,2025-09-10,sh.600426,2025-09-03 20:12:24.884648
-3.9247549,2025-09-03,2025-09-10,sh.600436,2025-09-03 20:12:24.884648
-4.2512684,2025-09-03,2025-09-10,sh.600438,2025-09-03 20:12:24.884648
-4.6876416,2025-09-03,2025-09-10,sh.600460,2025-09-03 20:12:24.884648
-3.9799016,2025-09-03,2025-09-10,sh.600482,2025-09-03 20:12:24.884648
-3.997412,2025-09-03,2025-09-10,sh.600489,2025-09-03 20:12:24.884648
-3.8115556,2025-09-03,2025-09-10,sh.600515,2025-09-03 20:12:24.884648
-4.038978,2025-09-03,2025-09-10,sh.600519,2025-09-03 20:12:24.884648
-3.8287098,2025-09-03,2025-09-10,sh.600547,2025-09-03 20:12:24.884648
-3.879526,2025-09-03,2025-09-10,sh.600570,2025-09-03 20:12:24.884648
-3.8977752,2025-09-03,2025-09-10,sh.600584,2025-09-03 20:12:24.884648
-3.93947,2025-09-03,2025-09-10,sh.600585,2025-09-03 20:12:24.884648
-4.0481515,2025-09-03,2025-09-10,sh.600588,2025-09-03 20:12:24.884648
-4.0080404,2025-09-03,2025-09-10,sh.600600,2025-09-03 20:12:24.884648
-4.1596293,2025-09-03,2025-09-10,sh.600660,2025-09-03 20:12:24.884648
-3.8889878,2025-09-03,2025-09-10,sh.600674,2025-09-03 20:12:24.884648
-3.7893546,2025-09-03,2025-09-10,sh.600690,2025-09-03 20:12:24.884648
-3.745032,2025-09-03,2025-09-10,sh.600741,2025-09-03 20:12:24.884648
-3.2972038,2025-09-03,2025-09-10,sh.600760,2025-09-03 20:12:24.884648
-4.1597714,2025-09-03,2025-09-10,sh.600795,2025-09-03 20:12:24.884648
-3.8816104,2025-09-03,2025-09-10,sh.600803,2025-09-03 20:12:24.884648
-4.1667633,2025-09-03,2025-09-10,sh.600809,2025-09-03 20:12:24.884648
-3.656335,2025-09-03,2025-09-10,sh.600845,2025-09-03 20:12:24.884648
-3.9581878,2025-09-03,2025-09-10,sh.600875,2025-09-03 20:12:24.884648
-3.941254,2025-09-03,2025-09-10,sh.600886,2025-09-03 20:12:24.884648
-3.11429,2025-09-03,2025-09-10,sh.600887,2025-09-03 20:12:24.884648
-3.9309928,2025-09-03,2025-09-10,sh.600893,2025-09-03 20:12:24.884648
-4.0310903,2025-09-03,2025-09-10,sh.600900,2025-09-03 20:12:24.884648
-3.979409,2025-09-03,2025-09-10,sh.600919,2025-09-03 20:12:24.884648
-3.9495032,2025-09-03,2025-09-10,sh.600926,2025-09-03 20:12:24.884648
-4.06309,2025-09-03,2025-09-10,sh.600958,2025-09-03 20:12:24.884648
-4.0510325,2025-09-03,2025-09-10,sh.600989,2025-09-03 20:12:24.884648
-4.1111317,2025-09-03,2025-09-10,sh.600999,2025-09-03 20:12:24.884648
-3.9675367,2025-09-03,2025-09-10,sh.601006,2025-09-03 20:12:24.884648
-4.0979176,2025-09-03,2025-09-10,sh.601009,2025-09-03 20:12:24.884648
-4.055518,2025-09-03,2025-09-10,sh.601012,2025-09-03 20:12:24.884648
-4.0510225,2025-09-03,2025-09-10,sh.601021,2025-09-03 20:12:24.884648
-4.1821356,2025-09-03,2025-09-10,sh.601058,2025-09-03 20:12:24.884648
-4.007423,2025-09-03,2025-09-10,sh.601066,2025-09-03 20:12:24.884648
-4.171612,2025-09-03,2025-09-10,sh.601088,2025-09-03 20:12:24.884648
-3.970631,2025-09-03,2025-09-10,sh.601100,2025-09-03 20:12:24.884648
-4.0313573,2025-09-03,2025-09-10,sh.601111,2025-09-03 20:12:24.884648
-4.1487737,2025-09-03,2025-09-10,sh.601117,2025-09-03 20:12:24.884648
-4.0045934,2025-09-03,2025-09-10,sh.601127,2025-09-03 20:12:24.884648
-4.2143126,2025-09-03,2025-09-10,sh.601138,2025-09-03 20:12:24.884648
-3.6358702,2025-09-03,2025-09-10,sh.601166,2025-09-03 20:12:24.884648
-3.935621,2025-09-03,2025-09-10,sh.601169,2025-09-03 20:12:24.884648
-3.9320867,2025-09-03,2025-09-10,sh.601186,2025-09-03 20:12:24.884648
-3.9115107,2025-09-03,2025-09-10,sh.601211,2025-09-03 20:12:24.884648
-4.2582192,2025-09-03,2025-09-10,sh.601225,2025-09-03 20:12:24.884648
-3.874615,2025-09-03,2025-09-10,sh.601229,2025-09-03 20:12:24.884648
-4.030091,2025-09-03,2025-09-10,sh.601236,2025-09-03 20:12:24.884648
-4.2597957,2025-09-03,2025-09-10,sh.601238,2025-09-03 20:12:24.884648
-3.999943,2025-09-03,2025-09-10,sh.601288,2025-09-03 20:12:24.884648
-3.7539327,2025-09-03,2025-09-10,sh.601318,2025-09-03 20:12:24.884648
-3.9749534,2025-09-03,2025-09-10,sh.601319,2025-09-03 20:12:24.884648
-4.001641,2025-09-03,2025-09-10,sh.601328,2025-09-03 20:12:24.884648
-4.002614,2025-09-03,2025-09-10,sh.601336,2025-09-03 20:12:24.884648
-3.9593894,2025-09-03,2025-09-10,sh.601360,2025-09-03 20:12:24.884648
-4.0331225,2025-09-03,2025-09-10,sh.601377,2025-09-03 20:12:24.884648
-3.9775946,2025-09-03,2025-09-10,sh.601390,2025-09-03 20:12:24.884648
-3.9871347,2025-09-03,2025-09-10,sh.601398,2025-09-03 20:12:24.884648
-4.1811843,2025-09-03,2025-09-10,sh.601600,2025-09-03 20:12:24.884648
-3.708855,2025-09-03,2025-09-10,sh.601601,2025-09-03 20:12:24.884648
-4.008589,2025-09-03,2025-09-10,sh.601607,2025-09-03 20:12:24.884648
-4.042382,2025-09-03,2025-09-10,sh.601618,2025-09-03 20:12:24.884648
-3.9845374,2025-09-03,2025-09-10,sh.601628,2025-09-03 20:12:24.884648
-4.1081624,2025-09-03,2025-09-10,sh.601633,2025-09-03 20:12:24.884648
-3.954736,2025-09-03,2025-09-10,sh.601668,2025-09-03 20:12:24.884648
-4.1047244,2025-09-03,2025-09-10,sh.601669,2025-09-03 20:12:24.884648
-3.86445,2025-09-03,2025-09-10,sh.601688,2025-09-03 20:12:24.884648
-3.905807,2025-09-03,2025-09-10,sh.601689,2025-09-03 20:12:24.884648
-3.9046817,2025-09-03,2025-09-10,sh.601698,2025-09-03 20:12:24.884648
-4.356444,2025-09-03,2025-09-10,sh.601699,2025-09-03 20:12:24.884648
-4.017193,2025-09-03,2025-09-10,sh.601766,2025-09-03 20:12:24.884648
-4.1021996,2025-09-03,2025-09-10,sh.601788,2025-09-03 20:12:24.884648
-3.7458856,2025-09-03,2025-09-10,sh.601799,2025-09-03 20:12:24.884648
-3.973686,2025-09-03,2025-09-10,sh.601800,2025-09-03 20:12:24.884648
-3.9152925,2025-09-03,2025-09-10,sh.601808,2025-09-03 20:12:24.884648
-3.9676816,2025-09-03,2025-09-10,sh.601818,2025-09-03 20:12:24.884648
-4.0225573,2025-09-03,2025-09-10,sh.601838,2025-09-03 20:12:24.884648
-4.1349893,2025-09-03,2025-09-10,sh.601857,2025-09-03 20:12:24.884648
-4.2363925,2025-09-03,2025-09-10,sh.601865,2025-09-03 20:12:24.884648
-4.2618184,2025-09-03,2025-09-10,sh.601872,2025-09-03 20:12:24.884648
-4.2213526,2025-09-03,2025-09-10,sh.601877,2025-09-03 20:12:24.884648
-4.06163,2025-09-03,2025-09-10,sh.601878,2025-09-03 20:12:24.884648
-4.018115,2025-09-03,2025-09-10,sh.601881,2025-09-03 20:12:24.884648
-3.7206786,2025-09-03,2025-09-10,sh.601888,2025-09-03 20:12:24.884648
-4.2372017,2025-09-03,2025-09-10,sh.601898,2025-09-03 20:12:24.884648
-3.952995,2025-09-03,2025-09-10,sh.601899,2025-09-03 20:12:24.884648
-3.956651,2025-09-03,2025-09-10,sh.601901,2025-09-03 20:12:24.884648
-4.274488,2025-09-03,2025-09-10,sh.601919,2025-09-03 20:12:24.884648
-3.9596493,2025-09-03,2025-09-10,sh.601939,2025-09-03 20:12:24.884648
-4.165741,2025-09-03,2025-09-10,sh.601985,2025-09-03 20:12:24.884648
-4.005979,2025-09-03,2025-09-10,sh.601988,2025-09-03 20:12:24.884648
-3.974707,2025-09-03,2025-09-10,sh.601989,2025-09-03 20:12:24.884648
-3.9597948,2025-09-03,2025-09-10,sh.601998,2025-09-03 20:12:24.884648
-4.4944158,2025-09-03,2025-09-10,sh.603019,2025-09-03 20:12:24.884648
-4.4531612,2025-09-03,2025-09-10,sh.603259,2025-09-03 20:12:24.884648
-3.9414318,2025-09-03,2025-09-10,sh.603260,2025-09-03 20:12:24.884648
-3.4949412,2025-09-03,2025-09-10,sh.603288,2025-09-03 20:12:24.884648
