score,time,target,code,predcit_time
-3.5592415,2025-08-11,2025-08-18,sh.600000,2025-08-11 20:13:06.137689
-3.4339504,2025-08-11,2025-08-18,sh.600009,2025-08-11 20:13:06.137689
-4.4009795,2025-08-11,2025-08-18,sh.600010,2025-08-11 20:13:06.137689
-4.147452,2025-08-11,2025-08-18,sh.600011,2025-08-11 20:13:06.137689
-3.9055312,2025-08-11,2025-08-18,sh.600015,2025-08-11 20:13:06.137689
-3.545759,2025-08-11,2025-08-18,sh.600016,2025-08-11 20:13:06.137689
-4.187156,2025-08-11,2025-08-18,sh.600018,2025-08-11 20:13:06.137689
-4.3709717,2025-08-11,2025-08-18,sh.600019,2025-08-11 20:13:06.137689
-4.1344147,2025-08-11,2025-08-18,sh.600023,2025-08-11 20:13:06.137689
-4.156417,2025-08-11,2025-08-18,sh.600025,2025-08-11 20:13:06.137689
-4.146257,2025-08-11,2025-08-18,sh.600026,2025-08-11 20:13:06.137689
-4.1284223,2025-08-11,2025-08-18,sh.600027,2025-08-11 20:13:06.137689
-4.1147738,2025-08-11,2025-08-18,sh.600028,2025-08-11 20:13:06.137689
-3.982196,2025-08-11,2025-08-18,sh.600029,2025-08-11 20:13:06.137689
-4.0611005,2025-08-11,2025-08-18,sh.600030,2025-08-11 20:13:06.137689
-4.128589,2025-08-11,2025-08-18,sh.600031,2025-08-11 20:13:06.137689
-3.7040038,2025-08-11,2025-08-18,sh.600036,2025-08-11 20:13:06.137689
-3.939779,2025-08-11,2025-08-18,sh.600039,2025-08-11 20:13:06.137689
-4.0139637,2025-08-11,2025-08-18,sh.600048,2025-08-11 20:13:06.137689
-3.956302,2025-08-11,2025-08-18,sh.600050,2025-08-11 20:13:06.137689
-4.077777,2025-08-11,2025-08-18,sh.600061,2025-08-11 20:13:06.137689
-4.1561527,2025-08-11,2025-08-18,sh.600066,2025-08-11 20:13:06.137689
-3.9376981,2025-08-11,2025-08-18,sh.600085,2025-08-11 20:13:06.137689
-3.9435422,2025-08-11,2025-08-18,sh.600089,2025-08-11 20:13:06.137689
-3.6709363,2025-08-11,2025-08-18,sh.600104,2025-08-11 20:13:06.137689
-4.314322,2025-08-11,2025-08-18,sh.600111,2025-08-11 20:13:06.137689
-3.9656813,2025-08-11,2025-08-18,sh.600115,2025-08-11 20:13:06.137689
-4.158256,2025-08-11,2025-08-18,sh.600150,2025-08-11 20:13:06.137689
-4.2229695,2025-08-11,2025-08-18,sh.600160,2025-08-11 20:13:06.137689
-3.940131,2025-08-11,2025-08-18,sh.600161,2025-08-11 20:13:06.137689
-4.199538,2025-08-11,2025-08-18,sh.600176,2025-08-11 20:13:06.137689
-3.784581,2025-08-11,2025-08-18,sh.600183,2025-08-11 20:13:06.137689
-4.336496,2025-08-11,2025-08-18,sh.600188,2025-08-11 20:13:06.137689
-4.060906,2025-08-11,2025-08-18,sh.600196,2025-08-11 20:13:06.137689
-4.2695174,2025-08-11,2025-08-18,sh.600219,2025-08-11 20:13:06.137689
-4.1111197,2025-08-11,2025-08-18,sh.600233,2025-08-11 20:13:06.137689
-4.5775924,2025-08-11,2025-08-18,sh.600276,2025-08-11 20:13:06.137689
-3.6942976,2025-08-11,2025-08-18,sh.600309,2025-08-11 20:13:06.137689
-3.9461405,2025-08-11,2025-08-18,sh.600332,2025-08-11 20:13:06.137689
-4.261345,2025-08-11,2025-08-18,sh.600346,2025-08-11 20:13:06.137689
-4.065899,2025-08-11,2025-08-18,sh.600362,2025-08-11 20:13:06.137689
-4.0795054,2025-08-11,2025-08-18,sh.600372,2025-08-11 20:13:06.137689
-4.154964,2025-08-11,2025-08-18,sh.600377,2025-08-11 20:13:06.137689
-3.9338944,2025-08-11,2025-08-18,sh.600406,2025-08-11 20:13:06.137689
-4.5387144,2025-08-11,2025-08-18,sh.600415,2025-08-11 20:13:06.137689
-4.38912,2025-08-11,2025-08-18,sh.600426,2025-08-11 20:13:06.137689
-4.038173,2025-08-11,2025-08-18,sh.600436,2025-08-11 20:13:06.137689
-3.756126,2025-08-11,2025-08-18,sh.600438,2025-08-11 20:13:06.137689
-3.624284,2025-08-11,2025-08-18,sh.600460,2025-08-11 20:13:06.137689
-4.034657,2025-08-11,2025-08-18,sh.600482,2025-08-11 20:13:06.137689
-3.9596503,2025-08-11,2025-08-18,sh.600489,2025-08-11 20:13:06.137689
-3.914377,2025-08-11,2025-08-18,sh.600515,2025-08-11 20:13:06.137689
-4.3584437,2025-08-11,2025-08-18,sh.600519,2025-08-11 20:13:06.137689
-3.9183967,2025-08-11,2025-08-18,sh.600547,2025-08-11 20:13:06.137689
-3.9867246,2025-08-11,2025-08-18,sh.600570,2025-08-11 20:13:06.137689
-4.161362,2025-08-11,2025-08-18,sh.600584,2025-08-11 20:13:06.137689
-4.1392317,2025-08-11,2025-08-18,sh.600585,2025-08-11 20:13:06.137689
-3.702459,2025-08-11,2025-08-18,sh.600588,2025-08-11 20:13:06.137689
-3.8359191,2025-08-11,2025-08-18,sh.600600,2025-08-11 20:13:06.137689
-3.66602,2025-08-11,2025-08-18,sh.600660,2025-08-11 20:13:06.137689
-4.2502456,2025-08-11,2025-08-18,sh.600674,2025-08-11 20:13:06.137689
-3.808783,2025-08-11,2025-08-18,sh.600690,2025-08-11 20:13:06.137689
-3.5737417,2025-08-11,2025-08-18,sh.600741,2025-08-11 20:13:06.137689
-4.027269,2025-08-11,2025-08-18,sh.600760,2025-08-11 20:13:06.137689
-4.3167834,2025-08-11,2025-08-18,sh.600795,2025-08-11 20:13:06.137689
-4.174719,2025-08-11,2025-08-18,sh.600803,2025-08-11 20:13:06.137689
-4.1134877,2025-08-11,2025-08-18,sh.600809,2025-08-11 20:13:06.137689
-3.6967785,2025-08-11,2025-08-18,sh.600845,2025-08-11 20:13:06.137689
-3.944123,2025-08-11,2025-08-18,sh.600875,2025-08-11 20:13:06.137689
-4.284455,2025-08-11,2025-08-18,sh.600886,2025-08-11 20:13:06.137689
-2.9527166,2025-08-11,2025-08-18,sh.600887,2025-08-11 20:13:06.137689
-3.9566863,2025-08-11,2025-08-18,sh.600893,2025-08-11 20:13:06.137689
-4.072165,2025-08-11,2025-08-18,sh.600900,2025-08-11 20:13:06.137689
-3.9734137,2025-08-11,2025-08-18,sh.600919,2025-08-11 20:13:06.137689
-3.969447,2025-08-11,2025-08-18,sh.600926,2025-08-11 20:13:06.137689
-4.195411,2025-08-11,2025-08-18,sh.600958,2025-08-11 20:13:06.137689
-4.119603,2025-08-11,2025-08-18,sh.600989,2025-08-11 20:13:06.137689
-3.9351633,2025-08-11,2025-08-18,sh.600999,2025-08-11 20:13:06.137689
-3.9566653,2025-08-11,2025-08-18,sh.601006,2025-08-11 20:13:06.137689
-4.0320573,2025-08-11,2025-08-18,sh.601009,2025-08-11 20:13:06.137689
-2.9728577,2025-08-11,2025-08-18,sh.601012,2025-08-11 20:13:06.137689
-3.722887,2025-08-11,2025-08-18,sh.601021,2025-08-11 20:13:06.137689
-3.985072,2025-08-11,2025-08-18,sh.601058,2025-08-11 20:13:06.137689
-3.9998567,2025-08-11,2025-08-18,sh.601066,2025-08-11 20:13:06.137689
-4.1284537,2025-08-11,2025-08-18,sh.601088,2025-08-11 20:13:06.137689
-4.146187,2025-08-11,2025-08-18,sh.601100,2025-08-11 20:13:06.137689
-3.9897525,2025-08-11,2025-08-18,sh.601111,2025-08-11 20:13:06.137689
-4.283221,2025-08-11,2025-08-18,sh.601117,2025-08-11 20:13:06.137689
-4.8533425,2025-08-11,2025-08-18,sh.601127,2025-08-11 20:13:06.137689
-4.050916,2025-08-11,2025-08-18,sh.601138,2025-08-11 20:13:06.137689
-3.7215633,2025-08-11,2025-08-18,sh.601166,2025-08-11 20:13:06.137689
-3.9309638,2025-08-11,2025-08-18,sh.601169,2025-08-11 20:13:06.137689
-3.9846084,2025-08-11,2025-08-18,sh.601186,2025-08-11 20:13:06.137689
-4.017752,2025-08-11,2025-08-18,sh.601211,2025-08-11 20:13:06.137689
-4.2701406,2025-08-11,2025-08-18,sh.601225,2025-08-11 20:13:06.137689
-3.8746912,2025-08-11,2025-08-18,sh.601229,2025-08-11 20:13:06.137689
-3.9435952,2025-08-11,2025-08-18,sh.601236,2025-08-11 20:13:06.137689
-4.204468,2025-08-11,2025-08-18,sh.601238,2025-08-11 20:13:06.137689
-4.014304,2025-08-11,2025-08-18,sh.601288,2025-08-11 20:13:06.137689
-3.9485896,2025-08-11,2025-08-18,sh.601318,2025-08-11 20:13:06.137689
-3.965656,2025-08-11,2025-08-18,sh.601319,2025-08-11 20:13:06.137689
-3.9882743,2025-08-11,2025-08-18,sh.601328,2025-08-11 20:13:06.137689
-3.718884,2025-08-11,2025-08-18,sh.601336,2025-08-11 20:13:06.137689
-4.0487905,2025-08-11,2025-08-18,sh.601360,2025-08-11 20:13:06.137689
-4.04474,2025-08-11,2025-08-18,sh.601377,2025-08-11 20:13:06.137689
-4.0489783,2025-08-11,2025-08-18,sh.601390,2025-08-11 20:13:06.137689
-3.9830987,2025-08-11,2025-08-18,sh.601398,2025-08-11 20:13:06.137689
-4.353005,2025-08-11,2025-08-18,sh.601600,2025-08-11 20:13:06.137689
-3.7544987,2025-08-11,2025-08-18,sh.601601,2025-08-11 20:13:06.137689
-4.200765,2025-08-11,2025-08-18,sh.601607,2025-08-11 20:13:06.137689
-4.1286054,2025-08-11,2025-08-18,sh.601618,2025-08-11 20:13:06.137689
-3.8743322,2025-08-11,2025-08-18,sh.601628,2025-08-11 20:13:06.137689
-3.9450963,2025-08-11,2025-08-18,sh.601633,2025-08-11 20:13:06.137689
-3.9918878,2025-08-11,2025-08-18,sh.601668,2025-08-11 20:13:06.137689
-4.142341,2025-08-11,2025-08-18,sh.601669,2025-08-11 20:13:06.137689
-4.046974,2025-08-11,2025-08-18,sh.601688,2025-08-11 20:13:06.137689
-3.927954,2025-08-11,2025-08-18,sh.601689,2025-08-11 20:13:06.137689
-4.014334,2025-08-11,2025-08-18,sh.601698,2025-08-11 20:13:06.137689
-4.2067986,2025-08-11,2025-08-18,sh.601699,2025-08-11 20:13:06.137689
-4.0379744,2025-08-11,2025-08-18,sh.601766,2025-08-11 20:13:06.137689
-3.9991882,2025-08-11,2025-08-18,sh.601788,2025-08-11 20:13:06.137689
-3.8345182,2025-08-11,2025-08-18,sh.601799,2025-08-11 20:13:06.137689
-4.15871,2025-08-11,2025-08-18,sh.601800,2025-08-11 20:13:06.137689
-3.9674208,2025-08-11,2025-08-18,sh.601808,2025-08-11 20:13:06.137689
-3.9723356,2025-08-11,2025-08-18,sh.601818,2025-08-11 20:13:06.137689
-4.011158,2025-08-11,2025-08-18,sh.601838,2025-08-11 20:13:06.137689
-4.1939654,2025-08-11,2025-08-18,sh.601857,2025-08-11 20:13:06.137689
-4.1311917,2025-08-11,2025-08-18,sh.601865,2025-08-11 20:13:06.137689
-4.158198,2025-08-11,2025-08-18,sh.601872,2025-08-11 20:13:06.137689
-4.047335,2025-08-11,2025-08-18,sh.601877,2025-08-11 20:13:06.137689
-4.012185,2025-08-11,2025-08-18,sh.601878,2025-08-11 20:13:06.137689
-3.9710753,2025-08-11,2025-08-18,sh.601881,2025-08-11 20:13:06.137689
-4.2455997,2025-08-11,2025-08-18,sh.601888,2025-08-11 20:13:06.137689
-4.3119264,2025-08-11,2025-08-18,sh.601898,2025-08-11 20:13:06.137689
-4.047623,2025-08-11,2025-08-18,sh.601899,2025-08-11 20:13:06.137689
-3.9739654,2025-08-11,2025-08-18,sh.601901,2025-08-11 20:13:06.137689
-4.3336453,2025-08-11,2025-08-18,sh.601919,2025-08-11 20:13:06.137689
-3.9696,2025-08-11,2025-08-18,sh.601939,2025-08-11 20:13:06.137689
-4.096029,2025-08-11,2025-08-18,sh.601985,2025-08-11 20:13:06.137689
-4.0107865,2025-08-11,2025-08-18,sh.601988,2025-08-11 20:13:06.137689
-4.0769224,2025-08-11,2025-08-18,sh.601989,2025-08-11 20:13:06.137689
-3.9454339,2025-08-11,2025-08-18,sh.601998,2025-08-11 20:13:06.137689
-4.177402,2025-08-11,2025-08-18,sh.603019,2025-08-11 20:13:06.137689
-4.168139,2025-08-11,2025-08-18,sh.603259,2025-08-11 20:13:06.137689
-3.9645116,2025-08-11,2025-08-18,sh.603260,2025-08-11 20:13:06.137689
-3.6073544,2025-08-11,2025-08-18,sh.603288,2025-08-11 20:13:06.137689
-3.8242617,2025-08-11,2025-08-18,sh.603369,2025-08-11 20:13:06.137689
-3.9233053,2025-08-11,2025-08-18,sh.603501,2025-08-11 20:13:06.137689
-3.8697054,2025-08-11,2025-08-18,sh.603799,2025-08-11 20:13:06.137689
-3.5911028,2025-08-11,2025-08-18,sh.603806,2025-08-11 20:13:06.137689
-3.8917882,2025-08-11,2025-08-18,sh.603833,2025-08-11 20:13:06.137689
-3.8672187,2025-08-11,2025-08-18,sh.603986,2025-08-11 20:13:06.137689
-4.094982,2025-08-11,2025-08-18,sh.603993,2025-08-11 20:13:06.137689
-3.9053042,2025-08-11,2025-08-18,sh.688008,2025-08-11 20:13:06.137689
-4.030821,2025-08-11,2025-08-18,sh.688009,2025-08-11 20:13:06.137689
-4.122578,2025-08-11,2025-08-18,sh.688012,2025-08-11 20:13:06.137689
-2.9623804,2025-08-11,2025-08-18,sz.000001,2025-08-11 20:13:06.137689
-4.1875834,2025-08-11,2025-08-18,sz.000002,2025-08-11 20:13:06.137689
-4.0552926,2025-08-11,2025-08-18,sz.000063,2025-08-11 20:13:06.137689
-3.9013503,2025-08-11,2025-08-18,sz.000100,2025-08-11 20:13:06.137689
-4.049326,2025-08-11,2025-08-18,sz.000157,2025-08-11 20:13:06.137689
-4.0411334,2025-08-11,2025-08-18,sz.000166,2025-08-11 20:13:06.137689
-4.3379226,2025-08-11,2025-08-18,sz.000301,2025-08-11 20:13:06.137689
-3.8796952,2025-08-11,2025-08-18,sz.000333,2025-08-11 20:13:06.137689
-4.1058297,2025-08-11,2025-08-18,sz.000338,2025-08-11 20:13:06.137689
-4.0355077,2025-08-11,2025-08-18,sz.000408,2025-08-11 20:13:06.137689
-3.8917363,2025-08-11,2025-08-18,sz.000425,2025-08-11 20:13:06.137689
-4.085215,2025-08-11,2025-08-18,sz.000538,2025-08-11 20:13:06.137689
-4.369266,2025-08-11,2025-08-18,sz.000568,2025-08-11 20:13:06.137689
-3.886391,2025-08-11,2025-08-18,sz.000596,2025-08-11 20:13:06.137689
-3.8515022,2025-08-11,2025-08-18,sz.000617,2025-08-11 20:13:06.137689
-4.146042,2025-08-11,2025-08-18,sz.000625,2025-08-11 20:13:06.137689
-4.5168643,2025-08-11,2025-08-18,sz.000630,2025-08-11 20:13:06.137689
-3.7198887,2025-08-11,2025-08-18,sz.000651,2025-08-11 20:13:06.137689
-3.971391,2025-08-11,2025-08-18,sz.000661,2025-08-11 20:13:06.137689
-4.1890664,2025-08-11,2025-08-18,sz.000708,2025-08-11 20:13:06.137689
-3.9277256,2025-08-11,2025-08-18,sz.000725,2025-08-11 20:13:06.137689
-3.8885741,2025-08-11,2025-08-18,sz.000768,2025-08-11 20:13:06.137689
-4.114955,2025-08-11,2025-08-18,sz.000776,2025-08-11 20:13:06.137689
-4.15098,2025-08-11,2025-08-18,sz.000786,2025-08-11 20:13:06.137689
-4.2775903,2025-08-11,2025-08-18,sz.000792,2025-08-11 20:13:06.137689
-4.0228353,2025-08-11,2025-08-18,sz.000800,2025-08-11 20:13:06.137689
-4.7419677,2025-08-11,2025-08-18,sz.000807,2025-08-11 20:13:06.137689
-3.3962314,2025-08-11,2025-08-18,sz.000858,2025-08-11 20:13:06.137689
-3.3814113,2025-08-11,2025-08-18,sz.000876,2025-08-11 20:13:06.137689
-3.837324,2025-08-11,2025-08-18,sz.000895,2025-08-11 20:13:06.137689
-3.7957175,2025-08-11,2025-08-18,sz.000938,2025-08-11 20:13:06.137689
-3.8355572,2025-08-11,2025-08-18,sz.000963,2025-08-11 20:13:06.137689
-3.8080618,2025-08-11,2025-08-18,sz.000975,2025-08-11 20:13:06.137689
-3.9848983,2025-08-11,2025-08-18,sz.000977,2025-08-11 20:13:06.137689
-4.3967032,2025-08-11,2025-08-18,sz.000983,2025-08-11 20:13:06.137689
-4.0380015,2025-08-11,2025-08-18,sz.000999,2025-08-11 20:13:06.137689
-4.1456876,2025-08-11,2025-08-18,sz.001965,2025-08-11 20:13:06.137689
-4.0273604,2025-08-11,2025-08-18,sz.001979,2025-08-11 20:13:06.137689
-3.8627179,2025-08-11,2025-08-18,sz.002001,2025-08-11 20:13:06.137689
-3.9502547,2025-08-11,2025-08-18,sz.002027,2025-08-11 20:13:06.137689
-3.9924047,2025-08-11,2025-08-18,sz.002028,2025-08-11 20:13:06.137689
-4.0451035,2025-08-11,2025-08-18,sz.002049,2025-08-11 20:13:06.137689
-4.1586137,2025-08-11,2025-08-18,sz.002050,2025-08-11 20:13:06.137689
-3.7810814,2025-08-11,2025-08-18,sz.002074,2025-08-11 20:13:06.137689
-4.0050297,2025-08-11,2025-08-18,sz.002129,2025-08-11 20:13:06.137689
-3.9206893,2025-08-11,2025-08-18,sz.002142,2025-08-11 20:13:06.137689
-3.6995947,2025-08-11,2025-08-18,sz.002179,2025-08-11 20:13:06.137689
-3.9489882,2025-08-11,2025-08-18,sz.002180,2025-08-11 20:13:06.137689
-3.665778,2025-08-11,2025-08-18,sz.002230,2025-08-11 20:13:06.137689
-3.7695725,2025-08-11,2025-08-18,sz.002236,2025-08-11 20:13:06.137689
-4.080651,2025-08-11,2025-08-18,sz.002241,2025-08-11 20:13:06.137689
-3.9571245,2025-08-11,2025-08-18,sz.002252,2025-08-11 20:13:06.137689
-4.0738883,2025-08-11,2025-08-18,sz.002304,2025-08-11 20:13:06.137689
-3.806052,2025-08-11,2025-08-18,sz.002311,2025-08-11 20:13:06.137689
