score,time,target,code,predcit_time
-3.8410492,2025-07-08,2025-07-15,sh.600000,2025-07-08 20:12:57.391618
-4.070336,2025-07-08,2025-07-15,sh.600009,2025-07-08 20:12:57.391618
-3.867494,2025-07-08,2025-07-15,sh.600010,2025-07-08 20:12:57.391618
-3.9155695,2025-07-08,2025-07-15,sh.600011,2025-07-08 20:12:57.391618
-4.011924,2025-07-08,2025-07-15,sh.600015,2025-07-08 20:12:57.391618
-3.7243493,2025-07-08,2025-07-15,sh.600016,2025-07-08 20:12:57.391618
-3.821329,2025-07-08,2025-07-15,sh.600018,2025-07-08 20:12:57.391618
-4.0697093,2025-07-08,2025-07-15,sh.600019,2025-07-08 20:12:57.391618
-3.9680307,2025-07-08,2025-07-15,sh.600023,2025-07-08 20:12:57.391618
-3.9708707,2025-07-08,2025-07-15,sh.600025,2025-07-08 20:12:57.391618
-4.0382466,2025-07-08,2025-07-15,sh.600026,2025-07-08 20:12:57.391618
-3.8415725,2025-07-08,2025-07-15,sh.600027,2025-07-08 20:12:57.391618
-3.881142,2025-07-08,2025-07-15,sh.600028,2025-07-08 20:12:57.391618
-3.9750383,2025-07-08,2025-07-15,sh.600029,2025-07-08 20:12:57.391618
-4.0423083,2025-07-08,2025-07-15,sh.600030,2025-07-08 20:12:57.391618
-3.9208968,2025-07-08,2025-07-15,sh.600031,2025-07-08 20:12:57.391618
-3.8909013,2025-07-08,2025-07-15,sh.600036,2025-07-08 20:12:57.391618
-4.0349536,2025-07-08,2025-07-15,sh.600039,2025-07-08 20:12:57.391618
-3.6802278,2025-07-08,2025-07-15,sh.600048,2025-07-08 20:12:57.391618
-3.9909418,2025-07-08,2025-07-15,sh.600050,2025-07-08 20:12:57.391618
-3.9369266,2025-07-08,2025-07-15,sh.600061,2025-07-08 20:12:57.391618
-4.1379495,2025-07-08,2025-07-15,sh.600066,2025-07-08 20:12:57.391618
-4.2682033,2025-07-08,2025-07-15,sh.600085,2025-07-08 20:12:57.391618
