score,y,profit,time,target,code,predcit_time
-4.2634664,0.0029585361,0.0029585361,2025-06-13,2025-06-20,sh.600460,2025-06-20 20:13:26.396302
-3.9528162,0.035014033,0.035014033,2025-06-13,2025-06-20,sh.600482,2025-06-20 20:13:26.396302
-4.0014243,-0.04138857,-0.04138857,2025-06-13,2025-06-20,sh.600489,2025-06-20 20:13:26.396302
-4.0515313,-0.011976063,-0.011976063,2025-06-13,2025-06-20,sh.600515,2025-06-20 20:13:26.396302
-4.148737,-0.0023616552,-0.0023616552,2025-06-13,2025-06-20,sh.600519,2025-06-20 20:13:26.396302
-4.0380387,0.00031256676,0.00031256676,2025-06-13,2025-06-20,sh.600547,2025-06-20 20:13:26.396302
-3.86642,0.02702701,0.02702701,2025-06-13,2025-06-20,sh.600570,2025-06-20 20:13:26.396302
-3.768854,-0.003134787,-0.003134787,2025-06-13,2025-06-20,sh.600584,2025-06-20 20:13:26.396302
-3.9196413,-0.024608493,-0.024608493,2025-06-13,2025-06-20,sh.600585,2025-06-20 20:13:26.396302
-3.765381,-0.029074252,-0.029074252,2025-06-13,2025-06-20,sh.600588,2025-06-20 20:13:26.396302
-3.7906451,0.011337519,0.011337519,2025-06-13,2025-06-20,sh.600600,2025-06-20 20:13:26.396302
-3.6246579,-0.011438489,-0.011438489,2025-06-13,2025-06-20,sh.600660,2025-06-20 20:13:26.396302
-3.9194238,-0.013496876,-0.013496876,2025-06-13,2025-06-20,sh.600674,2025-06-20 20:13:26.396302
-3.781075,0.010638237,0.010638237,2025-06-13,2025-06-20,sh.600690,2025-06-20 20:13:26.396302
-3.707797,-0.0106086135,-0.0106086135,2025-06-13,2025-06-20,sh.600741,2025-06-20 20:13:26.396302
-4.088633,-0.027322412,-0.027322412,2025-06-13,2025-06-20,sh.600760,2025-06-20 20:13:26.396302
-3.690694,0.010706663,0.010706663,2025-06-13,2025-06-20,sh.600795,2025-06-20 20:13:26.396302
-3.862149,-0.018343866,-0.018343866,2025-06-13,2025-06-20,sh.600803,2025-06-20 20:13:26.396302
-3.8021433,0.032145023,0.032145023,2025-06-13,2025-06-20,sh.600809,2025-06-20 20:13:26.396302
-3.8812177,-0.03124994,-0.03124994,2025-06-13,2025-06-20,sh.600845,2025-06-20 20:13:26.396302
-3.842985,-0.015568793,-0.015568793,2025-06-13,2025-06-20,sh.600875,2025-06-20 20:13:26.396302
-3.8191984,-0.017207205,-0.017207205,2025-06-13,2025-06-20,sh.600886,2025-06-20 20:13:26.396302
-3.1160126,-0.010357201,-0.010357201,2025-06-13,2025-06-20,sh.600887,2025-06-20 20:13:26.396302
-3.9527156,-0.024343014,-0.024343014,2025-06-13,2025-06-20,sh.600893,2025-06-20 20:13:26.396302
-4.033588,0.0032657385,0.0032657385,2025-06-13,2025-06-20,sh.600900,2025-06-20 20:13:26.396302
-4.105014,0.029565215,0.029565215,2025-06-13,2025-06-20,sh.600919,2025-06-20 20:13:26.396302
-4.1604614,0.013922572,0.013922572,2025-06-13,2025-06-20,sh.600926,2025-06-20 20:13:26.396302
-3.9358923,-0.024109006,-0.024109006,2025-06-13,2025-06-20,sh.600958,2025-06-20 20:13:26.396302
-4.138649,0.008428693,0.008428693,2025-06-13,2025-06-20,sh.600989,2025-06-20 20:13:26.396302
-3.9605787,-0.0036013722,-0.0036013722,2025-06-13,2025-06-20,sh.600999,2025-06-20 20:13:26.396302
-3.9283082,0.010589957,0.010589957,2025-06-13,2025-06-20,sh.601006,2025-06-20 20:13:26.396302
-4.169207,0.009393692,0.009393692,2025-06-13,2025-06-20,sh.601009,2025-06-20 20:13:26.396302
-4.0640473,0.0020803213,0.0020803213,2025-06-13,2025-06-20,sh.601012,2025-06-20 20:13:26.396302
-3.8933225,-0.03287047,-0.03287047,2025-06-13,2025-06-20,sh.601021,2025-06-20 20:13:26.396302
-4.0992594,0.010699511,0.010699511,2025-06-13,2025-06-20,sh.601058,2025-06-20 20:13:26.396302
-4.0159516,-0.009393692,-0.009393692,2025-06-13,2025-06-20,sh.601066,2025-06-20 20:13:26.396302
-3.9428866,0.0030565262,0.0030565262,2025-06-13,2025-06-20,sh.601088,2025-06-20 20:13:26.396302
-3.776365,0.0070052147,0.0070052147,2025-06-13,2025-06-20,sh.601100,2025-06-20 20:13:26.396302
-4.0071864,-0.016709447,-0.016709447,2025-06-13,2025-06-20,sh.601111,2025-06-20 20:13:26.396302
-3.8716278,-0.03535354,-0.03535354,2025-06-13,2025-06-20,sh.601117,2025-06-20 20:13:26.396302
-3.9038632,0.0039764643,0.0039764643,2025-06-13,2025-06-20,sh.601127,2025-06-20 20:13:26.396302
-3.9119623,0.0004785061,0.0004785061,2025-06-13,2025-06-20,sh.601138,2025-06-20 20:13:26.396302
-3.985226,-0.02340424,-0.02340424,2025-06-13,2025-06-20,sh.601166,2025-06-20 20:13:26.396302
-4.0543475,0.0494591,0.0494591,2025-06-13,2025-06-20,sh.601169,2025-06-20 20:13:26.396302
-3.9031498,-0.018915474,-0.018915474,2025-06-13,2025-06-20,sh.601186,2025-06-20 20:13:26.396302
-3.9552672,0.009340644,0.009340644,2025-06-13,2025-06-20,sh.601211,2025-06-20 20:13:26.396302
-4.0271435,0.0015159845,0.0015159845,2025-06-13,2025-06-20,sh.601225,2025-06-20 20:13:26.396302
-3.8997562,0.039423108,0.039423108,2025-06-13,2025-06-20,sh.601229,2025-06-20 20:13:26.396302
-3.992236,-0.037662327,-0.037662327,2025-06-13,2025-06-20,sh.601238,2025-06-20 20:13:26.396302
-4.0129113,0.024999976,0.024999976,2025-06-13,2025-06-20,sh.601288,2025-06-20 20:13:26.396302
-4.071774,-0.023678422,-0.023678422,2025-06-13,2025-06-20,sh.601318,2025-06-20 20:13:26.396302
-3.9717214,-0.011764646,-0.011764646,2025-06-13,2025-06-20,sh.601319,2025-06-20 20:13:26.396302
-4.0799346,0.011703491,0.011703491,2025-06-13,2025-06-20,sh.601328,2025-06-20 20:13:26.396302
-3.8471603,0.0062066317,0.0062066317,2025-06-13,2025-06-20,sh.601336,2025-06-20 20:13:26.396302
-3.8398738,-0.015030086,-0.015030086,2025-06-13,2025-06-20,sh.601360,2025-06-20 20:13:26.396302
-4.0269914,-0.0199005,-0.0199005,2025-06-13,2025-06-20,sh.601377,2025-06-20 20:13:26.396302
-3.9382994,-0.025179863,-0.025179863,2025-06-13,2025-06-20,sh.601390,2025-06-20 20:13:26.396302
-4.0183926,0.028208733,0.028208733,2025-06-13,2025-06-20,sh.601398,2025-06-20 20:13:26.396302
-3.9414942,0.0,0.0,2025-06-13,2025-06-20,sh.601600,2025-06-20 20:13:26.396302
-3.9414604,-0.02589804,-0.02589804,2025-06-13,2025-06-20,sh.601601,2025-06-20 20:13:26.396302
-4.278852,-0.045776606,-0.045776606,2025-06-13,2025-06-20,sh.601607,2025-06-20 20:13:26.396302
-3.9627454,-0.020408154,-0.020408154,2025-06-13,2025-06-20,sh.601618,2025-06-20 20:13:26.396302
-3.9549649,-0.024691403,-0.024691403,2025-06-13,2025-06-20,sh.601628,2025-06-20 20:13:26.396302
-4.012644,-0.040454507,-0.040454507,2025-06-13,2025-06-20,sh.601633,2025-06-20 20:13:26.396302
-3.9723566,-0.0052539706,-0.0052539706,2025-06-13,2025-06-20,sh.601668,2025-06-20 20:13:26.396302
-3.903559,-0.024742246,-0.024742246,2025-06-13,2025-06-20,sh.601669,2025-06-20 20:13:26.396302
-3.9178083,-0.012352943,-0.012352943,2025-06-13,2025-06-20,sh.601688,2025-06-20 20:13:26.396302
-4.0354857,0.0015085936,0.0015085936,2025-06-13,2025-06-20,sh.601689,2025-06-20 20:13:26.396302
-3.8368566,-0.011948466,-0.011948466,2025-06-13,2025-06-20,sh.601699,2025-06-20 20:13:26.396302
-3.9465654,-0.027700841,-0.027700841,2025-06-13,2025-06-20,sh.601766,2025-06-20 20:13:26.396302
-4.038983,-0.023863673,-0.023863673,2025-06-13,2025-06-20,sh.601788,2025-06-20 20:13:26.396302
-4.074172,-0.071864486,-0.071864486,2025-06-13,2025-06-20,sh.601799,2025-06-20 20:13:26.396302
-3.9000092,-0.023728848,-0.023728848,2025-06-13,2025-06-20,sh.601800,2025-06-20 20:13:26.396302
-4.063716,0.009817719,0.009817719,2025-06-13,2025-06-20,sh.601808,2025-06-20 20:13:26.396302
-4.000399,0.014925361,0.014925361,2025-06-13,2025-06-20,sh.601818,2025-06-20 20:13:26.396302
-4.1660647,0.031925917,0.031925917,2025-06-13,2025-06-20,sh.601838,2025-06-20 20:13:26.396302
-4.054028,0.023359299,0.023359299,2025-06-13,2025-06-20,sh.601857,2025-06-20 20:13:26.396302
-3.9991329,-0.013342679,-0.013342679,2025-06-13,2025-06-20,sh.601865,2025-06-20 20:13:26.396302
-3.9227931,0.004426837,0.004426837,2025-06-13,2025-06-20,sh.601872,2025-06-20 20:13:26.396302
-3.637931,-0.017094016,-0.017094016,2025-06-13,2025-06-20,sh.601877,2025-06-20 20:13:26.396302
-3.9714563,-0.016022563,-0.016022563,2025-06-13,2025-06-20,sh.601878,2025-06-20 20:13:26.396302
-3.928919,-0.027811289,-0.027811289,2025-06-13,2025-06-20,sh.601881,2025-06-20 20:13:26.396302
-4.23076,-0.0102648735,-0.0102648735,2025-06-13,2025-06-20,sh.601888,2025-06-20 20:13:26.396302
-4.0292277,0.04138589,0.04138589,2025-06-13,2025-06-20,sh.601898,2025-06-20 20:13:26.396302
-4.1755877,-0.037597895,-0.037597895,2025-06-13,2025-06-20,sh.601899,2025-06-20 20:13:26.396302
-3.9801085,-0.025806487,-0.025806487,2025-06-13,2025-06-20,sh.601901,2025-06-20 20:13:26.396302
-4.1629343,-0.005558908,-0.005558908,2025-06-13,2025-06-20,sh.601919,2025-06-20 20:13:26.396302
-4.025154,0.04063201,0.04063201,2025-06-13,2025-06-20,sh.601939,2025-06-20 20:13:26.396302
-4.0049834,0.0063558817,0.0063558817,2025-06-13,2025-06-20,sh.601985,2025-06-20 20:13:26.396302
-4.023218,0.037453175,0.037453175,2025-06-13,2025-06-20,sh.601988,2025-06-20 20:13:26.396302
-3.9202988,-0.006761849,-0.006761849,2025-06-13,2025-06-20,sh.601989,2025-06-20 20:13:26.396302
-4.0078707,0.0491606,0.0491606,2025-06-13,2025-06-20,sh.601998,2025-06-20 20:13:26.396302
-4.2281065,-0.014016569,-0.014016569,2025-06-13,2025-06-20,sh.603019,2025-06-20 20:13:26.396302
-4.291298,-0.04819101,-0.04819101,2025-06-13,2025-06-20,sh.603259,2025-06-20 20:13:26.396302
-3.4288666,-0.014175236,-0.014175236,2025-06-13,2025-06-20,sh.603260,2025-06-20 20:13:26.396302
-3.8925111,-0.055758476,-0.055758476,2025-06-13,2025-06-20,sh.603288,2025-06-20 20:13:26.396302
-3.5969899,-0.030040741,-0.030040741,2025-06-13,2025-06-20,sh.603369,2025-06-20 20:13:26.396302
-4.1554723,0.012448788,0.012448788,2025-06-13,2025-06-20,sh.603501,2025-06-20 20:13:26.396302
-4.1652393,0.018171549,0.018171549,2025-06-13,2025-06-20,sh.603799,2025-06-20 20:13:26.396302
-3.9849784,0.016800046,0.016800046,2025-06-13,2025-06-20,sh.603806,2025-06-20 20:13:26.396302
-3.8251154,-0.0501917,-0.0501917,2025-06-13,2025-06-20,sh.603833,2025-06-20 20:13:26.396302
-3.6246123,0.031202674,0.031202674,2025-06-13,2025-06-20,sh.603986,2025-06-20 20:13:26.396302
-3.9826014,-0.017699122,-0.017699122,2025-06-13,2025-06-20,sh.603993,2025-06-20 20:13:26.396302
-3.3169363,0.010362744,0.010362744,2025-06-13,2025-06-20,sz.000001,2025-06-20 20:13:26.396302
-4.38071,-0.017080724,-0.017080724,2025-06-13,2025-06-20,sz.000002,2025-06-20 20:13:26.396302
-4.062574,-0.011118233,-0.011118233,2025-06-13,2025-06-20,sz.000063,2025-06-20 20:13:26.396302
-4.011021,0.0069767237,0.0069767237,2025-06-13,2025-06-20,sz.000100,2025-06-20 20:13:26.396302
-3.7730224,-0.0070225,-0.0070225,2025-06-13,2025-06-20,sz.000157,2025-06-20 20:13:26.396302
-3.9255693,-0.014432967,-0.014432967,2025-06-13,2025-06-20,sz.000166,2025-06-20 20:13:26.396302
-3.7049787,-0.014580786,-0.014580786,2025-06-13,2025-06-20,sz.000301,2025-06-20 20:13:26.396302
-3.7856562,-0.0018186569,-0.0018186569,2025-06-13,2025-06-20,sz.000333,2025-06-20 20:13:26.396302
-3.984265,-0.018733859,-0.018733859,2025-06-13,2025-06-20,sz.000338,2025-06-20 20:13:26.396302
-3.6186352,0.0074146986,0.0074146986,2025-06-13,2025-06-20,sz.000408,2025-06-20 20:13:26.396302
-3.7351425,-0.03759396,-0.03759396,2025-06-13,2025-06-20,sz.000425,2025-06-20 20:13:26.396302
-3.8423746,-0.026017666,-0.026017666,2025-06-13,2025-06-20,sz.000538,2025-06-20 20:13:26.396302
-4.3877673,0.0176934,0.0176934,2025-06-13,2025-06-20,sz.000568,2025-06-20 20:13:26.396302
-3.9162414,0.005549431,0.005549431,2025-06-13,2025-06-20,sz.000596,2025-06-20 20:13:26.396302
-3.870282,-0.009873033,-0.009873033,2025-06-13,2025-06-20,sz.000617,2025-06-20 20:13:26.396302
-4.15601,-0.041763365,-0.041763365,2025-06-13,2025-06-20,sz.000625,2025-06-20 20:13:26.396302
-3.6736581,-0.012158096,-0.012158096,2025-06-13,2025-06-20,sz.000630,2025-06-20 20:13:26.396302
-4.282223,-0.018699884,-0.018699884,2025-06-13,2025-06-20,sz.000651,2025-06-20 20:13:26.396302
-3.657364,-0.09593129,-0.09593129,2025-06-13,2025-06-20,sz.000661,2025-06-20 20:13:26.396302
-4.082152,-0.018884122,-0.018884122,2025-06-13,2025-06-20,sz.000708,2025-06-20 20:13:26.396302
-3.985975,0.007712126,0.007712126,2025-06-13,2025-06-20,sz.000725,2025-06-20 20:13:26.396302
-3.8767962,-0.03122598,-0.03122598,2025-06-13,2025-06-20,sz.000768,2025-06-20 20:13:26.396302
-3.6866336,-0.02160871,-0.02160871,2025-06-13,2025-06-20,sz.000776,2025-06-20 20:13:26.396302
-4.0146494,-0.040620446,-0.040620446,2025-06-13,2025-06-20,sz.000786,2025-06-20 20:13:26.396302
-3.636505,-0.019207656,-0.019207656,2025-06-13,2025-06-20,sz.000792,2025-06-20 20:13:26.396302
-4.0412946,-0.01866448,-0.01866448,2025-06-13,2025-06-20,sz.000800,2025-06-20 20:13:26.396302
-4.2200546,-0.031150639,-0.031150639,2025-06-13,2025-06-20,sz.000807,2025-06-20 20:13:26.396302
-3.256799,-0.013599753,-0.013599753,2025-06-13,2025-06-20,sz.000858,2025-06-20 20:13:26.396302
-4.1843705,-0.03124994,-0.03124994,2025-06-13,2025-06-20,sz.000876,2025-06-20 20:13:26.396302
-3.918267,-0.0077109933,-0.0077109933,2025-06-13,2025-06-20,sz.000895,2025-06-20 20:13:26.396302
-3.912811,-0.017226577,-0.017226577,2025-06-13,2025-06-20,sz.000938,2025-06-20 20:13:26.396302
-4.247461,-0.07564539,-0.07564539,2025-06-13,2025-06-20,sz.000963,2025-06-20 20:13:26.396302
-4.1518154,-0.05353731,-0.05353731,2025-06-13,2025-06-20,sz.000975,2025-06-20 20:13:26.396302
-3.9101498,-0.010448694,-0.010448694,2025-06-13,2025-06-20,sz.000977,2025-06-20 20:13:26.396302
-3.745773,-0.01700157,-0.01700157,2025-06-13,2025-06-20,sz.000983,2025-06-20 20:13:26.396302
-4.346012,-0.025592387,-0.025592387,2025-06-13,2025-06-20,sz.000999,2025-06-20 20:13:26.396302
-3.996627,-0.013877571,-0.013877571,2025-06-13,2025-06-20,sz.001965,2025-06-20 20:13:26.396302
-3.940841,0.001175046,0.001175046,2025-06-13,2025-06-20,sz.001979,2025-06-20 20:13:26.396302
-4.154034,-0.018661737,-0.018661737,2025-06-13,2025-06-20,sz.002001,2025-06-20 20:13:26.396302
-3.5564272,-0.018258333,-0.018258333,2025-06-13,2025-06-20,sz.002027,2025-06-20 20:13:26.396302
-4.0559626,0.010506034,0.010506034,2025-06-13,2025-06-20,sz.002028,2025-06-20 20:13:26.396302
-3.6628091,0.0025818348,0.0025818348,2025-06-13,2025-06-20,sz.002049,2025-06-20 20:13:26.396302
-3.6940043,0.021377683,0.021377683,2025-06-13,2025-06-20,sz.002050,2025-06-20 20:13:26.396302
-4.291124,0.06434643,0.06434643,2025-06-13,2025-06-20,sz.002074,2025-06-20 20:13:26.396302
-3.9805925,-0.0122615695,-0.0122615695,2025-06-13,2025-06-20,sz.002129,2025-06-20 20:13:26.396302
-3.971431,0.0,0.0,2025-06-13,2025-06-20,sz.002142,2025-06-20 20:13:26.396302
-3.9376247,-0.01682973,-0.01682973,2025-06-13,2025-06-20,sz.002179,2025-06-20 20:13:26.396302
-3.8870242,-0.012750447,-0.012750447,2025-06-13,2025-06-20,sz.002180,2025-06-20 20:13:26.396302
-4.0760736,-0.020058513,-0.020058513,2025-06-13,2025-06-20,sz.002230,2025-06-20 20:13:26.396302
-3.6594393,-0.00065618753,-0.00065618753,2025-06-13,2025-06-20,sz.002236,2025-06-20 20:13:26.396302
-4.1164765,0.05134046,0.05134046,2025-06-13,2025-06-20,sz.002241,2025-06-20 20:13:26.396302
-4.1926656,-0.010159731,-0.010159731,2025-06-13,2025-06-20,sz.002252,2025-06-20 20:13:26.396302
-3.9463003,0.032586575,0.032586575,2025-06-13,2025-06-20,sz.002304,2025-06-20 20:13:26.396302
-4.1831427,-0.023166597,-0.023166597,2025-06-13,2025-06-20,sz.002311,2025-06-20 20:13:26.396302
-4.153093,0.009185553,0.009185553,2025-06-13,2025-06-20,sz.002352,2025-06-20 20:13:26.396302
-4.242191,0.024430037,0.024430037,2025-06-13,2025-06-20,sz.002371,2025-06-20 20:13:26.396302
-4.01181,-0.015489936,-0.015489936,2025-06-13,2025-06-20,sz.002415,2025-06-20 20:13:26.396302
-3.7805068,-0.05818379,-0.05818379,2025-06-13,2025-06-20,sz.002422,2025-06-20 20:13:26.396302
-4.1387305,-0.00942409,-0.00942409,2025-06-13,2025-06-20,sz.002459,2025-06-20 20:13:26.396302
-4.356503,-0.013367236,-0.013367236,2025-06-13,2025-06-20,sz.002460,2025-06-20 20:13:26.396302
-4.2129493,0.14085972,0.14085972,2025-06-13,2025-06-20,sz.002463,2025-06-20 20:13:26.396302
-3.7402923,-0.018211901,-0.018211901,2025-06-13,2025-06-20,sz.002466,2025-06-20 20:13:26.396302
-3.8208487,0.044800043,0.044800043,2025-06-13,2025-06-20,sz.002475,2025-06-20 20:13:26.396302
-4.0593557,-0.054906547,-0.054906547,2025-06-13,2025-06-20,sz.002493,2025-06-20 20:13:26.396302
-3.817688,-0.017254353,-0.017254353,2025-06-13,2025-06-20,sz.002594,2025-06-20 20:13:26.396302
-3.9520433,0.02075708,0.02075708,2025-06-13,2025-06-20,sz.002600,2025-06-20 20:13:26.396302
-4.0629845,-0.02439022,-0.02439022,2025-06-13,2025-06-20,sz.002601,2025-06-20 20:13:26.396302
-3.9895403,-0.04713607,-0.04713607,2025-06-13,2025-06-20,sz.002648,2025-06-20 20:13:26.396302
-4.0478816,-0.025102139,-0.025102139,2025-06-13,2025-06-20,sz.002709,2025-06-20 20:13:26.396302
-4.249807,-0.031749666,-0.031749666,2025-06-13,2025-06-20,sz.002714,2025-06-20 20:13:26.396302
-3.9382374,0.007240176,0.007240176,2025-06-13,2025-06-20,sz.002736,2025-06-20 20:13:26.396302
-4.1332083,0.068900585,0.068900585,2025-06-13,2025-06-20,sz.002916,2025-06-20 20:13:26.396302
-4.213906,0.0033656359,0.0033656359,2025-06-13,2025-06-20,sz.002920,2025-06-20 20:13:26.396302
-4.0152364,0.047828913,0.047828913,2025-06-13,2025-06-20,sz.002938,2025-06-20 20:13:26.396302
-4.3104243,-0.008882582,-0.008882582,2025-06-13,2025-06-20,sz.300014,2025-06-20 20:13:26.396302
-3.7488186,-0.026186585,-0.026186585,2025-06-13,2025-06-20,sz.300015,2025-06-20 20:13:26.396302
-4.6557884,-0.03579104,-0.03579104,2025-06-13,2025-06-20,sz.300033,2025-06-20 20:13:26.396302
-4.2051225,-0.015471101,-0.015471101,2025-06-13,2025-06-20,sz.300059,2025-06-20 20:13:26.396302
-4.1465726,0.0073839426,0.0073839426,2025-06-13,2025-06-20,sz.300122,2025-06-20 20:13:26.396302
-3.9054196,-0.030255556,-0.030255556,2025-06-13,2025-06-20,sz.300124,2025-06-20 20:13:26.396302
-4.455078,0.005608082,0.005608082,2025-06-13,2025-06-20,sz.300274,2025-06-20 20:13:26.396302
-4.50735,0.1189183,0.1189183,2025-06-13,2025-06-20,sz.300308,2025-06-20 20:13:26.396302
-3.9899776,-0.02963239,-0.02963239,2025-06-13,2025-06-20,sz.300316,2025-06-20 20:13:26.396302
-4.0194755,-0.054712653,-0.054712653,2025-06-13,2025-06-20,sz.300347,2025-06-20 20:13:26.396302
-4.4192486,0.035797,0.035797,2025-06-13,2025-06-20,sz.300394,2025-06-20 20:13:26.396302
-3.6737876,-0.0050078034,-0.0050078034,2025-06-13,2025-06-20,sz.300408,2025-06-20 20:13:26.396302
-3.6515841,-0.0321849,-0.0321849,2025-06-13,2025-06-20,sz.300413,2025-06-20 20:13:26.396302
-3.7122161,0.007063985,0.007063985,2025-06-13,2025-06-20,sz.300418,2025-06-20 20:13:26.396302
-3.8143985,0.04557109,0.04557109,2025-06-13,2025-06-20,sz.300433,2025-06-20 20:13:26.396302
-4.0264955,0.011805534,0.011805534,2025-06-13,2025-06-20,sz.300442,2025-06-20 20:13:26.396302
-4.170173,-0.03340882,-0.03340882,2025-06-13,2025-06-20,sz.300498,2025-06-20 20:13:26.396302
-4.6012735,0.13913035,0.13913035,2025-06-13,2025-06-20,sz.300502,2025-06-20 20:13:26.396302
-4.045109,0.01167202,0.01167202,2025-06-13,2025-06-20,sz.300628,2025-06-20 20:13:26.396302
-3.1899664,-0.23769236,-0.23769236,2025-06-13,2025-06-20,sz.300661,2025-06-20 20:13:26.396302
-4.0199347,-0.028767109,-0.028767109,2025-06-13,2025-06-20,sz.300750,2025-06-20 20:13:26.396302
-3.9266126,-0.05877614,-0.05877614,2025-06-13,2025-06-20,sz.300759,2025-06-20 20:13:26.396302
-4.4734,-0.047538757,-0.047538757,2025-06-13,2025-06-20,sz.300760,2025-06-20 20:13:26.396302
