score,time,target,code,predcit_time
-3.599314,2025-08-12,2025-08-19,sh.600000,2025-08-12 20:12:27.534046
-3.4250662,2025-08-12,2025-08-19,sh.600009,2025-08-12 20:12:27.534046
-4.3970056,2025-08-12,2025-08-19,sh.600010,2025-08-12 20:12:27.534046
-4.029387,2025-08-12,2025-08-19,sh.600011,2025-08-12 20:12:27.534046
-3.8807895,2025-08-12,2025-08-19,sh.600015,2025-08-12 20:12:27.534046
-3.6814864,2025-08-12,2025-08-19,sh.600016,2025-08-12 20:12:27.534046
-4.1543584,2025-08-12,2025-08-19,sh.600018,2025-08-12 20:12:27.534046
-4.3605294,2025-08-12,2025-08-19,sh.600019,2025-08-12 20:12:27.534046
-4.1372633,2025-08-12,2025-08-19,sh.600023,2025-08-12 20:12:27.534046
-4.152786,2025-08-12,2025-08-19,sh.600025,2025-08-12 20:12:27.534046
-4.151544,2025-08-12,2025-08-19,sh.600026,2025-08-12 20:12:27.534046
-4.1065483,2025-08-12,2025-08-19,sh.600027,2025-08-12 20:12:27.534046
-4.0916214,2025-08-12,2025-08-19,sh.600028,2025-08-12 20:12:27.534046
-3.9755065,2025-08-12,2025-08-19,sh.600029,2025-08-12 20:12:27.534046
-4.0864043,2025-08-12,2025-08-19,sh.600030,2025-08-12 20:12:27.534046
-4.03952,2025-08-12,2025-08-19,sh.600031,2025-08-12 20:12:27.534046
-3.700693,2025-08-12,2025-08-19,sh.600036,2025-08-12 20:12:27.534046
-3.832659,2025-08-12,2025-08-19,sh.600039,2025-08-12 20:12:27.534046
-3.9177177,2025-08-12,2025-08-19,sh.600048,2025-08-12 20:12:27.534046
-3.9538481,2025-08-12,2025-08-19,sh.600050,2025-08-12 20:12:27.534046
-4.076114,2025-08-12,2025-08-19,sh.600061,2025-08-12 20:12:27.534046
-4.1973734,2025-08-12,2025-08-19,sh.600066,2025-08-12 20:12:27.534046
-3.855718,2025-08-12,2025-08-19,sh.600085,2025-08-12 20:12:27.534046
-3.887244,2025-08-12,2025-08-19,sh.600089,2025-08-12 20:12:27.534046
-3.7040284,2025-08-12,2025-08-19,sh.600104,2025-08-12 20:12:27.534046
-4.2837596,2025-08-12,2025-08-19,sh.600111,2025-08-12 20:12:27.534046
-3.9597561,2025-08-12,2025-08-19,sh.600115,2025-08-12 20:12:27.534046
-4.268759,2025-08-12,2025-08-19,sh.600150,2025-08-12 20:12:27.534046
-4.251182,2025-08-12,2025-08-19,sh.600160,2025-08-12 20:12:27.534046
-3.7961047,2025-08-12,2025-08-19,sh.600161,2025-08-12 20:12:27.534046
-4.1539187,2025-08-12,2025-08-19,sh.600176,2025-08-12 20:12:27.534046
-3.7707808,2025-08-12,2025-08-19,sh.600183,2025-08-12 20:12:27.534046
-4.370746,2025-08-12,2025-08-19,sh.600188,2025-08-12 20:12:27.534046
-4.10452,2025-08-12,2025-08-19,sh.600196,2025-08-12 20:12:27.534046
-4.272944,2025-08-12,2025-08-19,sh.600219,2025-08-12 20:12:27.534046
-4.1377788,2025-08-12,2025-08-19,sh.600233,2025-08-12 20:12:27.534046
-4.5295296,2025-08-12,2025-08-19,sh.600276,2025-08-12 20:12:27.534046
-3.7120485,2025-08-12,2025-08-19,sh.600309,2025-08-12 20:12:27.534046
-3.9567344,2025-08-12,2025-08-19,sh.600332,2025-08-12 20:12:27.534046
-4.2243147,2025-08-12,2025-08-19,sh.600346,2025-08-12 20:12:27.534046
-4.0676804,2025-08-12,2025-08-19,sh.600362,2025-08-12 20:12:27.534046
-4.0933924,2025-08-12,2025-08-19,sh.600372,2025-08-12 20:12:27.534046
-4.112579,2025-08-12,2025-08-19,sh.600377,2025-08-12 20:12:27.534046
-3.8794389,2025-08-12,2025-08-19,sh.600406,2025-08-12 20:12:27.534046
-4.422707,2025-08-12,2025-08-19,sh.600415,2025-08-12 20:12:27.534046
-4.3678355,2025-08-12,2025-08-19,sh.600426,2025-08-12 20:12:27.534046
-4.049494,2025-08-12,2025-08-19,sh.600436,2025-08-12 20:12:27.534046
-3.7846239,2025-08-12,2025-08-19,sh.600438,2025-08-12 20:12:27.534046
-3.7136242,2025-08-12,2025-08-19,sh.600460,2025-08-12 20:12:27.534046
-4.1106086,2025-08-12,2025-08-19,sh.600482,2025-08-12 20:12:27.534046
-3.8643148,2025-08-12,2025-08-19,sh.600489,2025-08-12 20:12:27.534046
-3.9123142,2025-08-12,2025-08-19,sh.600515,2025-08-12 20:12:27.534046
-3.5834305,2025-08-12,2025-08-19,sh.600519,2025-08-12 20:12:27.534046
-3.8575914,2025-08-12,2025-08-19,sh.600547,2025-08-12 20:12:27.534046
-4.047038,2025-08-12,2025-08-19,sh.600570,2025-08-12 20:12:27.534046
-4.174713,2025-08-12,2025-08-19,sh.600584,2025-08-12 20:12:27.534046
-4.1626854,2025-08-12,2025-08-19,sh.600585,2025-08-12 20:12:27.534046
-3.4600441,2025-08-12,2025-08-19,sh.600588,2025-08-12 20:12:27.534046
-3.8358014,2025-08-12,2025-08-19,sh.600600,2025-08-12 20:12:27.534046
-3.6487257,2025-08-12,2025-08-19,sh.600660,2025-08-12 20:12:27.534046
-4.2599044,2025-08-12,2025-08-19,sh.600674,2025-08-12 20:12:27.534046
-3.7370446,2025-08-12,2025-08-19,sh.600690,2025-08-12 20:12:27.534046
-3.4721458,2025-08-12,2025-08-19,sh.600741,2025-08-12 20:12:27.534046
-3.9174783,2025-08-12,2025-08-19,sh.600760,2025-08-12 20:12:27.534046
-4.309184,2025-08-12,2025-08-19,sh.600795,2025-08-12 20:12:27.534046
-4.13383,2025-08-12,2025-08-19,sh.600803,2025-08-12 20:12:27.534046
-4.128132,2025-08-12,2025-08-19,sh.600809,2025-08-12 20:12:27.534046
-3.7453685,2025-08-12,2025-08-19,sh.600845,2025-08-12 20:12:27.534046
-3.9201744,2025-08-12,2025-08-19,sh.600875,2025-08-12 20:12:27.534046
-4.2897277,2025-08-12,2025-08-19,sh.600886,2025-08-12 20:12:27.534046
-3.566085,2025-08-12,2025-08-19,sh.600887,2025-08-12 20:12:27.534046
-3.984965,2025-08-12,2025-08-19,sh.600893,2025-08-12 20:12:27.534046
-4.0654755,2025-08-12,2025-08-19,sh.600900,2025-08-12 20:12:27.534046
-3.9666054,2025-08-12,2025-08-19,sh.600919,2025-08-12 20:12:27.534046
-3.9841135,2025-08-12,2025-08-19,sh.600926,2025-08-12 20:12:27.534046
-4.201663,2025-08-12,2025-08-19,sh.600958,2025-08-12 20:12:27.534046
-4.1149096,2025-08-12,2025-08-19,sh.600989,2025-08-12 20:12:27.534046
-3.9663408,2025-08-12,2025-08-19,sh.600999,2025-08-12 20:12:27.534046
-3.953677,2025-08-12,2025-08-19,sh.601006,2025-08-12 20:12:27.534046
-4.062734,2025-08-12,2025-08-19,sh.601009,2025-08-12 20:12:27.534046
-3.15001,2025-08-12,2025-08-19,sh.601012,2025-08-12 20:12:27.534046
-3.7281632,2025-08-12,2025-08-19,sh.601021,2025-08-12 20:12:27.534046
-4.0448756,2025-08-12,2025-08-19,sh.601058,2025-08-12 20:12:27.534046
-4.0496817,2025-08-12,2025-08-19,sh.601066,2025-08-12 20:12:27.534046
-4.1280837,2025-08-12,2025-08-19,sh.601088,2025-08-12 20:12:27.534046
-4.164143,2025-08-12,2025-08-19,sh.601100,2025-08-12 20:12:27.534046
-3.9730937,2025-08-12,2025-08-19,sh.601111,2025-08-12 20:12:27.534046
-4.238351,2025-08-12,2025-08-19,sh.601117,2025-08-12 20:12:27.534046
-4.7905807,2025-08-12,2025-08-19,sh.601127,2025-08-12 20:12:27.534046
-4.125166,2025-08-12,2025-08-19,sh.601138,2025-08-12 20:12:27.534046
-3.6812594,2025-08-12,2025-08-19,sh.601166,2025-08-12 20:12:27.534046
-3.8976853,2025-08-12,2025-08-19,sh.601169,2025-08-12 20:12:27.534046
-3.99658,2025-08-12,2025-08-19,sh.601186,2025-08-12 20:12:27.534046
-4.0546713,2025-08-12,2025-08-19,sh.601211,2025-08-12 20:12:27.534046
-4.1697173,2025-08-12,2025-08-19,sh.601225,2025-08-12 20:12:27.534046
-3.868614,2025-08-12,2025-08-19,sh.601229,2025-08-12 20:12:27.534046
-3.9601796,2025-08-12,2025-08-19,sh.601236,2025-08-12 20:12:27.534046
-4.204866,2025-08-12,2025-08-19,sh.601238,2025-08-12 20:12:27.534046
-4.0066004,2025-08-12,2025-08-19,sh.601288,2025-08-12 20:12:27.534046
-3.9480941,2025-08-12,2025-08-19,sh.601318,2025-08-12 20:12:27.534046
-3.9673946,2025-08-12,2025-08-19,sh.601319,2025-08-12 20:12:27.534046
-3.959585,2025-08-12,2025-08-19,sh.601328,2025-08-12 20:12:27.534046
-3.750417,2025-08-12,2025-08-19,sh.601336,2025-08-12 20:12:27.534046
-4.0244694,2025-08-12,2025-08-19,sh.601360,2025-08-12 20:12:27.534046
-4.061624,2025-08-12,2025-08-19,sh.601377,2025-08-12 20:12:27.534046
-4.051393,2025-08-12,2025-08-19,sh.601390,2025-08-12 20:12:27.534046
-3.9834616,2025-08-12,2025-08-19,sh.601398,2025-08-12 20:12:27.534046
-4.3522964,2025-08-12,2025-08-19,sh.601600,2025-08-12 20:12:27.534046
-3.7930105,2025-08-12,2025-08-19,sh.601601,2025-08-12 20:12:27.534046
-4.146832,2025-08-12,2025-08-19,sh.601607,2025-08-12 20:12:27.534046
-4.130345,2025-08-12,2025-08-19,sh.601618,2025-08-12 20:12:27.534046
-3.884092,2025-08-12,2025-08-19,sh.601628,2025-08-12 20:12:27.534046
-3.885657,2025-08-12,2025-08-19,sh.601633,2025-08-12 20:12:27.534046
-3.9749143,2025-08-12,2025-08-19,sh.601668,2025-08-12 20:12:27.534046
-4.144653,2025-08-12,2025-08-19,sh.601669,2025-08-12 20:12:27.534046
-4.05419,2025-08-12,2025-08-19,sh.601688,2025-08-12 20:12:27.534046
-3.9015968,2025-08-12,2025-08-19,sh.601689,2025-08-12 20:12:27.534046
-3.9834044,2025-08-12,2025-08-19,sh.601698,2025-08-12 20:12:27.534046
-4.22693,2025-08-12,2025-08-19,sh.601699,2025-08-12 20:12:27.534046
-4.0396633,2025-08-12,2025-08-19,sh.601766,2025-08-12 20:12:27.534046
-4.074633,2025-08-12,2025-08-19,sh.601788,2025-08-12 20:12:27.534046
-3.7558086,2025-08-12,2025-08-19,sh.601799,2025-08-12 20:12:27.534046
-4.1665034,2025-08-12,2025-08-19,sh.601800,2025-08-12 20:12:27.534046
-3.9809902,2025-08-12,2025-08-19,sh.601808,2025-08-12 20:12:27.534046
-3.9629066,2025-08-12,2025-08-19,sh.601818,2025-08-12 20:12:27.534046
-4.0278287,2025-08-12,2025-08-19,sh.601838,2025-08-12 20:12:27.534046
