score,y,profit,time,target,code,predcit_time
-4.0345206,0.029109597,0.029109597,2025-06-25,2025-07-02,sh.600372,2025-07-02 20:13:38.452612
-4.0385556,-0.015903234,-0.015903234,2025-06-25,2025-07-02,sh.600377,2025-07-02 20:13:38.452612
-3.9078636,-0.008844912,-0.008844912,2025-06-25,2025-07-02,sh.600406,2025-07-02 20:13:38.452612
-4.500053,-0.11775446,-0.11775446,2025-06-25,2025-07-02,sh.600415,2025-07-02 20:13:38.452612
-4.114803,0.0023727417,0.0023727417,2025-06-25,2025-07-02,sh.600426,2025-07-02 20:13:38.452612
-3.8628762,-0.011240423,-0.011240423,2025-06-25,2025-07-02,sh.600436,2025-07-02 20:13:38.452612
-3.8283203,0.05296743,0.05296743,2025-06-25,2025-07-02,sh.600438,2025-07-02 20:13:38.452612
-4.1165075,6.556511e-06,6.556511e-06,2025-06-25,2025-07-02,sh.600460,2025-07-02 20:13:38.452612
-3.9576628,0.03954804,0.03954804,2025-06-25,2025-07-02,sh.600482,2025-07-02 20:13:38.452612
-3.9263632,0.0355649,0.0355649,2025-06-25,2025-07-02,sh.600489,2025-07-02 20:13:38.452612
-4.0080457,0.029069662,0.029069662,2025-06-25,2025-07-02,sh.600515,2025-07-02 20:13:38.452612
-4.113953,0.0008804798,0.0008804798,2025-06-25,2025-07-02,sh.600519,2025-07-02 20:13:38.452612
-4.0584946,0.035937548,0.035937548,2025-06-25,2025-07-02,sh.600547,2025-07-02 20:13:38.452612
-3.9464195,-0.0065014362,-0.0065014362,2025-06-25,2025-07-02,sh.600570,2025-07-02 20:13:38.452612
-4.0216403,0.0180614,0.0180614,2025-06-25,2025-07-02,sh.600584,2025-07-02 20:13:38.452612
-3.7742403,0.0022634268,0.0022634268,2025-06-25,2025-07-02,sh.600585,2025-07-02 20:13:38.452612
-3.9197004,-0.0053231716,-0.0053231716,2025-06-25,2025-07-02,sh.600588,2025-07-02 20:13:38.452612
-3.9154098,0.0040723085,0.0040723085,2025-06-25,2025-07-02,sh.600600,2025-07-02 20:13:38.452612
-3.9093304,-0.022245288,-0.022245288,2025-06-25,2025-07-02,sh.600660,2025-07-02 20:13:38.452612
-3.7981937,0.019290686,0.019290686,2025-06-25,2025-07-02,sh.600674,2025-07-02 20:13:38.452612
-3.7870698,-0.0064179897,-0.0064179897,2025-06-25,2025-07-02,sh.600690,2025-07-02 20:13:38.452612
-3.6801383,-0.017689347,-0.017689347,2025-06-25,2025-07-02,sh.600741,2025-07-02 20:13:38.452612
-4.0428667,0.06842697,0.06842697,2025-06-25,2025-07-02,sh.600760,2025-07-02 20:13:38.452612
-3.606478,0.041666746,0.041666746,2025-06-25,2025-07-02,sh.600795,2025-07-02 20:13:38.452612
-3.9173067,0.0010660887,0.0010660887,2025-06-25,2025-07-02,sh.600803,2025-07-02 20:13:38.452612
-3.9138768,-0.024608552,-0.024608552,2025-06-25,2025-07-02,sh.600809,2025-07-02 20:13:38.452612
-3.8975284,-0.013102233,-0.013102233,2025-06-25,2025-07-02,sh.600845,2025-07-02 20:13:38.452612
-3.7875137,0.015105844,0.015105844,2025-06-25,2025-07-02,sh.600875,2025-07-02 20:13:38.452612
-3.7422993,0.010094285,0.010094285,2025-06-25,2025-07-02,sh.600886,2025-07-02 20:13:38.452612
-3.0552888,-0.0010803342,-0.0010803342,2025-06-25,2025-07-02,sh.600887,2025-07-02 20:13:38.452612
-3.8447306,0.048298836,0.048298836,2025-06-25,2025-07-02,sh.600893,2025-07-02 20:13:38.452612
-3.9222662,-0.015543997,-0.015543997,2025-06-25,2025-07-02,sh.600900,2025-07-02 20:13:38.452612
-4.0569053,-0.0016448498,-0.0016448498,2025-06-25,2025-07-02,sh.600919,2025-07-02 20:13:38.452612
-4.0947814,-0.006892562,-0.006892562,2025-06-25,2025-07-02,sh.600926,2025-07-02 20:13:38.452612
-3.9327428,-0.019238055,-0.019238055,2025-06-25,2025-07-02,sh.600958,2025-07-02 20:13:38.452612
-4.056714,0.0061843395,0.0061843395,2025-06-25,2025-07-02,sh.600989,2025-07-02 20:13:38.452612
-3.9640143,-0.019673944,-0.019673944,2025-06-25,2025-07-02,sh.600999,2025-07-02 20:13:38.452612
-3.9146621,-0.016467094,-0.016467094,2025-06-25,2025-07-02,sh.601006,2025-07-02 20:13:38.452612
-4.22374,0.00505054,0.00505054,2025-06-25,2025-07-02,sh.601009,2025-07-02 20:13:38.452612
-4.0656905,0.021857858,0.021857858,2025-06-25,2025-07-02,sh.601012,2025-07-02 20:13:38.452612
-4.007013,-0.023362815,-0.023362815,2025-06-25,2025-07-02,sh.601021,2025-07-02 20:13:38.452612
-4.056462,0.044550538,0.044550538,2025-06-25,2025-07-02,sh.601058,2025-07-02 20:13:38.452612
-3.9987705,-0.024877667,-0.024877667,2025-06-25,2025-07-02,sh.601066,2025-07-02 20:13:38.452612
-3.9567287,0.019676208,0.019676208,2025-06-25,2025-07-02,sh.601088,2025-07-02 20:13:38.452612
-3.92712,0.0034810305,0.0034810305,2025-06-25,2025-07-02,sh.601100,2025-07-02 20:13:38.452612
-3.9760325,-0.0138888955,-0.0138888955,2025-06-25,2025-07-02,sh.601111,2025-07-02 20:13:38.452612
-3.852236,-0.017971694,-0.017971694,2025-06-25,2025-07-02,sh.601117,2025-07-02 20:13:38.452612
-3.537094,0.009539962,0.009539962,2025-06-25,2025-07-02,sh.601127,2025-07-02 20:13:38.452612
-3.956724,0.010486126,0.010486126,2025-06-25,2025-07-02,sh.601138,2025-07-02 20:13:38.452612
-4.069197,-0.01704067,-0.01704067,2025-06-25,2025-07-02,sh.601166,2025-07-02 20:13:38.452612
-4.08652,0.0043165684,0.0043165684,2025-06-25,2025-07-02,sh.601169,2025-07-02 20:13:38.452612
-3.9101732,-0.006226659,-0.006226659,2025-06-25,2025-07-02,sh.601186,2025-07-02 20:13:38.452612
-3.9966896,-0.051256776,-0.051256776,2025-06-25,2025-07-02,sh.601211,2025-07-02 20:13:38.452612
-4.0155177,-0.0020725727,-0.0020725727,2025-06-25,2025-07-02,sh.601225,2025-07-02 20:13:38.452612
-3.8907924,-0.0073732734,-0.0073732734,2025-06-25,2025-07-02,sh.601229,2025-07-02 20:13:38.452612
-3.9676735,-0.011914909,-0.011914909,2025-06-25,2025-07-02,sh.601238,2025-07-02 20:13:38.452612
-4.022538,-0.008305669,-0.008305669,2025-06-25,2025-07-02,sh.601288,2025-07-02 20:13:38.452612
-4.106102,-0.009851277,-0.009851277,2025-06-25,2025-07-02,sh.601318,2025-07-02 20:13:38.452612
-3.9738152,-0.04600215,-0.04600215,2025-06-25,2025-07-02,sh.601319,2025-07-02 20:13:38.452612
-4.086386,-0.022836506,-0.022836506,2025-06-25,2025-07-02,sh.601328,2025-07-02 20:13:38.452612
-4.0452476,-0.031342864,-0.031342864,2025-06-25,2025-07-02,sh.601336,2025-07-02 20:13:38.452612
-3.9689538,0.0009862185,0.0009862185,2025-06-25,2025-07-02,sh.601360,2025-07-02 20:13:38.452612
-4.0092707,-0.026729584,-0.026729584,2025-06-25,2025-07-02,sh.601377,2025-07-02 20:13:38.452612
-3.9394138,-0.007104814,-0.007104814,2025-06-25,2025-07-02,sh.601390,2025-07-02 20:13:38.452612
-4.042994,0.001303792,0.001303792,2025-06-25,2025-07-02,sh.601398,2025-07-02 20:13:38.452612
-3.9394014,0.020231128,0.020231128,2025-06-25,2025-07-02,sh.601600,2025-07-02 20:13:38.452612
-4.07111,-0.01787597,-0.01787597,2025-06-25,2025-07-02,sh.601601,2025-07-02 20:13:38.452612
-4.2729363,0.005067587,0.005067587,2025-06-25,2025-07-02,sh.601607,2025-07-02 20:13:38.452612
-3.9389694,0.0033670664,0.0033670664,2025-06-25,2025-07-02,sh.601618,2025-07-02 20:13:38.452612
-4.0165877,-0.02521801,-0.02521801,2025-06-25,2025-07-02,sh.601628,2025-07-02 20:13:38.452612
-4.073735,-0.0069380403,-0.0069380403,2025-06-25,2025-07-02,sh.601633,2025-07-02 20:13:38.452612
-3.966276,-0.010291576,-0.010291576,2025-06-25,2025-07-02,sh.601668,2025-07-02 20:13:38.452612
-3.8801186,-0.00612247,-0.00612247,2025-06-25,2025-07-02,sh.601669,2025-07-02 20:13:38.452612
-3.9303172,-0.007230282,-0.007230282,2025-06-25,2025-07-02,sh.601688,2025-07-02 20:13:38.452612
-4.233639,-0.0388633,-0.0388633,2025-06-25,2025-07-02,sh.601689,2025-07-02 20:13:38.452612
-3.883302,0.0019211769,0.0019211769,2025-06-25,2025-07-02,sh.601699,2025-07-02 20:13:38.452612
-3.9811866,-0.008474529,-0.008474529,2025-06-25,2025-07-02,sh.601766,2025-07-02 20:13:38.452612
-4.0561604,-0.028384268,-0.028384268,2025-06-25,2025-07-02,sh.601788,2025-07-02 20:13:38.452612
-4.062737,-0.022003233,-0.022003233,2025-06-25,2025-07-02,sh.601799,2025-07-02 20:13:38.452612
-3.9053466,-0.014522135,-0.014522135,2025-06-25,2025-07-02,sh.601800,2025-07-02 20:13:38.452612
-3.916108,0.008727312,0.008727312,2025-06-25,2025-07-02,sh.601808,2025-07-02 20:13:38.452612
-4.0049663,-0.007075429,-0.007075429,2025-06-25,2025-07-02,sh.601818,2025-07-02 20:13:38.452612
-4.042993,-0.01019913,-0.01019913,2025-06-25,2025-07-02,sh.601838,2025-07-02 20:13:38.452612
-3.954879,-0.0057537556,-0.0057537556,2025-06-25,2025-07-02,sh.601857,2025-07-02 20:13:38.452612
-4.1180387,0.076551795,0.076551795,2025-06-25,2025-07-02,sh.601865,2025-07-02 20:13:38.452612
-3.8914933,0.0064516068,0.0064516068,2025-06-25,2025-07-02,sh.601872,2025-07-02 20:13:38.452612
-3.2213423,0.005757332,0.005757332,2025-06-25,2025-07-02,sh.601877,2025-07-02 20:13:38.452612
-4.010275,-0.021621644,-0.021621644,2025-06-25,2025-07-02,sh.601878,2025-07-02 20:13:38.452612
-3.951288,-0.028473794,-0.028473794,2025-06-25,2025-07-02,sh.601881,2025-07-02 20:13:38.452612
-3.9893568,-0.0106034875,-0.0106034875,2025-06-25,2025-07-02,sh.601888,2025-07-02 20:13:38.452612
-3.9714925,-0.017210126,-0.017210126,2025-06-25,2025-07-02,sh.601898,2025-07-02 20:13:38.452612
-4.1538076,0.04791999,0.04791999,2025-06-25,2025-07-02,sh.601899,2025-07-02 20:13:38.452612
-3.999797,-0.026022255,-0.026022255,2025-06-25,2025-07-02,sh.601901,2025-07-02 20:13:38.452612
-4.2819285,0.014608264,0.014608264,2025-06-25,2025-07-02,sh.601919,2025-07-02 20:13:38.452612
-4.0393343,0.02094245,0.02094245,2025-06-25,2025-07-02,sh.601939,2025-07-02 20:13:38.452612
-3.9448526,-0.008492589,-0.008492589,2025-06-25,2025-07-02,sh.601985,2025-07-02 20:13:38.452612
-4.01047,-0.019064188,-0.019064188,2025-06-25,2025-07-02,sh.601988,2025-07-02 20:13:38.452612
-3.9166105,0.044150114,0.044150114,2025-06-25,2025-07-02,sh.601989,2025-07-02 20:13:38.452612
-4.0095525,-0.011494219,-0.011494219,2025-06-25,2025-07-02,sh.601998,2025-07-02 20:13:38.452612
-4.3019433,0.010089159,0.010089159,2025-06-25,2025-07-02,sh.603019,2025-07-02 20:13:38.452612
-4.3363137,0.04674828,0.04674828,2025-06-25,2025-07-02,sh.603259,2025-07-02 20:13:38.452612
-3.5221198,0.029209971,0.029209971,2025-06-25,2025-07-02,sh.603260,2025-07-02 20:13:38.452612
-3.8259146,-0.007856071,-0.007856071,2025-06-25,2025-07-02,sh.603288,2025-07-02 20:13:38.452612
-3.8746784,-0.017315984,-0.017315984,2025-06-25,2025-07-02,sh.603369,2025-07-02 20:13:38.452612
-4.173343,-0.012057543,-0.012057543,2025-06-25,2025-07-02,sh.603501,2025-07-02 20:13:38.452612
-4.0911946,0.008535624,0.008535624,2025-06-25,2025-07-02,sh.603799,2025-07-02 20:13:38.452612
-3.525409,0.021110296,0.021110296,2025-06-25,2025-07-02,sh.603806,2025-07-02 20:13:38.452612
-3.926585,-0.003559947,-0.003559947,2025-06-25,2025-07-02,sh.603833,2025-07-02 20:13:38.452612
-4.378234,-0.017689288,-0.017689288,2025-06-25,2025-07-02,sh.603986,2025-07-02 20:13:38.452612
-3.9458482,0.10579932,0.10579932,2025-06-25,2025-07-02,sh.603993,2025-07-02 20:13:38.452612
-3.3491461,0.020729661,0.020729661,2025-06-25,2025-07-02,sz.000001,2025-07-02 20:13:38.452612
-4.537127,-0.010886431,-0.010886431,2025-06-25,2025-07-02,sz.000002,2025-07-02 20:13:38.452612
-4.1605716,0.008377314,0.008377314,2025-06-25,2025-07-02,sz.000063,2025-07-02 20:13:38.452612
-4.016664,0.0092378855,0.0092378855,2025-06-25,2025-07-02,sz.000100,2025-07-02 20:13:38.452612
-3.8701987,0.0,0.0,2025-06-25,2025-07-02,sz.000157,2025-07-02 20:13:38.452612
-3.911454,-0.017681718,-0.017681718,2025-06-25,2025-07-02,sz.000166,2025-07-02 20:13:38.452612
-3.645059,0.0155130625,0.0155130625,2025-06-25,2025-07-02,sz.000301,2025-07-02 20:13:38.452612
-3.7246466,-0.014621496,-0.014621496,2025-06-25,2025-07-02,sz.000333,2025-07-02 20:13:38.452612
-4.0819926,-0.023447335,-0.023447335,2025-06-25,2025-07-02,sz.000338,2025-07-02 20:13:38.452612
-3.667081,0.025580287,0.025580287,2025-06-25,2025-07-02,sz.000408,2025-07-02 20:13:38.452612
-4.0030546,0.0012755394,0.0012755394,2025-06-25,2025-07-02,sz.000425,2025-07-02 20:13:38.452612
-3.8737097,-0.0016111732,-0.0016111732,2025-06-25,2025-07-02,sz.000538,2025-07-02 20:13:38.452612
-4.4846716,-0.010554075,-0.010554075,2025-06-25,2025-07-02,sz.000568,2025-07-02 20:13:38.452612
-3.9480908,-0.013306141,-0.013306141,2025-06-25,2025-07-02,sz.000596,2025-07-02 20:13:38.452612
-4.001516,-0.036144555,-0.036144555,2025-06-25,2025-07-02,sz.000617,2025-07-02 20:13:38.452612
-3.9425886,-0.0046874285,-0.0046874285,2025-06-25,2025-07-02,sz.000625,2025-07-02 20:13:38.452612
-3.4915845,0.056249976,0.056249976,2025-06-25,2025-07-02,sz.000630,2025-07-02 20:13:38.452612
-3.722246,0.0039674044,0.0039674044,2025-06-25,2025-07-02,sz.000651,2025-07-02 20:13:38.452612
-3.280566,0.011020064,0.011020064,2025-06-25,2025-07-02,sz.000661,2025-07-02 20:13:38.452612
-3.9076278,0.02168262,0.02168262,2025-06-25,2025-07-02,sz.000708,2025-07-02 20:13:38.452612
-4.0265956,0.0075757504,0.0075757504,2025-06-25,2025-07-02,sz.000725,2025-07-02 20:13:38.452612
-4.0252004,0.040288806,0.040288806,2025-06-25,2025-07-02,sz.000768,2025-07-02 20:13:38.452612
-3.5723197,-0.012502193,-0.012502193,2025-06-25,2025-07-02,sz.000776,2025-07-02 20:13:38.452612
-4.014809,-0.0011299253,-0.0011299253,2025-06-25,2025-07-02,sz.000786,2025-07-02 20:13:38.452612
-4.169034,0.025301218,0.025301218,2025-06-25,2025-07-02,sz.000792,2025-07-02 20:13:38.452612
-4.0592217,0.01603496,0.01603496,2025-06-25,2025-07-02,sz.000800,2025-07-02 20:13:38.452612
-4.1667686,0.07817578,0.07817578,2025-06-25,2025-07-02,sz.000807,2025-07-02 20:13:38.452612
-2.9140513,-0.012897372,-0.012897372,2025-06-25,2025-07-02,sz.000858,2025-07-02 20:13:38.452612
-4.2912526,-0.008456707,-0.008456707,2025-06-25,2025-07-02,sz.000876,2025-07-02 20:13:38.452612
-3.8596559,-0.0016307235,-0.0016307235,2025-06-25,2025-07-02,sz.000895,2025-07-02 20:13:38.452612
-4.07849,0.0021088123,0.0021088123,2025-06-25,2025-07-02,sz.000938,2025-07-02 20:13:38.452612
-4.2141123,0.014553547,0.014553547,2025-06-25,2025-07-02,sz.000963,2025-07-02 20:13:38.452612
-3.970349,0.027498722,0.027498722,2025-06-25,2025-07-02,sz.000975,2025-07-02 20:13:38.452612
-4.108236,-0.007120192,-0.007120192,2025-06-25,2025-07-02,sz.000977,2025-07-02 20:13:38.452612
-3.7061536,-0.0047318935,-0.0047318935,2025-06-25,2025-07-02,sz.000983,2025-07-02 20:13:38.452612
-4.207956,-0.017322779,-0.017322779,2025-06-25,2025-07-02,sz.000999,2025-07-02 20:13:38.452612
-3.9780896,-0.018062413,-0.018062413,2025-06-25,2025-07-02,sz.001965,2025-07-02 20:13:38.452612
-3.8886952,-0.011428535,-0.011428535,2025-06-25,2025-07-02,sz.001979,2025-07-02 20:13:38.452612
-4.055079,0.007914305,0.007914305,2025-06-25,2025-07-02,sz.002001,2025-07-02 20:13:38.452612
-3.6597245,-0.006896496,-0.006896496,2025-06-25,2025-07-02,sz.002027,2025-07-02 20:13:38.452612
-4.010192,-0.019578934,-0.019578934,2025-06-25,2025-07-02,sz.002028,2025-07-02 20:13:38.452612
-3.8721511,0.0161767,0.0161767,2025-06-25,2025-07-02,sz.002049,2025-07-02 20:13:38.452612
-3.8697546,-0.017365098,-0.017365098,2025-06-25,2025-07-02,sz.002050,2025-07-02 20:13:38.452612
-4.4548507,-0.03906715,-0.03906715,2025-06-25,2025-07-02,sz.002074,2025-07-02 20:13:38.452612
-4.0514975,0.033647418,0.033647418,2025-06-25,2025-07-02,sz.002129,2025-07-02 20:13:38.452612
-3.982146,-0.00534755,-0.00534755,2025-06-25,2025-07-02,sz.002142,2025-07-02 20:13:38.452612
-4.06086,0.010975003,0.010975003,2025-06-25,2025-07-02,sz.002179,2025-07-02 20:13:38.452612
-4.0091033,0.047812343,0.047812343,2025-06-25,2025-07-02,sz.002180,2025-07-02 20:13:38.452612
-3.9738262,-0.00063091516,-0.00063091516,2025-06-25,2025-07-02,sz.002230,2025-07-02 20:13:38.452612
-3.7004516,0.0025333166,0.0025333166,2025-06-25,2025-07-02,sz.002236,2025-07-02 20:13:38.452612
-4.4281683,-0.025716603,-0.025716603,2025-06-25,2025-07-02,sz.002241,2025-07-02 20:13:38.452612
-4.1632695,-0.0029028058,-0.0029028058,2025-06-25,2025-07-02,sz.002252,2025-07-02 20:13:38.452612
-4.022715,0.010345578,0.010345578,2025-06-25,2025-07-02,sz.002304,2025-07-02 20:13:38.452612
-4.0229893,0.02494049,0.02494049,2025-06-25,2025-07-02,sz.002311,2025-07-02 20:13:38.452612
-4.0358596,-0.01670307,-0.01670307,2025-06-25,2025-07-02,sz.002352,2025-07-02 20:13:38.452612
-4.005857,0.007291913,0.007291913,2025-06-25,2025-07-02,sz.002371,2025-07-02 20:13:38.452612
-3.9973934,-0.011147022,-0.011147022,2025-06-25,2025-07-02,sz.002415,2025-07-02 20:13:38.452612
-3.9346645,0.04533708,0.04533708,2025-06-25,2025-07-02,sz.002422,2025-07-02 20:13:38.452612
-4.1381245,0.018556714,0.018556714,2025-06-25,2025-07-02,sz.002459,2025-07-02 20:13:38.452612
-4.308129,0.017591715,0.017591715,2025-06-25,2025-07-02,sz.002460,2025-07-02 20:13:38.452612
-4.333822,0.025041342,0.025041342,2025-06-25,2025-07-02,sz.002463,2025-07-02 20:13:38.452612
-4.0486007,0.012055874,0.012055874,2025-06-25,2025-07-02,sz.002466,2025-07-02 20:13:38.452612
-3.8480308,0.04061365,0.04061365,2025-06-25,2025-07-02,sz.002475,2025-07-02 20:13:38.452612
-4.14274,0.013365626,0.013365626,2025-06-25,2025-07-02,sz.002493,2025-07-02 20:13:38.452612
-3.9488027,-0.049445987,-0.049445987,2025-06-25,2025-07-02,sz.002594,2025-07-02 20:13:38.452612
-4.1107903,0.03868699,0.03868699,2025-06-25,2025-07-02,sz.002600,2025-07-02 20:13:38.452612
-4.4398575,0.0036832094,0.0036832094,2025-06-25,2025-07-02,sz.002601,2025-07-02 20:13:38.452612
-3.9707716,0.051219463,0.051219463,2025-06-25,2025-07-02,sz.002648,2025-07-02 20:13:38.452612
-3.77857,-0.015960336,-0.015960336,2025-06-25,2025-07-02,sz.002709,2025-07-02 20:13:38.452612
-4.2553096,0.0127801895,0.0127801895,2025-06-25,2025-07-02,sz.002714,2025-07-02 20:13:38.452612
-3.9752452,-0.034599125,-0.034599125,2025-06-25,2025-07-02,sz.002736,2025-07-02 20:13:38.452612
-4.1831336,0.097697735,0.097697735,2025-06-25,2025-07-02,sz.002916,2025-07-02 20:13:38.452612
-4.086489,-0.010305285,-0.010305285,2025-06-25,2025-07-02,sz.002920,2025-07-02 20:13:38.452612
-4.1465316,0.09090912,0.09090912,2025-06-25,2025-07-02,sz.002938,2025-07-02 20:13:38.452612
-4.436665,-0.011979997,-0.011979997,2025-06-25,2025-07-02,sz.300014,2025-07-02 20:13:38.452612
-3.4961264,-0.0096462965,-0.0096462965,2025-06-25,2025-07-02,sz.300015,2025-07-02 20:13:38.452612
-4.2231646,-0.074783444,-0.074783444,2025-06-25,2025-07-02,sz.300033,2025-07-02 20:13:38.452612
-4.01022,-0.046249986,-0.046249986,2025-06-25,2025-07-02,sz.300059,2025-07-02 20:13:38.452612
-4.406167,0.002552271,0.002552271,2025-06-25,2025-07-02,sz.300122,2025-07-02 20:13:38.452612
-3.8811538,-0.010007679,-0.010007679,2025-06-25,2025-07-02,sz.300124,2025-07-02 20:13:38.452612
-4.0056105,0.04439032,0.04439032,2025-06-25,2025-07-02,sz.300274,2025-07-02 20:13:38.452612
-4.821396,0.13338101,0.13338101,2025-06-25,2025-07-02,sz.300308,2025-07-02 20:13:38.452612
-3.8524547,0.0066815615,0.0066815615,2025-06-25,2025-07-02,sz.300316,2025-07-02 20:13:38.452612
-4.262073,0.05432868,0.05432868,2025-06-25,2025-07-02,sz.300347,2025-07-02 20:13:38.452612
-4.532212,0.06500697,0.06500697,2025-06-25,2025-07-02,sz.300394,2025-07-02 20:13:38.452612
-4.1369224,0.009233594,0.009233594,2025-06-25,2025-07-02,sz.300408,2025-07-02 20:13:38.452612
-3.8884032,-0.008268297,-0.008268297,2025-06-25,2025-07-02,sz.300413,2025-07-02 20:13:38.452612
-4.0230565,-0.014375567,-0.014375567,2025-06-25,2025-07-02,sz.300418,2025-07-02 20:13:38.452612
-4.0355177,0.0099772215,0.0099772215,2025-06-25,2025-07-02,sz.300433,2025-07-02 20:13:38.452612
-4.1116667,-0.016222954,-0.016222954,2025-06-25,2025-07-02,sz.300442,2025-07-02 20:13:38.452612
-4.133731,0.0017523766,0.0017523766,2025-06-25,2025-07-02,sz.300498,2025-07-02 20:13:38.452612
-4.52779,0.13152182,0.13152182,2025-06-25,2025-07-02,sz.300502,2025-07-02 20:13:38.452612
-4.163193,-0.001149416,-0.001149416,2025-06-25,2025-07-02,sz.300628,2025-07-02 20:13:38.452612
-3.675343,-0.0035417676,-0.0035417676,2025-06-25,2025-07-02,sz.300661,2025-07-02 20:13:38.452612
-3.9947937,-0.013338566,-0.013338566,2025-06-25,2025-07-02,sz.300750,2025-07-02 20:13:38.452612
-3.9063637,0.035161138,0.035161138,2025-06-25,2025-07-02,sz.300759,2025-07-02 20:13:38.452612
-4.4403424,-0.009124637,-0.009124637,2025-06-25,2025-07-02,sz.300760,2025-07-02 20:13:38.452612
