score,time,target,code,predcit_time
-3.9053414,2025-11-18,2025-11-25,sh.600000,2025-11-18 20:12:52.182283
-3.744041,2025-11-18,2025-11-25,sh.600009,2025-11-18 20:12:52.182283
-4.066606,2025-11-18,2025-11-25,sh.600010,2025-11-18 20:12:52.182283
-4.2425737,2025-11-18,2025-11-25,sh.600011,2025-11-18 20:12:52.182283
-3.9526079,2025-11-18,2025-11-25,sh.600015,2025-11-18 20:12:52.182283
-3.830589,2025-11-18,2025-11-25,sh.600016,2025-11-18 20:12:52.182283
-3.9337466,2025-11-18,2025-11-25,sh.600018,2025-11-18 20:12:52.182283
-4.063358,2025-11-18,2025-11-25,sh.600019,2025-11-18 20:12:52.182283
-4.0093975,2025-11-18,2025-11-25,sh.600023,2025-11-18 20:12:52.182283
-4.027297,2025-11-18,2025-11-25,sh.600025,2025-11-18 20:12:52.182283
-4.1257224,2025-11-18,2025-11-25,sh.600026,2025-11-18 20:12:52.182283
-4.2077527,2025-11-18,2025-11-25,sh.600027,2025-11-18 20:12:52.182283
-3.8873808,2025-11-18,2025-11-25,sh.600028,2025-11-18 20:12:52.182283
-4.020308,2025-11-18,2025-11-25,sh.600029,2025-11-18 20:12:52.182283
-3.8650599,2025-11-18,2025-11-25,sh.600030,2025-11-18 20:12:52.182283
-3.9860957,2025-11-18,2025-11-25,sh.600031,2025-11-18 20:12:52.182283
-3.9415243,2025-11-18,2025-11-25,sh.600036,2025-11-18 20:12:52.182283
-4.127206,2025-11-18,2025-11-25,sh.600039,2025-11-18 20:12:52.182283
-3.90124,2025-11-18,2025-11-25,sh.600048,2025-11-18 20:12:52.182283
-3.9277294,2025-11-18,2025-11-25,sh.600050,2025-11-18 20:12:52.182283
-3.901986,2025-11-18,2025-11-25,sh.600061,2025-11-18 20:12:52.182283
-3.9739206,2025-11-18,2025-11-25,sh.600066,2025-11-18 20:12:52.182283
-3.60722,2025-11-18,2025-11-25,sh.600085,2025-11-18 20:12:52.182283
-4.5967126,2025-11-18,2025-11-25,sh.600089,2025-11-18 20:12:52.182283
-4.067325,2025-11-18,2025-11-25,sh.600104,2025-11-18 20:12:52.182283
-3.9088144,2025-11-18,2025-11-25,sh.600111,2025-11-18 20:12:52.182283
-4.0014215,2025-11-18,2025-11-25,sh.600115,2025-11-18 20:12:52.182283
-4.0125036,2025-11-18,2025-11-25,sh.600150,2025-11-18 20:12:52.182283
-3.911627,2025-11-18,2025-11-25,sh.600160,2025-11-18 20:12:52.182283
-4.0226007,2025-11-18,2025-11-25,sh.600161,2025-11-18 20:12:52.182283
-3.9764364,2025-11-18,2025-11-25,sh.600176,2025-11-18 20:12:52.182283
-4.178423,2025-11-18,2025-11-25,sh.600183,2025-11-18 20:12:52.182283
-4.035099,2025-11-18,2025-11-25,sh.600188,2025-11-18 20:12:52.182283
-4.0342646,2025-11-18,2025-11-25,sh.600196,2025-11-18 20:12:52.182283
-4.26117,2025-11-18,2025-11-25,sh.600219,2025-11-18 20:12:52.182283
-4.0937114,2025-11-18,2025-11-25,sh.600233,2025-11-18 20:12:52.182283
-4.5695195,2025-11-18,2025-11-25,sh.600276,2025-11-18 20:12:52.182283
-3.9990199,2025-11-18,2025-11-25,sh.600309,2025-11-18 20:12:52.182283
-4.0275455,2025-11-18,2025-11-25,sh.600332,2025-11-18 20:12:52.182283
-3.9751084,2025-11-18,2025-11-25,sh.600346,2025-11-18 20:12:52.182283
-4.2842007,2025-11-18,2025-11-25,sh.600362,2025-11-18 20:12:52.182283
-4.1254225,2025-11-18,2025-11-25,sh.600372,2025-11-18 20:12:52.182283
-3.9218314,2025-11-18,2025-11-25,sh.600377,2025-11-18 20:12:52.182283
-4.025773,2025-11-18,2025-11-25,sh.600406,2025-11-18 20:12:52.182283
-3.9447682,2025-11-18,2025-11-25,sh.600415,2025-11-18 20:12:52.182283
-3.8334935,2025-11-18,2025-11-25,sh.600426,2025-11-18 20:12:52.182283
-3.9578197,2025-11-18,2025-11-25,sh.600436,2025-11-18 20:12:52.182283
-4.138639,2025-11-18,2025-11-25,sh.600438,2025-11-18 20:12:52.182283
-3.916044,2025-11-18,2025-11-25,sh.600460,2025-11-18 20:12:52.182283
-4.0092726,2025-11-18,2025-11-25,sh.600482,2025-11-18 20:12:52.182283
-3.552582,2025-11-18,2025-11-25,sh.600489,2025-11-18 20:12:52.182283
-3.8495612,2025-11-18,2025-11-25,sh.600515,2025-11-18 20:12:52.182283
-4.2715945,2025-11-18,2025-11-25,sh.600519,2025-11-18 20:12:52.182283
-3.7864044,2025-11-18,2025-11-25,sh.600547,2025-11-18 20:12:52.182283
-4.0090075,2025-11-18,2025-11-25,sh.600570,2025-11-18 20:12:52.182283
-3.9891675,2025-11-18,2025-11-25,sh.600584,2025-11-18 20:12:52.182283
-3.8031662,2025-11-18,2025-11-25,sh.600585,2025-11-18 20:12:52.182283
-4.028789,2025-11-18,2025-11-25,sh.600588,2025-11-18 20:12:52.182283
-3.9315898,2025-11-18,2025-11-25,sh.600600,2025-11-18 20:12:52.182283
-3.7795057,2025-11-18,2025-11-25,sh.600660,2025-11-18 20:12:52.182283
-3.919978,2025-11-18,2025-11-25,sh.600674,2025-11-18 20:12:52.182283
-4.144295,2025-11-18,2025-11-25,sh.600690,2025-11-18 20:12:52.182283
-3.9153774,2025-11-18,2025-11-25,sh.600741,2025-11-18 20:12:52.182283
-3.9911902,2025-11-18,2025-11-25,sh.600760,2025-11-18 20:12:52.182283
-4.207536,2025-11-18,2025-11-25,sh.600795,2025-11-18 20:12:52.182283
-4.0330596,2025-11-18,2025-11-25,sh.600803,2025-11-18 20:12:52.182283
-4.218108,2025-11-18,2025-11-25,sh.600809,2025-11-18 20:12:52.182283
-3.9667327,2025-11-18,2025-11-25,sh.600845,2025-11-18 20:12:52.182283
-3.931822,2025-11-18,2025-11-25,sh.600875,2025-11-18 20:12:52.182283
-3.9947436,2025-11-18,2025-11-25,sh.600886,2025-11-18 20:12:52.182283
-4.698475,2025-11-18,2025-11-25,sh.600887,2025-11-18 20:12:52.182283
-4.2484217,2025-11-18,2025-11-25,sh.600893,2025-11-18 20:12:52.182283
-3.966594,2025-11-18,2025-11-25,sh.600900,2025-11-18 20:12:52.182283
-4.01075,2025-11-18,2025-11-25,sh.600919,2025-11-18 20:12:52.182283
-4.0075793,2025-11-18,2025-11-25,sh.600926,2025-11-18 20:12:52.182283
-4.0014787,2025-11-18,2025-11-25,sh.600958,2025-11-18 20:12:52.182283
-4.139133,2025-11-18,2025-11-25,sh.600989,2025-11-18 20:12:52.182283
-4.0276346,2025-11-18,2025-11-25,sh.600999,2025-11-18 20:12:52.182283
-3.9169924,2025-11-18,2025-11-25,sh.601006,2025-11-18 20:12:52.182283
-3.8384125,2025-11-18,2025-11-25,sh.601009,2025-11-18 20:12:52.182283
-3.032731,2025-11-18,2025-11-25,sh.601012,2025-11-18 20:12:52.182283
-3.7326636,2025-11-18,2025-11-25,sh.601021,2025-11-18 20:12:52.182283
-4.0944934,2025-11-18,2025-11-25,sh.601058,2025-11-18 20:12:52.182283
-3.9863918,2025-11-18,2025-11-25,sh.601066,2025-11-18 20:12:52.182283
-4.02502,2025-11-18,2025-11-25,sh.601077,2025-11-18 20:12:52.182283
-3.8366723,2025-11-18,2025-11-25,sh.601088,2025-11-18 20:12:52.182283
-4.385156,2025-11-18,2025-11-25,sh.601100,2025-11-18 20:12:52.182283
-4.001512,2025-11-18,2025-11-25,sh.601111,2025-11-18 20:12:52.182283
-4.118485,2025-11-18,2025-11-25,sh.601117,2025-11-18 20:12:52.182283
-4.342397,2025-11-18,2025-11-25,sh.601127,2025-11-18 20:12:52.182283
-4.1384864,2025-11-18,2025-11-25,sh.601138,2025-11-18 20:12:52.182283
-3.7893636,2025-11-18,2025-11-25,sh.601166,2025-11-18 20:12:52.182283
-3.9381025,2025-11-18,2025-11-25,sh.601169,2025-11-18 20:12:52.182283
-3.9310958,2025-11-18,2025-11-25,sh.601186,2025-11-18 20:12:52.182283
-3.9513552,2025-11-18,2025-11-25,sh.601211,2025-11-18 20:12:52.182283
-4.2097845,2025-11-18,2025-11-25,sh.601225,2025-11-18 20:12:52.182283
-3.9713905,2025-11-18,2025-11-25,sh.601229,2025-11-18 20:12:52.182283
-3.9638283,2025-11-18,2025-11-25,sh.601236,2025-11-18 20:12:52.182283
