volume,code,psTTM,high,adjustflag,tradestatus,pbMRQ,preclose,pctChg,open,close,peTTM,isST,turn,pcfNcfTTM,low,date,amount,time
120031925,sh.601669,0.201584,4.4500,3,1,0.797343,4.3400,0.460800,4.3400,4.3600,8.939259,0,1.077100,13.112824,4.3100,2020-01-02,525660658.0000,2020-01-02
49958666,sh.601669,0.200197,4.3800,3,1,0.791857,4.3600,-0.688100,4.3500,4.3300,8.877750,0,0.448300,13.022598,4.3200,2020-01-03,217282083.0000,2020-01-03
55318141,sh.601669,0.200659,4.3800,3,1,0.793685,4.3300,0.231000,4.3100,4.3400,8.898253,0,0.496400,13.052674,4.2900,2020-01-06,239949341.0000,2020-01-06
41340548,sh.601669,0.201122,4.3600,3,1,0.795514,4.3400,0.230400,4.3400,4.3500,8.918756,0,0.371000,13.082749,4.3100,2020-01-07,179337913.0000,2020-01-07
55740291,sh.601669,0.196036,4.3300,3,1,0.775398,4.3500,-2.528700,4.3200,4.2400,8.693224,0,0.500200,12.751921,4.2300,2020-01-08,238767742.0000,2020-01-08
33697569,sh.601669,0.197885,4.3000,3,1,0.782713,4.2400,0.943400,4.2800,4.2800,8.775236,0,0.302400,12.872222,4.2600,2020-01-09,144278322.0000,2020-01-09
28989838,sh.601669,0.198348,4.3000,3,1,0.784542,4.2800,0.233600,4.3000,4.2900,8.795739,0,0.260100,12.902297,4.2600,2020-01-10,124052481.0000,2020-01-10
26049154,sh.601669,0.200197,4.3300,3,1,0.791857,4.2900,0.932400,4.2900,4.3300,8.877750,0,0.233700,13.022598,4.2700,2020-01-13,111965661.0000,2020-01-13
33897170,sh.601669,0.200659,4.3800,3,1,0.793685,4.3300,0.231000,4.3300,4.3400,8.898253,0,0.304200,13.052674,4.3100,2020-01-14,147231878.0000,2020-01-14
31599009,sh.601669,0.196961,4.3400,3,1,0.779055,4.3400,-1.843300,4.3300,4.2600,8.734230,0,0.283500,12.812071,4.2600,2020-01-15,135193868.0000,2020-01-15
21390386,sh.601669,0.197423,4.2900,3,1,0.780884,4.2600,0.234700,4.2600,4.2700,8.754733,0,0.191900,12.842147,4.2500,2020-01-16,91316846.0000,2020-01-16
20479688,sh.601669,0.197423,4.3000,3,1,0.780884,4.2700,0.000000,4.2800,4.2700,8.754733,0,0.183800,12.842147,4.2500,2020-01-17,87482470.0000,2020-01-17
24106459,sh.601669,0.198810,4.3000,3,1,0.786370,4.2700,0.702600,4.2800,4.3000,8.816241,0,0.216300,12.932373,4.2400,2020-01-20,103092346.0000,2020-01-20
24877407,sh.601669,0.195574,4.2900,3,1,0.773569,4.3000,-1.627900,4.2900,4.2300,8.672721,0,0.223200,12.721846,4.2300,2020-01-21,105801576.0000,2020-01-21
25490421,sh.601669,0.194187,4.2300,3,1,0.768083,4.2300,-0.709200,4.2200,4.2000,8.611213,0,0.228700,12.631620,4.1600,2020-01-22,106795938.0000,2020-01-22
47266719,sh.601669,0.188176,4.2000,3,1,0.744309,4.2000,-3.095200,4.1900,4.0700,8.344675,0,0.424100,12.240641,4.0600,2020-01-23,194360067.0000,2020-01-23
68354701,sh.601669,0.169220,3.7800,3,1,0.669329,4.0700,-10.073700,3.6600,3.6600,7.504057,0,0.613400,11.007554,3.6600,2020-02-03,250691313.0000,2020-02-03
50321175,sh.601669,0.171531,3.7600,3,1,0.678473,3.6600,1.366100,3.6400,3.7100,7.606571,0,0.451500,11.157931,3.6300,2020-02-04,186637736.0000,2020-02-04
35216366,sh.601669,0.173381,3.8100,3,1,0.685788,3.7100,1.078200,3.7100,3.7500,7.688583,0,0.316000,11.278232,3.7000,2020-02-05,132349579.0000,2020-02-05
42684381,sh.601669,0.177080,3.8400,3,1,0.700418,3.7500,2.133300,3.7800,3.8300,7.852606,0,0.383000,11.518834,3.7200,2020-02-06,161316836.0000,2020-02-06
34065640,sh.601669,0.178004,3.9000,3,1,0.704076,3.8300,0.522200,3.7900,3.8500,7.893612,0,0.305700,11.578985,3.7600,2020-02-07,129526827.0000,2020-02-07
30913590,sh.601669,0.179391,3.9100,3,1,0.709562,3.8500,0.779200,3.8200,3.8800,7.955120,0,0.277400,11.669211,3.8100,2020-02-10,119630494.0000,2020-02-10
29996936,sh.601669,0.178467,3.9300,3,1,0.705905,3.8800,-0.515500,3.8700,3.8600,7.914114,0,0.269200,11.609060,3.8500,2020-02-11,116723808.0000,2020-02-11
22863349,sh.601669,0.179854,3.8900,3,1,0.711391,3.8600,0.777200,3.8400,3.8900,7.975623,0,0.205200,11.699286,3.8400,2020-02-12,88447076.0000,2020-02-12
30075338,sh.601669,0.178929,3.9600,3,1,0.707733,3.8900,-0.514100,3.9000,3.8700,7.934617,0,0.269900,11.639135,3.8600,2020-02-13,117244669.0000,2020-02-13
43260460,sh.601669,0.182628,3.9600,3,1,0.722363,3.8700,2.067200,3.9100,3.9500,8.098640,0,0.388200,11.879738,3.8800,2020-02-14,170104890.0000,2020-02-14
35244214,sh.601669,0.185402,4.0300,3,1,0.733336,3.9500,1.519000,3.9500,4.0100,8.221658,0,0.316300,12.060189,3.9300,2020-02-17,140246393.0000,2020-02-17
28318549,sh.601669,0.184477,4.0300,3,1,0.729679,4.0100,-0.498800,4.0100,3.9900,8.180652,0,0.254100,12.000039,3.9700,2020-02-18,112951975.0000,2020-02-18
30305003,sh.601669,0.184477,4.0500,3,1,0.729679,3.9900,0.000000,3.9700,3.9900,8.180652,0,0.271900,12.000039,3.9600,2020-02-19,121202435.0000,2020-02-19
30953003,sh.601669,0.186789,4.0500,3,1,0.738822,3.9900,1.253100,4.0000,4.0400,8.283166,0,0.277700,12.150415,3.9700,2020-02-20,124112752.0000,2020-02-20
36981248,sh.601669,0.187251,4.0800,3,1,0.740651,4.0400,0.247500,4.0200,4.0500,8.303669,0,0.331800,12.180490,4.0000,2020-02-21,149355928.0000,2020-02-21
38252098,sh.601669,0.183552,4.0500,3,1,0.726021,4.0500,-1.975300,4.0400,3.9700,8.139646,0,0.343200,11.939888,3.9600,2020-02-24,152937275.0000,2020-02-24
41980703,sh.601669,0.180316,3.9300,3,1,0.713220,3.9700,-1.763200,3.9000,3.9000,7.996126,0,0.376700,11.729361,3.8500,2020-02-25,163519104.0000,2020-02-25
162347246,sh.601669,0.196498,4.2900,3,1,0.777227,3.9000,8.974400,3.8800,4.2500,8.713727,0,1.456800,12.781996,3.8800,2020-02-26,675551709.0000,2020-02-26
79800434,sh.601669,0.194649,4.2700,3,1,0.769911,4.2500,-0.941200,4.2500,4.2100,8.631715,0,0.716100,12.661695,4.1500,2020-02-27,336048767.0000,2020-02-27
135458810,sh.601669,0.196498,4.4200,3,1,0.777227,4.2100,0.950100,4.1200,4.2500,8.713727,0,1.215500,12.781996,4.1100,2020-02-28,581835630.0000,2020-02-28
196753101,sh.601669,0.210369,4.6200,3,1,0.832090,4.2500,7.058800,4.2800,4.5500,9.328814,0,1.765500,13.684255,4.2800,2020-03-02,890941989.0000,2020-03-02
130840167,sh.601669,0.206208,4.7400,3,1,0.815631,4.5500,-1.978000,4.7000,4.4600,9.144288,0,1.174000,13.413577,4.4300,2020-03-03,589699792.0000,2020-03-03
81039064,sh.601669,0.205745,4.5600,3,1,0.813802,4.4600,-0.224200,4.4300,4.4500,9.123785,0,0.727200,13.383502,4.4000,2020-03-04,361915429.0000,2020-03-04
85266105,sh.601669,0.206208,4.5400,3,1,0.815631,4.4500,0.224700,4.4900,4.4600,9.144288,0,0.765100,13.413577,4.4300,2020-03-05,381009634.0000,2020-03-05
81605061,sh.601669,0.198810,4.4500,3,1,0.786370,4.4600,-3.587400,4.4000,4.3000,8.816241,0,0.732300,12.932373,4.2900,2020-03-06,354080508.0000,2020-03-06
61648280,sh.601669,0.192799,4.2900,3,1,0.762596,4.3000,-3.023300,4.2400,4.1700,8.549704,0,0.553200,12.541394,4.1600,2020-03-09,259609905.0000,2020-03-09
66529982,sh.601669,0.197423,4.2800,3,1,0.780884,4.1700,2.398100,4.1500,4.2700,8.754733,0,0.597000,12.842147,4.1500,2020-03-10,281246711.0000,2020-03-10
44924268,sh.601669,0.196036,4.3100,3,1,0.775398,4.2700,-0.702600,4.2700,4.2400,8.693224,0,0.403100,12.751921,4.2200,2020-03-11,191541804.0000,2020-03-11
39140356,sh.601669,0.193262,4.2400,3,1,0.764425,4.2400,-1.415100,4.2000,4.1800,8.570207,0,0.351200,12.571469,4.1400,2020-03-12,163600034.0000,2020-03-12
47604102,sh.601669,0.191875,4.2100,3,1,0.758939,4.1800,-0.717700,4.0600,4.1500,8.508698,0,0.427200,12.481243,4.0000,2020-03-13,195408094.0000,2020-03-13
48651979,sh.601669,0.190488,4.2800,3,1,0.753453,4.1500,-0.722900,4.2000,4.1200,8.447189,0,0.436600,12.391017,4.1100,2020-03-16,204136153.0000,2020-03-16
47302088,sh.601669,0.193262,4.2100,3,1,0.764425,4.1200,1.456300,4.1600,4.1800,8.570207,0,0.424400,12.571469,4.0400,2020-03-17,195910614.0000,2020-03-17
47664440,sh.601669,0.190025,4.2400,3,1,0.751624,4.1800,-1.674600,4.1700,4.1100,8.426687,0,0.427700,12.360942,4.1000,2020-03-18,199208118.0000,2020-03-18
39057715,sh.601669,0.186789,4.1300,3,1,0.738822,4.1100,-1.703200,4.1000,4.0400,8.283166,0,0.350500,12.150415,4.0000,2020-03-19,158458265.0000,2020-03-19
41863045,sh.601669,0.187251,4.0900,3,1,0.740651,4.0400,0.247500,4.0600,4.0500,8.303669,0,0.375600,12.180490,4.0000,2020-03-20,169703715.0000,2020-03-20
31230981,sh.601669,0.180778,4.0000,3,1,0.715048,4.0500,-3.456800,4.0000,3.9100,8.016629,0,0.280200,11.759436,3.9100,2020-03-23,123563782.0000,2020-03-23
28704041,sh.601669,0.182628,3.9800,3,1,0.722363,3.9100,1.023000,3.9600,3.9500,8.098640,0,0.257600,11.879738,3.9000,2020-03-24,113202124.0000,2020-03-24
44093488,sh.601669,0.184940,4.0300,3,1,0.731507,3.9500,1.265800,4.0000,4.0000,8.201155,0,0.395700,12.030114,3.9400,2020-03-25,175634980.0000,2020-03-25
35317230,sh.601669,0.180316,3.9900,3,1,0.713220,4.0000,-2.500000,3.9900,3.9000,7.996126,0,0.316900,11.729361,3.8900,2020-03-26,138741852.0000,2020-03-26
94102630,sh.601669,0.187714,4.1300,3,1,0.742480,3.9000,4.102600,3.9500,4.0600,8.324172,0,0.844400,12.210566,3.9200,2020-03-27,380529139.0000,2020-03-27
78449371,sh.601669,0.186327,4.0900,3,1,0.736994,4.0600,-0.738900,4.0000,4.0300,8.262663,0,0.703900,12.120340,3.9600,2020-03-30,316773554.0000,2020-03-30
69984381,sh.601669,0.182165,4.0600,3,1,0.720535,4.0300,-2.233300,4.0600,3.9400,8.078138,0,0.628000,11.849662,3.9200,2020-03-31,277391794.0000,2020-03-31
72581069,sh.601669,0.178004,3.9200,3,1,0.704076,3.9400,-2.284300,3.9200,3.8500,7.893612,0,0.651300,11.578985,3.8400,2020-04-01,281365616.0000,2020-04-01
65599408,sh.601669,0.177542,3.8500,3,1,0.702247,3.8500,-0.259700,3.8000,3.8400,7.873109,0,0.588600,11.548910,3.7600,2020-04-02,249027903.0000,2020-04-02
53396771,sh.601669,0.173843,3.8200,3,1,0.687617,3.8400,-2.083300,3.8200,3.7600,7.709086,0,0.479100,11.308307,3.7600,2020-04-03,201525592.0000,2020-04-03
80681863,sh.601669,0.177080,3.8400,3,1,0.700418,3.7600,1.861700,3.8000,3.8300,7.852606,0,0.724000,11.518834,3.7700,2020-04-07,306965556.0000,2020-04-07
54252794,sh.601669,0.175230,3.8100,3,1,0.693103,3.8300,-1.044400,3.7900,3.7900,7.770594,0,0.486800,11.398533,3.7600,2020-04-08,205282489.0000,2020-04-08
56842645,sh.601669,0.175693,3.8600,3,1,0.694932,3.7900,0.263900,3.8100,3.8000,7.791097,0,0.510100,11.428608,3.7900,2020-04-09,217024933.0000,2020-04-09
52380833,sh.601669,0.173381,3.8200,3,1,0.685788,3.8000,-1.315800,3.8100,3.7500,7.688583,0,0.470000,11.278232,3.7400,2020-04-10,196991301.0000,2020-04-10
37888009,sh.601669,0.171531,3.7400,3,1,0.678473,3.7500,-1.066700,3.7300,3.7100,7.606571,0,0.340000,11.157931,3.6800,2020-04-13,140389196.0000,2020-04-13
52041097,sh.601669,0.172918,3.7600,3,1,0.683959,3.7100,0.808600,3.7200,3.7400,7.668080,0,0.467000,11.248157,3.7000,2020-04-14,193659236.0000,2020-04-14
48233829,sh.601669,0.171531,3.7400,3,1,0.678473,3.7400,-0.802100,3.7400,3.7100,7.606571,0,0.432800,11.157931,3.6900,2020-04-15,178866352.0000,2020-04-15
48959428,sh.601669,0.171531,3.7400,3,1,0.678473,3.7100,0.000000,3.7000,3.7100,7.606571,0,0.439300,11.157931,3.6800,2020-04-16,181757285.0000,2020-04-16
118466597,sh.601669,0.173843,3.8200,3,1,0.687617,3.7100,1.347700,3.7300,3.7600,7.709086,0,1.063000,11.308307,3.7000,2020-04-17,445014494.0000,2020-04-17
85438633,sh.601669,0.171994,3.7900,3,1,0.680302,3.7600,-1.063800,3.7700,3.7200,7.627074,0,0.766700,11.188006,3.7100,2020-04-20,319562097.0000,2020-04-20
69256171,sh.601669,0.170607,3.7100,3,1,0.674815,3.7200,-0.806500,3.6900,3.6900,7.565565,0,0.621400,11.097780,3.6600,2020-04-21,254690246.0000,2020-04-21
44372456,sh.601669,0.170607,3.6900,3,1,0.674815,3.6900,0.000000,3.6600,3.6900,7.565565,0,0.398200,11.097780,3.6500,2020-04-22,162935958.0000,2020-04-22
41759892,sh.601669,0.169682,3.7000,3,1,0.671158,3.6900,-0.542000,3.6900,3.6700,7.524560,0,0.374700,11.037630,3.6600,2020-04-23,153293269.0000,2020-04-23
56204103,sh.601669,0.158488,3.6600,3,1,0.652860,3.6700,-1.634900,3.6600,3.6100,7.629055,0,0.504300,-2.690337,3.6000,2020-04-24,204000620.0000,2020-04-24
36141100,sh.601669,0.157610,3.6400,3,1,0.649243,3.6100,-0.554000,3.6100,3.5900,7.586789,0,0.324300,-2.675432,3.5900,2020-04-27,130590013.0000,2020-04-27
60278091,sh.601669,0.153220,3.5900,3,1,0.631158,3.5900,-2.785500,3.5800,3.4900,7.375458,0,0.540900,-2.600907,3.4100,2020-04-28,211004864.0000,2020-04-28
33690513,sh.601669,0.153659,3.5200,3,1,0.632966,3.4900,0.286500,3.5000,3.5000,7.396591,0,0.302300,-2.608360,3.4800,2020-04-29,117942988.0000,2020-04-29
46872186,sh.601669,0.159013,3.5900,3,1,0.635594,3.5000,2.000000,3.5100,3.5700,7.850029,0,0.420600,-28.826960,3.5100,2020-04-30,166828391.0000,2020-04-30
115238420,sh.601669,0.163912,3.7000,3,1,0.655178,3.5700,3.081200,3.5700,3.6800,8.091907,0,1.034000,-29.715186,3.5700,2020-05-06,422169594.0000,2020-05-06
37855285,sh.601669,0.162576,3.6800,3,1,0.649837,3.6800,-0.815200,3.6800,3.6500,8.025940,0,0.339700,-29.472943,3.6300,2020-05-07,138252563.0000,2020-05-07
36273866,sh.601669,0.163022,3.6800,3,1,0.651617,3.6500,0.274000,3.6600,3.6600,8.047929,0,0.325500,-29.553690,3.6500,2020-05-08,132942038.0000,2020-05-08
45704098,sh.601669,0.163467,3.7200,3,1,0.653397,3.6600,0.273200,3.6600,3.6700,8.069918,0,0.410100,-29.634438,3.6600,2020-05-11,168298138.0000,2020-05-11
36735040,sh.601669,0.161685,3.6800,3,1,0.646276,3.6700,-1.089900,3.6700,3.6300,7.981962,0,0.329600,-29.311447,3.6200,2020-05-12,133767059.0000,2020-05-12
16175949,sh.601669,0.162131,3.6500,3,1,0.648056,3.6300,0.275500,3.6200,3.6400,8.003951,0,0.145100,-29.392195,3.6100,2020-05-13,58753809.0000,2020-05-13
36754606,sh.601669,0.160795,3.6900,3,1,0.642715,3.6400,-0.824200,3.6600,3.6100,7.937985,0,0.329800,-29.149952,3.6100,2020-05-14,134259067.0000,2020-05-14
28172687,sh.601669,0.159458,3.6400,3,1,0.637374,3.6100,-0.831000,3.6200,3.5800,7.872018,0,0.252800,-28.907708,3.5800,2020-05-15,101431107.0000,2020-05-15
35981644,sh.601669,0.160795,3.6500,3,1,0.642715,3.5800,0.838000,3.6200,3.6100,7.937985,0,0.322900,-29.149952,3.6000,2020-05-18,130374839.0000,2020-05-18
26606267,sh.601669,0.160795,3.6400,3,1,0.642715,3.6100,0.000000,3.6400,3.6100,7.937985,0,0.238700,-29.149952,3.6000,2020-05-19,96174726.0000,2020-05-19
23882317,sh.601669,0.159458,3.6100,3,1,0.637374,3.6100,-0.831000,3.6000,3.5800,7.872018,0,0.214300,-28.907708,3.5700,2020-05-20,85608303.0000,2020-05-20
44084751,sh.601669,0.156340,3.6000,3,1,0.624911,3.5800,-1.955300,3.5900,3.5100,7.718096,0,0.395600,-28.342474,3.5000,2020-05-21,155798402.0000,2020-05-21
51105686,sh.601669,0.152777,3.5100,3,1,0.610668,3.5100,-2.279200,3.5100,3.4300,7.542185,0,0.458600,-27.696491,3.4200,2020-05-22,176489620.0000,2020-05-22
21909011,sh.601669,0.152332,3.4500,3,1,0.608888,3.4300,-0.291500,3.4300,3.4200,7.520196,0,0.196600,-27.615744,3.4000,2020-05-25,75184142.0000,2020-05-25
23252128,sh.601669,0.153222,3.4500,3,1,0.612449,3.4200,0.584800,3.4300,3.4400,7.564174,0,0.208600,-27.777239,3.4200,2020-05-26,79861530.0000,2020-05-26
22612201,sh.601669,0.152332,3.4500,3,1,0.608888,3.4400,-0.581400,3.4400,3.4200,7.520196,0,0.202900,-27.615744,3.4100,2020-05-27,77378254.0000,2020-05-27
27400176,sh.601669,0.153222,3.4600,3,1,0.612449,3.4200,0.584800,3.4200,3.4400,7.564174,0,0.245900,-27.777239,3.4100,2020-05-28,94111117.0000,2020-05-28
36358305,sh.601669,0.151886,3.4400,3,1,0.607108,3.4400,-0.872100,3.4400,3.4100,7.498207,0,0.326200,-27.534996,3.4100,2020-05-29,124419602.0000,2020-05-29
40871742,sh.601669,0.155004,3.4900,3,1,0.619570,3.4100,2.052800,3.4300,3.4800,7.652129,0,0.366700,-28.100230,3.4200,2020-06-01,141458856.0000,2020-06-01
36687763,sh.601669,0.156786,3.5300,3,1,0.626692,3.4800,1.149400,3.4800,3.5200,7.740085,0,0.329200,-28.423221,3.4600,2020-06-02,128464118.0000,2020-06-02
44875025,sh.601669,0.155004,3.5400,3,1,0.619570,3.5200,-1.136400,3.5200,3.4800,7.652129,0,0.402700,-28.100230,3.4700,2020-06-03,157142290.0000,2020-06-03
24566463,sh.601669,0.154113,3.5000,3,1,0.616010,3.4800,-0.574700,3.4900,3.4600,7.608152,0,0.220400,-27.938735,3.4500,2020-06-04,85159103.0000,2020-06-04
21274813,sh.601669,0.153668,3.4600,3,1,0.614229,3.4600,-0.289000,3.4600,3.4500,7.586163,0,0.190900,-27.857987,3.4300,2020-06-05,73344725.0000,2020-06-05
