volume,code,psTTM,high,adjustflag,tradestatus,pbMRQ,preclose,pctChg,open,close,peTTM,isST,turn,pcfNcfTTM,low,date,amount,time
7053194,sz.002311,1.216757,36.7000,3,1,6.428057,36.0000,0.166700,36.0000,36.0600,36.097957,0,0.454000,-100.049974,35.8600,2020-01-02,255532381.6200,2020-01-02
7619935,sz.002311,1.197524,36.5500,3,1,6.326449,36.0600,-1.580700,36.1200,35.4900,35.527357,0,0.490500,-98.468485,35.0000,2020-01-03,270321456.9200,2020-01-03
8604037,sz.002311,1.221819,36.9900,3,1,6.454796,35.4900,2.028700,35.5000,36.2100,36.248114,0,0.553900,-100.466155,35.1700,2020-01-06,311341678.5600,2020-01-06
9668405,sz.002311,1.251175,37.8500,3,1,6.609883,36.2100,2.402700,36.3500,37.0800,37.119030,0,0.622400,-102.880006,36.0100,2020-01-07,359321998.5900,2020-01-07
6341454,sz.002311,1.263997,37.9600,3,1,6.677621,37.0800,1.024800,36.9300,37.4600,37.499430,0,0.408200,-103.934332,36.0700,2020-01-08,237141221.7100,2020-01-08
5417382,sz.002311,1.264672,37.8000,3,1,6.681187,37.4600,0.053400,37.4600,37.4800,37.519451,0,0.348700,-103.989823,36.7000,2020-01-09,201808035.7000,2020-01-09
7741020,sz.002311,1.252524,37.5700,3,1,6.617013,37.4800,-0.960500,37.0700,37.1200,37.159072,0,0.498300,-102.990988,36.2200,2020-01-10,286495524.7400,2020-01-10
8992104,sz.002311,1.248475,37.3700,3,1,6.595622,37.1200,-0.323300,37.3700,37.0000,37.038946,0,0.578800,-102.658043,36.1800,2020-01-13,330299265.0500,2020-01-13
6790606,sz.002311,1.242064,37.4800,3,1,6.561752,37.0000,-0.513500,36.9100,36.8100,36.848746,0,0.437100,-102.130880,36.3000,2020-01-14,249699454.1000,2020-01-14
3870720,sz.002311,1.240040,37.2800,3,1,6.551057,36.8100,-0.163000,36.9100,36.7500,36.788683,0,0.249200,-101.964407,36.5000,2020-01-15,142571643.1900,2020-01-15
4151020,sz.002311,1.234978,36.9700,3,1,6.524318,36.7500,-0.408200,36.8700,36.6000,36.638525,0,0.267200,-101.548226,36.4000,2020-01-16,151956893.3600,2020-01-16
6434929,sz.002311,1.238352,37.0800,3,1,6.542144,36.6000,0.273200,36.7600,36.7000,36.738630,0,0.414200,-101.825680,36.0100,2020-01-17,235570488.4200,2020-01-17
8012002,sz.002311,1.231266,36.7500,3,1,6.504709,36.7000,-0.572200,36.6400,36.4900,36.528409,0,0.515700,-101.243027,35.4000,2020-01-20,289265130.7700,2020-01-20
8755310,sz.002311,1.204272,36.4300,3,1,6.362101,36.4900,-2.192400,36.3200,35.6900,35.727567,0,0.563600,-99.023393,34.3900,2020-01-21,312119322.5500,2020-01-21
6445908,sz.002311,1.205285,36.2000,3,1,6.367449,35.6900,0.084100,35.3700,35.7200,35.757599,0,0.414900,-99.106629,34.9300,2020-01-22,229144162.6100,2020-01-22
9805176,sz.002311,1.148935,36.3700,3,1,6.069755,35.7200,-4.675300,35.9000,34.0500,34.085841,0,0.631200,-94.473145,33.8000,2020-01-23,339993373.6800,2020-01-23
17332193,sz.002311,1.113505,33.5000,3,1,5.882582,34.0500,-3.083700,30.6500,33.0000,33.034736,0,1.115700,-91.559876,30.6500,2020-02-03,563548904.7200,2020-02-03
17105823,sz.002311,1.091235,33.9700,3,1,5.764930,33.0000,-2.000000,33.1300,32.3400,32.374041,0,1.101100,-89.728678,31.4000,2020-02-04,551070625.6000,2020-02-04
14370054,sz.002311,1.084824,33.1400,3,1,5.731061,32.3400,-0.587500,32.4800,32.1500,32.183841,0,0.925000,-89.201516,31.9000,2020-02-05,464914375.2400,2020-02-05
14489383,sz.002311,1.129364,33.6600,3,1,5.966364,32.1500,4.105800,32.4400,33.4700,33.505230,0,0.932700,-92.863911,32.0300,2020-02-06,479239543.1700,2020-02-06
7482337,sz.002311,1.118566,33.5500,3,1,5.909321,33.4700,-0.956100,33.5500,33.1500,33.184894,0,0.481600,-91.976057,32.6700,2020-02-07,246626579.1200,2020-02-07
10468576,sz.002311,1.153996,34.2500,3,1,6.096494,33.1500,3.167400,32.5000,34.2000,34.235999,0,0.673900,-94.889326,32.5000,2020-02-10,352110177.6800,2020-02-10
11932428,sz.002311,1.154333,35.7500,3,1,6.098276,34.2000,0.029200,34.2000,34.2100,34.246009,0,0.768100,-94.917071,33.5000,2020-02-11,408455897.5500,2020-02-11
8040023,sz.002311,1.143873,34.7400,3,1,6.043016,34.2100,-0.906200,33.8600,33.9000,33.935683,0,0.517500,-94.056964,33.6100,2020-02-12,273571454.7400,2020-02-12
7400139,sz.002311,1.123628,34.0600,3,1,5.936060,33.9000,-1.769900,33.9000,33.3000,33.335051,0,0.476400,-92.392239,33.2000,2020-02-13,247781341.4300,2020-02-13
9918112,sz.002311,1.139390,34.7300,3,1,6.128580,33.3000,3.243200,33.3000,34.3800,32.900871,0,0.638400,-95.388744,33.0900,2020-02-14,338477955.1100,2020-02-14
9678107,sz.002311,1.145686,35.3100,3,1,6.162450,34.3800,0.552600,34.6600,34.5700,33.082697,0,0.623000,-95.915906,34.1900,2020-02-17,335931931.7900,2020-02-17
8695727,sz.002311,1.121825,34.7200,3,1,6.034103,34.5700,-2.082700,34.5300,33.8500,32.393674,0,0.559800,-93.918236,33.6000,2020-02-18,294752988.2000,2020-02-18
8295322,sz.002311,1.123482,34.5200,3,1,6.043016,33.8500,0.147700,33.9000,33.9000,32.441522,0,0.534000,-94.056964,33.7400,2020-02-19,283272430.1800,2020-02-19
9825138,sz.002311,1.159937,35.1200,3,1,6.239102,33.9000,3.244800,34.1500,35.0000,33.494197,0,0.632500,-97.108959,34.0200,2020-02-20,341438131.8500,2020-02-20
6631849,sz.002311,1.157286,35.4900,3,1,6.224841,35.0000,-0.228600,35.0700,34.9200,33.417639,0,0.426900,-96.886996,34.7100,2020-02-21,232381365.2100,2020-02-21
6652677,sz.002311,1.150326,35.2500,3,1,6.187406,34.9200,-0.601400,34.7000,34.7100,33.216674,0,0.428200,-96.304342,34.2700,2020-02-24,230637616.0400,2020-02-24
13244201,sz.002311,1.117185,34.6600,3,1,6.009146,34.7100,-2.881000,34.0800,33.7100,32.259697,0,0.852500,-93.529801,33.0000,2020-02-25,446285329.7100,2020-02-25
8863980,sz.002311,1.100283,33.9200,3,1,5.918234,33.7100,-1.512900,33.4100,33.2000,31.771638,0,0.570600,-92.114784,32.5600,2020-02-26,293467298.8600,2020-02-26
10726574,sz.002311,1.147675,35.1400,3,1,6.173145,33.2000,4.307200,32.9900,34.6300,33.140116,0,0.690500,-96.082379,32.9900,2020-02-27,369049774.6600,2020-02-27
8717752,sz.002311,1.133424,34.7900,3,1,6.096494,34.6300,-1.241700,34.0600,34.2000,32.728615,0,0.561200,-94.889326,33.2400,2020-02-28,294660983.9700,2020-02-28
11157332,sz.002311,1.178496,35.9500,3,1,6.338927,34.2000,3.976600,33.9100,35.5600,34.030104,0,0.718200,-98.662703,33.6900,2020-03-02,392231622.7900,2020-03-02
9527086,sz.002311,1.213294,36.8800,3,1,6.526100,35.5600,2.952800,36.0000,36.6100,35.034930,0,0.613300,-101.575972,35.7600,2020-03-03,346841643.3900,2020-03-03
7557689,sz.002311,1.204015,36.8700,3,1,6.476188,36.6100,-0.764800,36.5100,36.3300,34.766977,0,0.486500,-100.799100,35.7700,2020-03-04,273864440.5700,2020-03-04
10730877,sz.002311,1.253726,38.7600,3,1,6.743578,36.3300,4.128800,36.5500,37.8300,36.202442,0,0.690800,-104.960912,36.3700,2020-03-05,405160944.7700,2020-03-05
5778635,sz.002311,1.218597,37.8200,3,1,6.554622,37.8300,-2.802000,37.8200,36.7700,35.188047,0,0.372000,-102.019898,36.6300,2020-03-06,213802780.3800,2020-03-06
4789301,sz.002311,1.182142,36.5900,3,1,6.358536,36.7700,-2.991600,36.5700,35.6700,34.135372,0,0.308300,-98.967902,35.5600,2020-03-09,172014586.5700,2020-03-09
7099166,sz.002311,1.199375,36.5000,3,1,6.451231,35.6700,1.457800,35.1500,36.1900,34.633000,0,0.457000,-100.410664,35.1500,2020-03-10,256533521.1700,2020-03-10
6687069,sz.002311,1.199043,37.1300,3,1,6.449449,36.1900,-0.027600,36.2500,36.1800,34.623430,0,0.430500,-100.382919,36.0100,2020-03-11,244328222.2600,2020-03-11
6551247,sz.002311,1.169548,36.1700,3,1,6.290797,36.1800,-2.459900,35.7000,35.2900,33.771720,0,0.421700,-97.913577,35.0700,2020-03-12,231476792.1700,2020-03-12
7092757,sz.002311,1.176508,35.8500,3,1,6.328232,35.2900,0.595100,33.7800,35.5000,33.972686,0,0.456600,-98.496230,33.7800,2020-03-13,248038454.1000,2020-03-13
6702446,sz.002311,1.113208,35.8100,3,1,5.987755,35.5000,-5.380300,35.5800,33.5900,32.144859,0,0.431400,-93.196856,33.0000,2020-03-16,230102438.6200,2020-03-16
