volume,code,psTTM,high,adjustflag,tradestatus,pbMRQ,preclose,pctChg,open,close,peTTM,isST,turn,pcfNcfTTM,low,date,amount,time
5604590,sz.002916,5.083531,149.3000,3,1,11.434804,142.1000,4.609400,144.1000,148.6500,46.208735,0,5.677200,19640.307163,141.3000,2020-01-02,818270460.7600,2020-01-02
3843399,sz.002916,4.995301,150.1200,3,1,11.236339,148.6500,-1.735600,150.0000,146.0700,45.406727,0,3.893200,19299.425949,145.6500,2020-01-03,566989811.5100,2020-01-03
3541843,sz.002916,5.028473,148.2000,3,1,11.310956,146.0700,0.664100,145.5000,147.0400,45.708257,0,3.587700,19427.586715,144.0000,2020-01-06,520394683.1900,2020-01-06
2823728,sz.002916,5.085583,149.0100,3,1,11.439420,147.0400,1.135800,146.3000,148.7100,46.227387,0,2.860300,19648.234633,146.3000,2020-01-07,417697170.5300,2020-01-07
2798003,sz.002916,4.979228,147.9900,3,1,11.200185,148.7100,-2.091300,147.9900,145.6000,45.260625,0,2.834300,19237.327433,144.9100,2020-01-08,408884409.3600,2020-01-08
4410892,sz.002916,5.160135,151.2000,3,1,11.607115,145.6000,3.633200,146.7100,150.8900,46.905053,0,4.468000,19936.266046,146.3100,2020-01-09,657982636.1500,2020-01-09
4857712,sz.002916,5.287693,155.7400,3,1,11.894043,150.8900,2.472000,151.3700,154.6200,48.064545,0,4.920700,20429.090437,151.0000,2020-01-10,747012716.7300,2020-01-10
7903929,sz.002916,5.816394,170.0800,3,1,13.083293,154.6200,9.998700,157.3000,170.0800,52.870378,0,8.006300,22471.735232,155.5600,2020-01-13,1297316383.6100,2020-01-13
7632449,sz.002916,5.880345,176.7000,3,1,13.227142,170.0800,1.099500,176.7000,171.9500,53.451679,0,7.731300,22718.808050,166.5100,2020-01-14,1310068441.4000,2020-01-14
4212389,sz.002916,5.821866,172.4400,3,1,13.095601,171.9500,-0.994500,170.6200,170.2400,52.920115,0,4.267000,22492.875152,167.3500,2020-01-15,714962228.4700,2020-01-15
3774823,sz.002916,5.860852,171.5600,3,1,13.183295,170.2400,0.669600,170.5100,171.3800,53.274491,0,3.823700,22643.497084,169.0000,2020-01-16,644114525.8500,2020-01-16
3160159,sz.002916,5.762362,172.9800,3,1,12.961753,171.3800,-1.680500,171.8000,168.5000,52.379226,0,3.201100,22262.978520,168.0000,2020-01-17,535789214.6400,2020-01-17
4629912,sz.002916,5.896076,175.3700,3,1,13.262527,168.5000,2.320500,168.5100,172.4100,53.594672,0,4.689900,22779.585321,168.1100,2020-01-20,797457213.3400,2020-01-20
3593233,sz.002916,5.864614,176.0000,3,1,13.191756,172.4100,-0.533600,170.2100,171.4900,53.308685,0,3.639800,22658.030779,170.2100,2020-01-21,620164455.1400,2020-01-21
7702946,sz.002916,6.370402,188.6400,3,1,14.329467,171.4900,8.624400,170.0100,186.2800,57.906244,0,7.802800,24612.152158,168.5000,2020-01-22,1393013788.1500,2020-01-22
6292124,sz.002916,6.069802,186.6900,3,1,13.653302,186.2800,-4.718700,183.0000,177.4900,55.173821,0,6.373700,23450.777789,173.2400,2020-01-23,1131761450.1900,2020-01-23
910300,sz.002916,5.462787,159.7400,3,1,12.287895,177.4900,-10.000600,159.7400,159.7400,49.656128,0,0.922100,21105.567886,159.7400,2020-02-03,145411322.0000,2020-02-03
6785098,sz.002916,5.669001,169.8000,3,1,12.751749,159.7400,3.774900,152.0000,165.7700,51.530589,0,6.873000,21902.278630,152.0000,2020-02-04,1113293677.4000,2020-02-04
5370275,sz.002916,5.631041,172.1700,3,1,12.666363,165.7700,-0.669600,165.0000,164.6600,51.185539,0,5.439900,21755.620433,162.8200,2020-02-05,897791968.6100,2020-02-05
4123102,sz.002916,5.711407,168.9000,3,1,12.847135,164.6600,1.427200,163.0800,167.0100,51.916050,0,4.176500,22066.113012,162.6700,2020-02-06,682755810.6000,2020-02-06
5604313,sz.002916,6.070144,179.5800,3,1,13.654072,167.0100,6.281100,166.2400,177.5000,55.176929,0,5.676900,23452.099034,165.0800,2020-02-07,976353547.2700,2020-02-07
4584815,sz.002916,6.045863,183.1400,3,1,13.599455,177.5000,-0.400000,174.1200,176.7900,54.956221,0,4.644200,23358.290638,174.1200,2020-02-10,812609479.4200,2020-02-10
4429119,sz.002916,6.155639,181.8100,3,1,13.846383,176.7900,1.815700,177.9300,180.0000,55.954069,0,4.486500,23782.410288,175.0000,2020-02-11,792722374.7300,2020-02-11
4300088,sz.002916,6.195308,182.1000,3,1,13.935615,180.0000,0.644400,179.5900,181.1600,56.314662,0,4.355800,23935.674710,176.4300,2020-02-12,770166659.1000,2020-02-12
6133145,sz.002916,6.458633,191.5400,3,1,14.527932,181.1600,4.250400,181.2300,188.8600,58.708253,0,6.212600,24953.033372,181.2200,2020-02-13,1151772498.7500,2020-02-13
5960922,sz.002916,6.678868,198.5900,3,1,15.023325,188.8600,3.409900,189.9500,195.3000,60.710165,0,6.038200,25803.915162,186.0100,2020-02-14,1155453850.0100,2020-02-14
6795697,sz.002916,7.346755,214.8300,3,1,16.525658,195.3000,10.000000,198.1600,214.8300,66.781181,0,6.883700,28384.306679,193.8500,2020-02-17,1405695046.1300,2020-02-17
7422544,sz.002916,7.397368,220.0000,3,1,16.639506,214.8300,0.688900,219.1300,216.3100,67.241248,0,7.518700,28579.850941,208.1400,2020-02-18,1593017806.4200,2020-02-18
6244673,sz.002916,7.397368,226.9800,3,1,16.639506,216.3100,0.272800,213.0000,216.9000,67.241248,0,6.325600,28579.850941,212.1900,2020-02-19,1371174074.9400,2020-02-19
4839065,sz.002916,7.523900,221.9900,3,1,16.924126,216.9000,1.433800,216.8000,220.0100,68.391415,0,4.901800,29068.711597,214.0100,2020-02-20,1056142918.4400,2020-02-20
5860500,sz.002916,8.033450,238.6000,3,1,18.070298,220.0100,6.772400,218.2800,234.9100,73.023169,0,5.936400,31037.366671,217.5000,2020-02-21,1356206115.7700,2020-02-21
6162122,sz.002916,8.836761,258.4000,3,1,19.877251,234.9100,9.999600,234.9100,258.4000,80.325175,0,6.242000,34140.971213,230.1000,2020-02-24,1544647322.8200,2020-02-24
10935590,sz.002916,8.672611,272.7300,3,1,19.508015,258.4000,-1.857600,250.1200,253.6000,78.833066,0,11.077300,33506.773606,234.1100,2020-02-25,2774800089.5000,2020-02-25
8620132,sz.002916,7.805350,249.8000,3,1,17.557213,253.6000,-10.000000,244.0000,228.2400,70.949759,0,8.731800,30156.096245,228.2400,2020-02-26,2024621676.3300,2020-02-26
8039968,sz.002916,7.561176,228.1600,3,1,17.007973,228.2400,-3.128300,227.8000,221.1000,68.730248,0,8.144100,29212.727304,213.4100,2020-02-27,1780453095.6500,2020-02-27
7865414,sz.002916,7.098819,215.8800,3,1,15.967956,221.1000,-6.114900,206.0300,207.5800,64.527476,0,7.967300,27426.404042,202.3800,2020-02-28,1647916566.8300,2020-02-28
6377800,sz.002916,7.362981,228.3400,3,1,17.564906,207.5800,10.001000,217.0000,228.3400,62.860479,0,6.460400,30169.308695,215.0000,2020-03-02,1411035386.1000,2020-03-02
9136064,sz.002916,7.199173,244.9800,3,1,17.174130,228.3400,-2.224800,239.9800,223.2600,61.461989,0,9.254400,29498.116227,221.4800,2020-03-03,2138877741.6300,2020-03-03
5620547,sz.002916,7.342344,231.0200,3,1,17.515674,223.2600,1.988700,221.0300,227.7000,62.684291,0,5.693400,30084.749014,215.8800,2020-03-04,1258941231.2100,2020-03-04
7217851,sz.002916,7.287526,243.0000,3,1,17.384903,227.7000,-0.746600,237.1200,226.0000,62.216292,0,7.311400,29860.137362,219.1100,2020-03-05,1659332443.4700,2020-03-05
4558188,sz.002916,7.351373,230.5100,3,1,17.537213,226.0000,0.876100,216.0000,227.9800,62.761373,0,4.617200,30121.743875,216.0000,2020-03-06,1031055535.9900,2020-03-06
5880547,sz.002916,7.219488,235.0000,3,1,17.222592,227.9800,-1.794000,225.0000,223.8900,61.635424,0,5.956700,29581.354663,218.0500,2020-03-09,1329137789.4300,2020-03-09
8786541,sz.002916,7.941469,246.2800,3,1,18.944928,223.8900,10.000400,220.5000,246.2800,67.799241,0,8.900400,32539.622254,220.5000,2020-03-10,2067824163.0800,2020-03-10
8496695,sz.002916,7.965331,263.0000,3,1,19.001852,246.2800,0.300500,249.1200,247.0200,68.002958,0,8.606800,32637.394385,246.2000,2020-03-11,2144303214.0600,2020-03-11
6813375,sz.002916,8.073999,250.5000,3,1,19.261087,247.0200,1.364300,239.1400,250.3900,68.930697,0,6.901700,33082.653956,237.0000,2020-03-12,1655384307.3600,2020-03-12
7851648,sz.002916,8.338091,263.2000,3,1,19.891098,250.3900,3.270900,236.0000,258.5800,71.185349,0,7.953400,34164.753624,236.0000,2020-03-13,1983405298.6200,2020-03-13
8778641,sz.002916,7.716394,266.5000,3,1,18.407996,258.5800,-7.456100,261.0000,239.3000,65.877694,0,8.892400,31617.393233,232.7200,2020-03-16,2184138434.5900,2020-03-16
8192998,sz.002916,7.402966,247.0000,3,1,17.660292,239.3000,-4.061800,244.0000,229.5800,63.201843,0,8.299200,30333.143077,216.2600,2020-03-17,1876096213.0600,2020-03-17
6268596,sz.002916,7.197238,235.4800,3,1,17.169514,229.5800,-2.779000,232.9900,223.2000,61.445471,0,6.349800,29490.188757,221.4400,2020-03-18,1435319123.1400,2020-03-18
8051412,sz.002916,7.332670,233.5900,3,1,17.492597,223.2000,1.881700,221.0000,227.4000,62.601703,0,8.155700,30045.111664,204.0000,2020-03-19,1761912991.2600,2020-03-19
10031502,sz.002916,6.768371,231.0000,3,1,14.842518,227.4000,-7.695700,230.0000,209.9000,57.781539,0,10.161500,90.068104,205.8100,2020-03-20,2151147666.5100,2020-03-20
7836969,sz.002916,6.185368,208.0000,3,1,13.564039,209.9000,-8.613600,199.0000,191.8200,52.804454,0,7.938500,82.309975,189.0000,2020-03-23,1556961110.3100,2020-03-23
7092737,sz.002916,6.239541,198.9800,3,1,13.682836,191.8200,0.875800,197.0800,193.5000,53.266926,0,7.184600,83.030863,180.8800,2020-03-24,1366934524.4000,2020-03-24
7320301,sz.002916,6.715165,209.6500,3,1,14.725843,193.5000,7.622700,202.5000,208.2500,57.327325,0,7.415100,89.360089,200.1000,2020-03-25,1500757597.5000,2020-03-25
3550323,sz.002916,6.624232,210.1800,3,1,14.526434,208.2500,-1.354100,205.0000,205.4300,56.551032,0,3.596300,88.150027,203.1500,2020-03-26,732072862.3800,2020-03-26
3769475,sz.002916,6.618428,213.0000,3,1,14.513706,205.4300,-0.087600,212.0000,205.2500,56.501481,0,3.818300,88.072789,204.9000,2020-03-27,783789192.2900,2020-03-27
4272154,sz.002916,6.433660,203.2900,3,1,14.108524,205.2500,-2.791700,199.9100,199.5200,54.924119,0,4.327500,85.614045,192.0000,2020-03-30,845240169.0900,2020-03-30
3630804,sz.002916,6.365944,205.6000,3,1,13.960028,199.5200,-1.052500,203.3100,197.4200,54.346029,0,3.677800,84.712935,196.2000,2020-03-31,725021904.0900,2020-03-31
4077706,sz.002916,6.416893,203.6100,3,1,14.071754,197.4200,0.800300,198.0000,199.0000,54.780973,0,4.130500,85.390913,194.0000,2020-04-01,816905735.2700,2020-04-01
5979499,sz.002916,6.786428,211.9600,3,1,14.882117,199.0000,5.758800,197.7600,210.4600,57.935697,0,6.057000,90.308400,197.0100,2020-04-02,1224809695.2600,2020-04-02
3426761,sz.002916,6.690981,210.8800,3,1,14.672808,210.4600,-1.406400,207.4100,207.5000,57.120864,0,3.471200,89.038264,205.6000,2020-04-03,711459015.5200,2020-04-03
4990634,sz.002916,6.874136,217.8900,3,1,15.074454,207.5000,2.737300,215.0000,213.1800,58.684462,0,5.055300,91.475552,211.6900,2020-04-07,1068991681.3600,2020-04-07
4076005,sz.002916,6.981192,219.2000,3,1,15.309219,213.1800,1.557400,211.0000,216.5000,59.598395,0,4.128800,92.900164,210.1000,2020-04-08,880751096.8600,2020-04-08
4659286,sz.002916,7.257215,229.8000,3,1,15.914517,216.5000,3.953800,220.9000,225.0600,61.954803,0,4.719700,96.573261,219.0000,2020-04-09,1049221963.8300,2020-04-09
5489677,sz.002916,7.059822,234.6700,3,1,15.073840,225.0600,0.373200,226.9900,225.9000,57.954449,0,5.560800,145.322296,220.7000,2020-04-10,1246011113.2600,2020-04-10
4094363,sz.002916,6.686361,224.8800,3,1,14.276441,225.9000,-5.290000,222.3800,213.9500,54.888686,0,4.147400,137.634817,212.0000,2020-04-13,884603505.4500,2020-04-13
4389546,sz.002916,7.062948,227.7700,3,1,15.080513,213.9500,5.632200,216.0000,226.0000,57.980104,0,4.446400,145.386626,214.0000,2020-04-14,972541670.1400,2020-04-14
3933110,sz.002916,6.982630,232.5700,3,1,14.909022,226.0000,-1.137200,228.3700,223.4300,57.320772,0,3.984100,143.733336,223.0000,2020-04-15,893395995.4800,2020-04-15
