volume,code,psTTM,high,adjustflag,tradestatus,pbMRQ,preclose,pctChg,open,close,peTTM,isST,turn,pcfNcfTTM,low,date,amount,time
4499754,sz.002459,50.700015,11.5300,3,1,12.297502,11.1800,0.983900,11.4400,11.2900,-315.348590,0,1.157700,-1219.743190,11.1600,2020-01-02,51069577.6900,2020-01-02
9689664,sz.002459,52.675924,12.1900,3,1,12.776766,11.2900,3.897300,11.2800,11.7300,-327.638526,0,2.492900,-1267.279683,11.2400,2020-01-03,113544413.8500,2020-01-03
8492803,sz.002459,53.169901,12.0900,3,1,12.896583,11.7300,0.937800,11.6800,11.8400,-330.711010,0,2.185000,-1279.163806,11.5800,2020-01-06,100939999.6300,2020-01-06
15898715,sz.002459,57.436067,12.8800,3,1,13.931359,11.8400,8.023600,11.9800,12.7900,-357.246100,0,4.090300,-1381.799415,11.9800,2020-01-07,200224040.3500,2020-01-07
15104180,sz.002459,57.256439,13.2600,3,1,13.887790,12.7900,-0.312700,12.7800,12.7500,-356.128833,0,3.885900,-1377.477916,12.5900,2020-01-08,194686448.3600,2020-01-08
8647958,sz.002459,58.379114,13.4000,3,1,14.160099,12.7500,1.960800,12.9500,13.0000,-363.111751,0,2.224900,-1404.487287,12.9500,2020-01-09,113398357.9100,2020-01-09
6804100,sz.002459,57.930044,13.1700,3,1,14.051175,13.0000,-0.769200,12.9900,12.9000,-360.318584,0,1.750500,-1393.683539,12.8000,2020-01-10,88445788.0000,2020-01-10
6295301,sz.002459,58.648556,13.0800,3,1,14.225453,12.9000,1.240300,12.8500,13.0600,-364.787651,0,1.619600,-1410.969536,12.6900,2020-01-13,81568866.7600,2020-01-13
6874101,sz.002459,57.660602,13.2400,3,1,13.985821,13.0600,-1.684500,13.2400,12.8400,-358.642683,0,1.768500,-1387.201290,12.7100,2020-01-14,88579265.8300,2020-01-14
3895500,sz.002459,56.897183,12.8900,3,1,13.800650,12.8400,-1.324000,12.8400,12.6700,-353.894299,0,1.002200,-1368.834917,12.5700,2020-01-15,49558691.0000,2020-01-15
3750950,sz.002459,56.313392,12.7700,3,1,13.659050,12.6700,-1.026000,12.7000,12.5400,-350.263181,0,0.965000,-1354.790044,12.4900,2020-01-16,47291702.5000,2020-01-16
4683700,sz.002459,56.043950,12.8300,3,1,13.593695,12.5400,-0.478500,12.7300,12.4800,-348.587281,0,1.205000,-1348.307795,12.3800,2020-01-17,58972727.0000,2020-01-17
5178316,sz.002459,55.549972,12.5300,3,1,13.473879,12.4800,-0.881400,12.4200,12.3700,-345.514797,0,1.332300,-1336.423672,12.1400,2020-01-20,63707518.5200,2020-01-20
8577666,sz.002459,56.582834,12.9500,3,1,13.724404,12.3700,1.859300,12.0900,12.6000,-351.939082,0,2.206800,-1361.272293,12.0900,2020-01-21,107817548.7600,2020-01-21
18710423,sz.002459,62.241117,13.8600,3,1,15.096844,12.6000,10.000000,13.7300,13.8600,-387.132990,0,4.813700,-1497.399523,13.0400,2020-01-22,253490933.4700,2020-01-22
19469354,sz.002459,63.049443,14.9000,3,1,15.292907,13.8600,1.298700,13.6000,14.0400,-392.160691,0,5.009000,-1516.846270,13.2100,2020-01-23,275620075.3900,2020-01-23
8576100,sz.002459,56.762462,12.8400,3,1,13.767973,14.0400,-9.971500,12.6400,12.6400,-353.056349,0,2.206400,-1365.593793,12.6400,2020-02-03,108438314.0200,2020-02-03
15336695,sz.002459,59.771231,13.4500,3,1,14.497763,12.6400,5.300600,12.2800,13.3100,-371.770570,0,3.945700,-1437.978907,12.2800,2020-02-04,199585809.6700,2020-02-04
16471016,sz.002459,62.780001,14.3600,3,1,15.227553,13.3100,5.033800,13.0000,13.9800,-390.484791,0,4.237600,-1510.364021,12.8100,2020-02-05,227734467.2000,2020-02-05
19599954,sz.002459,68.932262,15.3800,3,1,16.719809,13.9800,9.799700,13.9600,15.3500,-428.751183,0,5.042600,-1658.375373,13.8300,2020-02-06,289817858.7300,2020-02-06
19368632,sz.002459,70.459100,16.0800,3,1,17.090150,15.3500,2.215000,15.1300,15.6900,-438.247952,0,4.983100,-1695.108118,14.7600,2020-02-07,302610501.3800,2020-02-07
16661972,sz.002459,72.973893,16.4800,3,1,17.700124,15.6900,3.569200,15.5600,16.2500,-453.889689,0,4.286700,-1755.609109,15.4000,2020-02-10,267462110.0900,2020-02-10
18333052,sz.002459,75.488685,17.1800,3,1,18.310097,16.2500,3.446200,16.6800,16.8100,-469.531426,0,4.716600,-1816.110099,16.6400,2020-02-11,310449413.3900,2020-02-11
31158400,sz.002459,75.533592,18.2500,3,1,18.320990,16.8100,0.059500,17.6300,16.8200,-469.810743,0,8.016300,-1817.190474,16.6000,2020-02-12,535519211.2800,2020-02-12
26816847,sz.002459,78.632176,18.0000,3,1,19.072564,16.8200,4.102300,17.2000,17.5100,-489.083597,0,6.899300,-1891.736338,16.8100,2020-02-13,470284976.4000,2020-02-13
45684621,sz.002459,86.490903,19.2600,3,1,20.978732,17.5100,9.994300,17.1600,19.2600,-537.964025,0,11.753500,-2080.801934,16.8800,2020-02-14,857911248.3900,2020-02-14
31616317,sz.002459,85.458042,19.6500,3,1,20.728207,19.2600,-1.194200,19.6000,19.0300,-531.539740,0,8.134100,-2055.953313,17.9300,2020-02-17,596998859.2600,2020-02-17
27299681,sz.002459,84.470087,20.0000,3,1,20.488574,19.0300,-1.156100,19.0000,18.8100,-525.394772,0,7.023500,-2032.185067,18.6000,2020-02-18,520895271.8000,2020-02-18
25366998,sz.002459,79.575223,19.4900,3,1,19.301304,18.8100,-5.794800,18.9800,17.7200,-494.949248,0,6.526300,-1914.424210,17.3000,2020-02-19,458793796.1400,2020-02-19
16543175,sz.002459,80.697899,18.2800,3,1,19.573614,17.7200,1.410800,17.7200,17.9700,-501.932167,0,4.256100,-1941.433580,17.5400,2020-02-20,297423188.0400,2020-02-20
13403634,sz.002459,80.203921,18.2000,3,1,19.453798,17.9700,-0.612100,18.1900,17.8600,-498.859683,0,3.448400,-1929.549457,17.7900,2020-02-21,240814090.5200,2020-02-21
22975445,sz.002459,78.452548,18.3300,3,1,19.028995,17.8600,-2.183700,17.5700,17.4700,-487.966330,0,5.911000,-1887.414839,17.1800,2020-02-24,404508002.0800,2020-02-24
