volume,code,psTTM,high,adjustflag,tradestatus,pbMRQ,preclose,pctChg,open,close,peTTM,isST,turn,pcfNcfTTM,low,date,amount,time
15934570,sz.002594,0.974198,48.4700,3,1,2.506621,47.6700,1.048900,47.6900,48.1700,46.478362,0,1.397000,-32.742622,47.5100,2020-01-02,765516493.1500,2020-01-02
12993607,sz.002594,0.971569,48.9900,3,1,2.499856,48.1700,-0.269900,48.2000,48.0400,46.352928,0,1.139100,-32.654257,47.6800,2020-01-03,628361961.3700,2020-01-03
16987138,sz.002594,0.976423,49.1900,3,1,2.512345,48.0400,0.499600,47.3900,48.2800,46.584499,0,1.489200,-32.817392,47.1900,2020-01-06,822172472.9800,2020-01-06
9340058,sz.002594,0.971771,48.5000,3,1,2.500377,48.2800,-0.476400,48.3100,48.0500,46.362576,0,0.818800,-32.661054,47.7700,2020-01-07,449013435.6700,2020-01-07
11097445,sz.002594,0.956199,48.3500,3,1,2.460308,48.0500,-1.602500,47.5500,47.2800,45.619617,0,0.972900,-32.137662,47.1500,2020-01-08,529249404.0700,2020-01-08
8921700,sz.002594,0.963682,48.2000,3,1,2.479562,47.2800,0.782600,47.7500,47.6500,45.976624,0,0.782200,-32.389162,47.3800,2020-01-09,425352462.6000,2020-01-09
10929463,sz.002594,0.948918,47.6600,3,1,2.441575,47.6500,-1.532000,47.6600,46.9200,45.272260,0,0.958200,-31.892959,46.6100,2020-01-10,512929719.0800,2020-01-10
51882759,sz.002594,1.043769,51.6100,3,1,2.685628,46.9200,9.995700,51.6100,51.6100,49.797556,0,4.548500,-35.080895,50.5100,2020-01-13,2662873914.8000,2020-01-13
61497596,sz.002594,1.080780,55.9900,3,1,2.780856,51.6100,3.545800,55.0000,53.4400,51.563290,0,5.391400,-36.324802,53.0000,2020-01-14,3356918724.9100,2020-01-14
29870523,sz.002594,1.078150,54.7500,3,1,2.774091,53.4400,-0.243300,54.0100,53.3100,51.437855,0,2.618700,-36.236437,52.2800,2020-01-15,1594534514.3000,2020-01-15
33573707,sz.002594,1.093925,54.5400,3,1,2.814680,53.3100,1.463100,53.4900,54.0900,52.190463,0,2.943400,-36.766627,51.7800,2020-01-16,1778235678.3600,2020-01-16
53060038,sz.002594,1.171991,59.5000,3,1,3.015543,54.0900,7.136300,53.8600,57.9500,55.914908,0,4.651700,-39.390387,53.2000,2020-01-17,3022542423.3600,2020-01-17
30077562,sz.002594,1.188372,59.9000,3,1,3.057692,57.9500,1.397800,57.3000,58.7600,56.696462,0,2.636900,-39.940969,56.5000,2020-01-20,1742179866.5400,2020-01-20
20383657,sz.002594,1.147115,57.7300,3,1,2.951537,58.7600,-3.471700,57.7200,56.7200,54.728103,0,1.787000,-38.554318,56.5500,2020-01-21,1161444870.5400,2020-01-21
32797995,sz.002594,1.198686,60.5000,3,1,3.084231,56.7200,4.495800,56.5000,59.2700,57.188552,0,2.875300,-40.287631,56.1000,2020-01-22,1927419433.5500,2020-01-22
29158496,sz.002594,1.210012,61.8800,3,1,3.113372,59.2700,0.944800,57.9900,59.8300,57.728886,0,2.556300,-40.668280,57.5100,2020-01-23,1735366427.8700,2020-01-23
10039800,sz.002594,1.089071,54.4800,3,1,2.802191,59.8300,-9.995000,53.8500,53.8500,51.958892,0,0.880200,-36.603492,53.8500,2020-02-03,540735185.5300,2020-02-03
36777530,sz.002594,1.139834,57.5000,3,1,2.932804,53.8500,4.661100,54.0000,56.3600,54.380745,0,3.224200,-38.309615,54.0000,2020-02-04,2057907669.3000,2020-02-04
44623025,sz.002594,1.229832,62.0000,3,1,3.164368,56.3600,7.895700,57.7000,60.8100,58.674470,0,3.912000,-41.334416,56.9900,2020-02-05,2698234964.6800,2020-02-05
